Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Devices","No","","69339","Terminated","Philips Medical Systems, Inc.","3000 Minuteman Rd","","Andover","MA","	01810-1032","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - US (nationwide) and Internationally to:  CZECH REPUBLIC  ALBANIA  ALGERIA  ARGENTINA  AUSTRALIA  AUSTRIA  AZARBAIJAN  BAHAMAS  BANGLADESH  BELGIUM  BRAZIL  BULGARIA  CAYMAN ISLANDS  CHILE  CHINA  COLUMBIA  COSTA RICA  CROATIA  CUBA  CZECHOSLOVAKIA  DENMARK  DOMINICAN REPUB  ECUADOR  EGYPT  ESTONIA  FINLAND  FRANCE  GABON  GERMANY  GREECE  HONG KONG  HUNGARY  ICELAND  INDIA  INDONESIA  IRAN  IRAQ  IRELAND  ISRAEL  ITALY  JAPAN  JORDAN  KAZAKHSTAN  KENYA  KOREA SOUTH  KUWAIT  LATVIA  LEBANON  LIBYA  LITHUANIA  MACEDONIA  MALAYSIA  MAURITIUS  MEXICO  MOLDAVIA  MONGOLIA  MOROCCO  NEPAL  NETHERLANDS  NETHERLANDS ANT  NEW ZEALAND  NORWAY  OMAN  PAKISTAN  PALESTINE  PANAMA  Papua New Guinea  PARAGUAY  PERU  PHILIPPINES  POLAND  PORTUGAL  PUORTO RICO  QATAR  REUNION  ROMANIA  RUSSIAN FEDERAT  SAUDI ARABIA  SERBIA  SINGAPORE  SLOVENIA  SOUTH AFRICA  SPAIN  SUDAN  SWEDEN  SWITZERLAND  SYRIA  TAIWAN  TANZANIA  THAILAND  TUNISIA  TURKEY  UKRAINE  UNITED ARAB EMI  United Arab Emirates  UNITED KINGDOM  URUGUAY  USA  UZBEKISTAN  VENEZUELA  VIETNAM  YEMEN  GUADELOUPE  SYRIAN ARAB REPUBLIC","Z-1280-2016","Class II","Foot Switches used with the following systems: Philips Allura Xper Systems; 722001 AlluraXperFDlO C, 722002 Allura Xper FD1O F, 722003 Allura Xper FD1O, 722005 Allura Xper FD1O/10, 722006 Allura Xper FD2O, 722008 Allura Xper FD2O Biplane, 722010 Allura Xper FD1O, 722011 Allura Xper FD1O/10, 722012 Allura Xper FD2O, 722013 Allura XPER FD2O BIPLANE, 722014 Allura Xper FD1O OR Table, 722015 Allura Xper FD2O OR Table, 722019 Allura Xper FD1O/10 OR Table, 722020 Allura Xper FD2O Biplane OR Table, 722022 Allura Xper FD1O OR Table, 722023 Allura Xper FD2O OR Table, 722024 Allura Xper FD1O/10 OR Table, 722025 Allura Xper FD2O Biplane OR Table, 722026 Allura Xper FD1O, 722027 Allura Xper FD1O/10, 722028 Allura Xper FD2O, 722029 Allura Xper FD2O/10, 722031 Allura CV2O, 722033 Allura Xper FD1O OR Table, 722034 Allura Xper FD1O/10 OR Table, 722035 Allura Xper FD2O OR Table, 722036 Allura Xper FD2O/10 OR Table, 722038 Allura Xper FD2O/20, 722039 Allura Xper FD2O/20 OR Table, 722058 Allura Xper FD20115, 722059 Allura Xper FD2O/15 OR Table, 722123 Field extensions Xper cardio systems, 722124 Field extensions Xper vascular systems, 722126 SmartPath to AlluraClarity cardio, 722127 SmartPath to AlluraClarity vascular, 722133 Field ext. Xper cardio systems R7.6, 722134 Field ext. Xper vascular systems R7.6, 722400 Cardio Vascular-Allura Centron, 889006 Diamond Select Allura Xper FD1 0  The Allura Xper FD Series are intended for use on human patients to perform: Vascular, cardiovascular and neurovascular imaging applications, including diagnostic, interventional and minimally invasive procedures. Tis included, e.g., peripheral, cerebral, thoracic and abdominal angiography, as well as PTAs, stent placements, embolisations and thrombolysis. Cardiac imaging applications including diagnostics, interventional and minimally invasive procedures (such as PTCA, stent placing, atherectomies), pacemaker implantations, and electrophysiology (EP). Non-vascular interventions such as drainages, biopsies and vertebroplasties procedures. Additionally: The Allura Xper FD series is compatible with a hybrid Operating Room. FD10 is compatible with specific magnetic navigation systems","4180 devices","Loss of key image functionality due to a bent pedal of the Footswitch.","09/24/2014","03/31/2016","03/26/2019","04/06/2016","Foot Switches:  452270000141 Footswitch CV 3p 4m; 452270000151 Footswitch MD 3p 6m;  452270000142 Footswitch CV 3p 4m; 452270000381 Footswitch CV 3p 8m; 452270000382 Footswitch CV 3p 8m; 459800076001 Footswitch CV 4p+2 4m; 459800076021 Footswitch CV 4p+2 8m; 459800415571 Wireless Footswitch 4p+2; 459800415581 Wireless footswitch set 4p+2;  459800415531 Wireless Footswitch 3P;  459800415561 Wireless footswitch set 3P."
"Veterinary","No","","72781","Terminated","Bimeda, Inc.","291 Forest Prairie Rd","","Le Sueur","MN","	56058-4520","United States","Voluntary: Firm initiated","E-Mail","US: CO, FL, ID, IL IA, MN, MO, PA, WI.    OUS: Mexico","V-408-2016","Class II","Dexium (dexamethasone) Solution. Bimeda (1DEX022) and VetOne (1DEX032), NADA 200-312, 2mg/mL, packaged in 100 mL glass amber vial, Sterile. ANDA 200-312.    Each-ml. contains 2mg dexamethasone, 500 mg polyethylene glyco 400, 9 mg  benzyl alcohol, 1.8 mg methylparaben and 0.2 mg propylparaben as preservatives, 4.75% alcohol, HCI to adjust pH to approximately 4.9, water  for injection q.s.  For intravenous or Intramuscular injection.  USUAL DOSE:  Bovine- 5 to 20 mg  equine- 2.5 to 5 mg","18,341 vials","Bimeda Dexium (dexamethasone) Solution, Item# 1DEX022 and VetOne Dexamethasone Solution, Item# 1DEX032 are being recalled by Bimeda, Inc due that the product might contain particles that appear to be crystals.","11/23/2015","03/30/2016","11/09/2017","04/06/2016","4M022"
"Devices","No","","72890","Terminated","Maquet Datascope Corp - Cardiac Assist Division","1300 MacArthur Blvd.","","Mahwah","NJ","	07430-2052","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution- Nationwide Distribution including Puerto Rico.","Z-1248-2016","Class II","Cardiosave Hybrid and rescue IABP  ","1243 units US; 1107 units OUS","Maquet has recieved information that in some Cardiosave IABPS, the scroll compressor did not meet the specifications for output pressure or vacuum at specific flow rates.","12/16/2015","03/25/2016","06/01/2018","04/06/2016","Cardiosave Hybrid IABP 0998-00-0800-53,0998-UC-0800-53, Cardiosave Rescue IABP 0998-00-0800-83 & 0998-UC-0800-83"
"Drugs","No","","72948","Terminated","Safecor Health, LLC","317 New Boston St","","Woburn","MA","	01801-6231","United States","Voluntary: Firm initiated","Letter","NY","D-0785-2016","Class II","Phenobarbital/Hyoscyamine/ Atropine/Scopolamine 16.2/0.1037/0.0194/0.0065 mg  DONNATAL ELIXIR, 5 ml Cup grape, Alcohol 23.8%, Rx Only, MFG: Concordia, PKG BY: SAFECOR HEALTH, WOBURN, MA, C5921242304.  ","23 cups","Labeling: Label Error on Declared Strength: Label incorrectly identifies product dose as 5ml instead of 10 ml.","07/16/2015","03/29/2016","03/30/2016","04/06/2016","Lot #: 914227; Exp 06/16"
"Devices","No","","73157","Terminated","PMBS, LLC","40 Milltown Rd","","Stockton","NJ","	08559-1303","United States","Voluntary: Firm initiated","Letter","FL, GA, MN, NY, OH, OR SC, and TN","Z-1266-2016","Class II","The S.C.O.R.E.S. Unit (self contained operating room equipment  sterilization unit)","58 units","Water retention issues.  Units with filters that remain wet after the sterilization may compromised sterility.","01/13/2016","03/25/2016","09/27/2017","04/06/2016","ALL distributed S.C.O.R.E.S. units are affected."
"Biologics","No","","73270","Terminated","BPL Plasma, Inc.","2631 Dunn Ave","","Jacksonville","FL","	32218-4656","United States","Voluntary: Firm initiated","E-Mail","Belgium","B-0377-16","Class II","Source Plasma","2 units","Blood products, which were not quarantined due to medical history, were distributed.","12/06/2015","03/25/2016","03/25/2016","04/06/2016","JV0317041; JV0317555;"
"Biologics","No","","73271","Terminated","BPL Plasma, Inc.","3744 Blanding Blvd","","Jacksonville","FL","	32210-5243","United States","Voluntary: Firm initiated","E-Mail","United Kingdom; California","B-0378-16","Class II","Source Plasma","6 units","Blood products, which were not quarantined subsequent to receiving information regarding a post donation information, were distributed.","11/20/2015","03/25/2016","03/25/2016","04/06/2016","JK0657010; JK0658495; JK0659062; JK0660442; JK0661083; JK0662486;"
"Biologics","No","","73312","Terminated","Department of Army US Army Blood Bank Center","2250 761st Tank Battallion Avenue","","Fort Hood","TX","	76544","United States","Voluntary: Firm initiated","FAX","PA, CA","B-0382-16","Class II","Red Blood Cells","1 unit","Blood products, collected from a donor who was at risk for variant Creutzfeldt-Jakob disease (vCJD), were distributed.","12/08/2015","03/31/2016","03/31/2016","04/06/2016","W012013002629"
"Biologics","No","","73312","Terminated","Department of Army US Army Blood Bank Center","2250 761st Tank Battallion Avenue","","Fort Hood","TX","	76544","United States","Voluntary: Firm initiated","FAX","PA, CA","B-0383-16","Class II","Blood and Blood Products for Reprocessing","1 unit","Blood products, collected from a donor who was at risk for variant Creutzfeldt-Jakob disease (vCJD), were distributed.","12/08/2015","03/31/2016","03/31/2016","04/06/2016","W012013002629"
"Biologics","No","","73312","Terminated","Department of Army US Army Blood Bank Center","2250 761st Tank Battallion Avenue","","Fort Hood","TX","	76544","United States","Voluntary: Firm initiated","FAX","PA, CA","B-0384-16","Class II","Apheresis Platelets, Leukocytes Reduced","2 units","Blood products, collected from a donor who was at risk for variant Creutzfeldt-Jakob disease (vCJD), were distributed.","12/08/2015","03/31/2016","03/31/2016","04/06/2016","W012013200343; W012015200028"
"Food","No","","73317","Terminated","Ventura Foods Calttn Hq Ap Bulk Oil","40 Pointe Dr","","Brea","CA","	92821-3652","United States","Voluntary: Firm initiated","Letter","nationwide","F-0812-2016","Class II","45532-ATL	:	Atlantic Food Distributors Premium Clear Liquid Fry Shortening 35 lb.	;  45531-ATL	:	Atlantic Food Distributors Premium Creamy Liquid Fry Shortening 35 lb.	;  45531-CHP	:	Chef's Pride Creamy Liquid Fry Shortening 35 lb.	;  45531-UBA	:	Creamy Liquid Fry Shortening 35 lb.	;  45532-FAR	:	Frosty Acres Restaurant's Pride Clear Liquid Fry Shortening 35 lb.	;  45531-GOL	:	Golbon Creamy Liquid Fry Shortening 35 lb.	;  45532-NIF	:	NIFDA Clear Liquid Shortening 35 lb.	;  45531-NIF	:	NIFDA Creamy Liquid Shortening 35 lb.	;  45532-NGT	:	Nugget Brand Clear Liquid Frying Shortening 35 lb.	;  45532-PLF	:	Planet Fry Clear Liquid Fry Shortening 35 lb.	;  45532-POC	:	Pocahontas Clear Fry Liquid Shortening 35 lb.	;  45532-SSC	:	Smart Source Clear Liquid Fry Shortening 35 lb.	;  45531-SSC	:	Smart Source Creamy Liquid Fry Shortening 35 lb.	;  90101-COM	:	Sysco Classic Clear Canola Frying Shortening ZTF 35 lb.	;  15172-COM	:	Sysco Fry-One ZTF Clear Canola/Corn Frying Shortening 35 lb.	;  99880-COM	:	Sysco Reliance Clear Soybean Frying Shortening ZTF 35 lb.	;  99947-COM	:	Sysco Reliance Creamy Soybean Frying Shortening ZTF 35 lb.	;  45531-TXR	:	Texas Roadhouse Trans Fat Free Liquid Fry Shortening 35 lb.	;  ","84,708 cases, 12-35 lb. jugs per case","Ventura Foods is recalling various brands of cooking oil in 35 lb. jugs due to the presence of plastic. jug supplier reported that the manufacturing defect in the 35 lb. jugs was caused by the sealing surface trim possibly being pushed into the jug during the trimming process.","02/12/2016","03/25/2016","12/01/2016","04/06/2016","45532-ATL ;  45531-ATL ;  45531-CHP ;  45531-UBA ;  45532-FAR ;  45531-GOL ;  45532-NIF ;  45531-NIF ;  45532-NGT ;  45532-PLF ;  45532-POC ;  45532-SSC ;  45531-SSC ;  90101-COM ;  15172-COM ;  99880-COM ;  99947-COM ;  45531-TXR ;    And Julian day codes (DDY): 226 through 406"
"Food","No","","73317","Terminated","Ventura Foods Calttn Hq Ap Bulk Oil","40 Pointe Dr","","Brea","CA","	92821-3652","United States","Voluntary: Firm initiated","Letter","nationwide","F-0813-2016","Class II","45532-CHP: Chef's Pride Soybean Clear Fry Oil 35 lb.;   54135-CHP: Chef's Pride Soybean Salad Oil 35 lb.;   45635-CHP: Chef's Pride Soybean Pan & Grill Frying Oil 35 lb.;   54135-TXR: Texas Roadhouse Soybean Salad Oil 35 lb.;   54135-PAD: Panda Express Soybean Salad Oil 35 lb.  ","9,072 cases, 12-35 lb jugs/case","Ventura Foods is recalling various brands of cooking oil in 35 lb. jugs due to the presence of plastic. jug supplier reported that the manufacturing defect in the 35 lb. jugs was caused by the sealing surface trim possibly being pushed into the jug during the trimming process.","02/12/2016","03/25/2016","12/01/2016","04/06/2016","45532-CHP:   54135-CHP:   45635-CHP:   54135-TXR:   54135-PAD      And Julian day codes (DDY): 226 through 406"
"Food","No","","73317","Terminated","Ventura Foods Calttn Hq Ap Bulk Oil","40 Pointe Dr","","Brea","CA","	92821-3652","United States","Voluntary: Firm initiated","Letter","nationwide","F-0814-2016","Class II","18159-BLN	:	Brilliance Clear Zero Premium Clear Canola Frying Oil 35 lb.	;  58503-CHP	:	Chef's Pride Canola Clear Fry Oil 35 lb.	;  58503-FLV	:	Flavorite Canola Clear Fry Oil 35 lb.	;  58503-PLF	:	Planet Fry Canola Clear Fry Oil 35 lb.	;  58503-NGT	:	Nugget Brand Canola Clear Fry Oil 35 lb.	;  ","3264 cases, 12-35 lb jugs/case","Ventura Foods is recalling various brands of cooking oil in 35 lb. jugs due to the presence of plastic. jug supplier reported that the manufacturing defect in the 35 lb. jugs was caused by the sealing surface trim possibly being pushed into the jug during the trimming process.","02/12/2016","03/25/2016","12/01/2016","04/06/2016","18159-BLN  58503-CHP  58503-FLV  58503-PLF  58503-NGT      And Julian day codes (DDY): 226 through 406"
"Food","No","","73317","Terminated","Ventura Foods Calttn Hq Ap Bulk Oil","40 Pointe Dr","","Brea","CA","	92821-3652","United States","Voluntary: Firm initiated","Letter","nationwide","F-0815-2016","Class II","18168-BLN	:	Brilliance Clear Premium Frying Oil 35 lb.	;  16763-MFY	:	Mel-Fry Essential High Performance Liquid Frying Oil 35 lb.	;  16502-MFY	:	Mel-Fry Premium High Performance Liquid Frying Oil 35 lb.	;  ","3681 cases, 12-35 lb jugs/case","Ventura Foods is recalling various brands of cooking oil in 35 lb. jugs due to the presence of plastic. jug supplier reported that the manufacturing defect in the 35 lb. jugs was caused by the sealing surface trim possibly being pushed into the jug during the trimming process.","02/12/2016","03/25/2016","12/01/2016","04/06/2016","18168-BLN :  16763-MFY :  16502-MFY :      And Julian day codes (DDY): 226 through 406"
"Biologics","No","","73321","Terminated","LifeSouth Community Blood Centers, Inc.","1221 NW 13th St","","Gainesville","FL","	32601-4111","United States","Voluntary: Firm initiated","FAX","FL","B-0380-16","Class II","Apheresis Platelets, Leukocytes Reduced","1 unit","Blood product, with a low pH, was distributed.","01/28/2016","03/31/2016","03/31/2016","04/06/2016","W1151160209208"
"Biologics","No","","73322","Terminated","Bergen Comm Reg Blood Center","102 Chestnut Ridge Rd","","Montvale","NJ","	07645-1856","United States","Voluntary: Firm initiated","FAX","NJ","B-0381-16","Class II","Red Blood Cells, Leukocytes Reduced","3 units","Blood products, collected from a donor who traveled to a malarial endemic area, were distributed.","02/01/2016","03/31/2016","03/31/2016","04/06/2016","W065615020916; W065615029138; W065615010283"
"Devices","No","","73324","Terminated","Amd Ritmed","1200 Av 55e","","Lachine","","	","Canada","Voluntary: Firm initiated","Letter","US Distribution including Puerto Rico and to the states of :  DE, FL, KY, MI, NE and NJ., and Internationally to the country of Canada.","Z-1251-2016","Class II","IMCO brand Conforming Stretch Gauze Bandages, 4 x 4.1 Yds/10 cm x 3,7 cm, Reorder No. 704-IMC, Bar code 6 86864 04351 5, 96 per case (8 boxes x 12 sterile bandages), Single Use     To cover and protect the primary dressing that is in contact with wounds from further injuries, contamination and infection. To be used in health care facilities","126 cases total (87 cases domestically and 39 cases internationally)","Product does not meet sterility requirements based on FDA analysis and tested positive for Bacterium Bacillus.","02/24/2016","03/25/2016","07/08/2016","04/06/2016","Lot 63927, expiration 2017-04"
"Drugs","No","","73336","Terminated","Walter's Pharmacy","401 N 17th St","","Allentown","PA","	18104-5034","United States","Voluntary: Firm initiated","Telephone","PA","D-0786-2016","Class II","Cefazolin 50 mg/mL Ophth Solution, 10mL bottle, Rx only, Walter's Pharmacy, 401 N 17th St, Allentown, PA  610-435-4706, NDC 99999-9999-69 / 89999-9001-04","4 bottles","Lack of Assurance of Sterility","02/12/2016","03/29/2016","01/06/2017","04/06/2016","Lot #: 012216, 012816, 012616, 020616"
