Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Devices","No","","80547","Ongoing","Guangzhou Improve Medical Instruments Co., Ltd.","NO. 102 Kaiyuan Avenue","Science City","Guangzhou","","	","China","Voluntary: Firm initiated","E-Mail","US Nationwide distribution in the state of Kansas.","Z-1217-2019","Class II","Prevent G Safety Winged Blood Collection Set Glide - Rx Only -Sterile/EO - Product Usage: The IMPROSAFE Blood Collection Set is single-use, sterile, winged needle bonded to a flexible tubing with luer adapter. The needle consists of (1) a winged needle, (2) a flexible tubing, (3) a luer adaptor. (4) a safety shield, The products and evacuated blood collection tube/ syringe are used together for the collection of venous blood.","550,000","Complain due to the hub needle came out when the nurse draw the blood and removed the tube.","09/22/2017","04/24/2019","","05/01/2019","Serial # 102030178 / Lot # 160815"
"Devices","No","","80887","Ongoing","Smiths Medical ASD Inc.","6000 Nathan Ln N","","Minneapolis","MN","	55442-1690","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution: US (nationwide) and countries of: Canada, Australia, and New Zealand.","Z-1218-2019","Class II","Jelco(R) ViaValve(TM) safety intravenous (I.V.) catheters, 18G x 1 1/4"", Model Number REF 3265, MOD 10     The Jelco(R) ViaValve(TM) safety I.V. catheter is a sterile, non pyrogenic, single use, radiopaque intravascular catheter device used for the administration of medically prescribed fluids, designed to reduce the risk of accidental secondary needle sticks.","136,600 units","Several lots of Jelco¿ ViaValve"" safety intravenous (I.V.) catheters exhibited a V shaped puncture at the base of the catheter near the hub due to an adjustment that was made in the manufacturing process.","08/22/2018","04/25/2019","","05/01/2019","Lot Numbers: 3584467, 3584468, 3584469, 3576073, 3576233, 3578511, 3578512"
"Devices","No","","82009","Ongoing","Arthrex, Inc.","1370 Creekside Blvd","","Naples","FL","	34108-1945","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution: US (nationwide) to states of: AL, AZ, CA, CO, DC, FL, GA, HI, IA, ID, IL, KY, LA, MA, MD, MI, MN, MO, NC, ND, NH, NY, OH, OK, PA, RI, SC, SD, TN, TX, VA, WA, WI, and WY; and to countries of: Germany, Brazil and Australia.","Z-1206-2019","Class II","Arthrex Burr, Oval, 12 Flute, 5.5 mm x 13 cm (AR-8550OBT)    These devices are indicated for resection of soft and osseous tissues in both large and small articular cavities during arthroscopic procedures.","2324","Devices may generate excessive heat during use.  ","01/14/2019","04/23/2019","","05/01/2019","Lot Numbers: 10211276 (expiration date: 4/30/2023  and 10202784 (expiration date: 3/31/2023"
"Devices","No","","82045","Ongoing","KaVo Dental Technologies LLC","11727 Fruehauf Dr","","Charlotte","NC","	28273-6507","United States","FDA Mandated","Letter","US distribution in NC","Z-1101-2019","Class II","cone-beam CT system","230","ORTHOPANTOMOGRAPH OP 3D device has a  defect in the device firmware versions 2.1.0 and 2.1.1","12/31/2018","04/22/2019","","05/01/2019","versions 2.1.0 and 2.1.1"
"Devices","No","","82209","Ongoing","TriMed Inc.","27533 Avenue Hopkins","","Santa Clarita","CA","	91355-3910","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","US Distribution to states of FL and MO.","Z-1214-2019","Class II","TriMed Hex Cortical Screw 4.0, 40 mm, REF HEX4.0-40, non-Sterile, RX, a component of the TriMed Ankle Fixation System.     The HEX4.0 40 bone screw is a component of the TriMed Ankle Fixation System. The HEX4.0-40 Screw is a single piece machined cortical bone screw. The HEX4.0-40 screw is employed in combination with a TriMed Ankle Bone Plate such as a Sidewinder Plate, Ankle Hook Plate, Cluster, Semi-Tubular Plate, or the Locking Plate. Use of these implants is not a substitute for normal tissue healing. The TriMed Ankle Bone Plates and Screws are designed to provide additional constraint of movement of a fractured bone and are intended only as an aid to fix the fracture in place during the healing process.","13 screws","The bone screw is shorter than the intended design specification.","08/24/2018","04/23/2019","","05/01/2019","Lot #170281, UDI (01)00842188107108(11)170406(10)170281"
"Devices","No","","82366","Ongoing","Ortho-Clinical Diagnostics","100 Indigo Creek Dr","","Rochester","NY","	14626-5101","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - US Nationwide in the states of: AZ, CA, FL, IL, OH, TX, and VA.    The products were distributed to the following foreign countries:  Australia, Belgium, Canada, Chile, Columbia, France, India, Italy, Japan, Portugal, Singapore, Spain, United Kingdom","Z-1222-2019","Class II","VITROS XT 7600 Integrated System, Product Code 6844461, UDI 1075870031658    Product Usage:  The VITROS XT 7600 Integrated System is intended for use in the in vitro quantitative, semi-quantitative, and qualitative measurement of a variety of analytes of clinical interest, using VITROS Chemistry Products MicroSlides, VITROS Chemistry Products MicroTip Reagents, and VITROS Immunodiagnostic Products Reagents  ","80","One of the software algorithms used to detect sample dispense errors was inadvertently disabled.  Because of this, sample dispense errors may lead to incorrect results being reported without an error code to alert the user.","03/11/2019","04/25/2019","","05/01/2019","Systems Running Software Version 3.4 & 3.4.1"
"Devices","No","","82380","Terminated","CryoLife, Inc.","1655 Roberts Blvd Nw","","Kennesaw","GA","	30144-3632","United States","Voluntary: Firm initiated","Letter","Product was shipped to Texas","Z-1219-2019","Class II","CryoPatch SG Pulmonary Hemi-Artery Patch","1","The device is recalled due to donor ineligibility of released human tissue. The firm received information that the tissue donor's blood culture tested positive for Enterobacter cloacae.","11/21/2016","04/25/2019","09/24/2019","05/01/2019","Model #: SGPHOO Serial #10685466"
"Devices","No","","82395","Ongoing","Fenwal Inc","3 Corporate Dr Ste 300","","Lake Zurich","IL","	60047-8930","United States","Voluntary: Firm initiated","E-Mail","Worldwide distribution - US nationwide in the states of AL, AZ, CA, CO, FL, GA, HI, ID, IL, IN, LA, MA, MI, MN, MO, MS, NC, ND, NE, NJ, NV, NY, OH, OK, OR, PA, SC, TN, TX, VA, WA, WI, and PR, and country of Canada.","Z-1209-2019","Class II","Fresenius Kabi CATSmart device (Continuous autotransfusion System).  Labeled as the following kits:      1. AT-1 sets and kits (9005104   AT-1 Autotransfusion set, 9108504 ATF 120 Fast Start Kit, and 9108494 ATF 40 Fast Start Kits);      2. AT-3 Autotransfusion sets and kits (Part 9005444 AT-3 set, 9104444 ATF-120 Fast Start Kits (AT-3), or 9108444 ATF-40 Fast Start Kits AT-3)     Product Usage: The Fresenius Kabi CATSmart device (Continuous auto transfusion System) is indicated for the processing of autologous shed blood collected interaoperatively and postoperatively to obtain washed packed red blood cells for reinfusion. The CATSmart Auto transfusion System is designed to reduce the need for allogeneic blood transfusion by re-infusing a patient s own lost blood during surgery. The set is used as a disposable component of the autotransfusion system during surgery and/or treatment of trauma to remove waste and improve the safety of autologous re-infused blood (auto transfusion). This is a single-use device.","342 devices","Based on internal investigations, Fresenius Kabi has identified a multifaceted set of events involving the CATSmart Systems, including the device, software, and disposable which may result in the centrifuge tubing line making contact with the washing chamber.  The contact may result in excessive wear of the centrifuge tubing or in extreme cases a puncture of the tubing.","03/05/2019","04/23/2019","","05/01/2019","Product Code: 9005901; Lot Numbers beginning with GM or H.  Serial Numbers: 6CTA0209, 6CTA0210, 6CTA0211, 6CTA0212, 6CTA0213, 6CTA0214, 6CTA0215, 6CTA0216, 6CTA0217, 6CTA0218, 6CTA0219, 6CTA0221, 6CTA0222, 6CTA0223, 6CTA0224, 6CTA0225, 6CTA0226, 6CTA0227, 6CTA0228, 6CTA0260, 6CTA0261, 6CTA0262, 6CTA0263, 6CTA0264, 6CTA0265, 6CTA0266, 6CTA0267, 6CTA0268, 6CTA0269, 6CTA0300, 6CTA0301, 6CTA0302, 6CTA0303, 6CTA0304, 6CTA0305, 6CTA0306, 6CTA0307, 6CTA0308, 6CTA0309, 7CTA0328, 7CTA0329, 7CTA0330, 7CTA0331, 7CTA0332, 7CTA0334, 7CTA0335, 7CTA0336, 7CTA0337, 7CTA0358, 7CTA0359, 7CTA0360, 7CTA0361, 7CTA0362, 7CTA0363, 7CTA0364, 7CTA0365, 7CTA0366, 7CTA0367, 7CTA0368, 7CTA0369, 7CTA0370, 7CTA0371, 7CTA0372, 7CTA0373, 7CTA0374, 7CTA0375, 7CTA0376, 7CTA0377, 7CTA0378, 7CTA0379, 7CTA0380, 7CTA0381, 7CTA0392, 7CTA0393, 7CTA0394, 7CTA0395, 7CTA0396, 7CTA0397, 7CTA0398, 7CTA0399, 7CTA0401, 7CTA0402, 7CTA0403, 7CTA0404, 7CTA0405, 7CTA0406, 7CTA0409, 7CTA0410, 7CTA0411, 7CTA0412, 7CTA0413, 7CTA0414, 7CTA0433, 7CTA0434, 7CTA0435, 7CTA0436, 7CTA0437, 7CTA0438, 7CTA0439, 7CTA0440, 7CTA0472, 7CTA0473, 7CTA0474, 7CTA0475, 7CTA0476, 7CTA0477, 7CTA0478, 7CTA0479, 7CTA0480, 7CTA0481, 7CTA0482, 7CTA0483, 7CTA0484, 7CTA0485, 7CTA0486, 7CTA0487, 7CTA0488, 7CTA0489, 7CTA0509, 7CTA0510, 7CTA0511, 7CTA0512, 7CTA0513, 7CTA0514, 7CTA0515, 7CTA0516, 7CTA0517, 7CTA0518, 7CTA0519, 7CTA0520, 7CTA0521, 7CTA0522, 7CTA0523, 7CTA0548, 7CTA0549, 7CTA0550, 7CTA0551, 7CTA0552, 7CTA0553, 7CTA0554, 7CTA0556, 7CTA0557, 7CTA0558, 7CTA0580, 7CTA0581, 7CTA0582, 7CTA0583, 7CTA0584, 7CTA0585, 7CTA0586, 7CTA0587, 7CTA0588, 7CTA0589, 7CTA0590, 7CTA0591, 7CTA0647, 7CTA0648, 7CTA0649, 7CTA0650, 7CTA0651, 7CTA0652, 7CTA0653, 7CTA0654, 7CTA0655, 7CTA0656, 7CTA0657, 7CTA0658, 7CTA0659, 7CTA0660, 7CTA0661, 7CTA0662, 7CTA0663, 7CTA0664, 7CTA0665, 7CTA0666, 7CTA0687, 7CTA0688, 7CTA0689, 7CTA0690, 7CTA0691, 7CTA0692, 7CTA0696, 7CTA0697, 7CTA0698, 7CTA0699, 7CTA0700, 7CTA0701, 7CTA0702, 7CTA0715, 7CTA0716, 7CTA0717, 7CTA0719, 7CTA0720, 7CTA0721, 7CTA0722, 7CTA0723, 7CTA0724, 7CTA0735, 7CTA0736, 7CTA0737, 7CTA0738, 7CTA0739, 7CTA0740, 8CTA0741, 8CTA0742, 8CTA0748, 8CTA0749, 8CTA0754, 8CTA0911, 8CTA0912, 8CTA0913, 8CTA0914, 8CTA0915, 8CTA0916, 8CTA0917, 8CTA0918, 8CTA0919, 8CTA0920, 8CTA0921, 8CTA0922, 8CTA0923, 8CTA0924, 8CTA0925, 8CTA0926, 8CTA0927, 8CTA0928, 8CTA0929, 8CTA0930, 8CTA0931, 8CTA0932, 8CTA0933, 8CTA0934, 8CTA0935, 8CTA0936, 8CTA0937, 8CTA0938, 8CTA0939, 8CTA0940, 8CTA0942, 8CTA0943, 8CTA0944, 8CTA0945, 8CTA0946, 8CTA0947, 8CTA0948, 8CTA0949, 8CTA0950, 8CTA0951, 8CTA0952, 8CTA0953, 8CTA0954, 8CTA0955, 8CTA0956, 8CTA0957, 8CTA0958, 8CTA0959, 8CTA0960, 8CTA0961, 8CTA0962, 8CTA0963, 8CTA0964, 8CTA0965, 8CTA0966, 8CTA0967, 8CTA0968, 8CTA0969, 8CTA0970, 8CTA0971, 8CTA0972, 8CTA0973, 8CTA0974, 8CTA0975, 8CTA0976, 8CTA0977, 8CTA0978, 8CTA0979, 8CTA0980, 8CTA0981, 8CTA0982, 8CTA0983, 8CTA0984, 8CTA0985, 8CTA0986, 8CTA0987, 8CTA0988, 8CTA0989, 8CTA0990, 8CTA0991, 8CTA0992, 8CTA0993, 8CTA0994, 8CTA0996, 8CTA0997, 8CTA0998, 8CTA0999, 8CTA1000, 8CTA1001, 8CTA1002, 8CTA1003, 8CTA1004, 8CTA1005, 8CTA1006, 8CTA1007, 8CTA1008, 8CTA1009, 8CTA1010, 8CTA1011, 8CTA1032, 8CTA1033, 8CTA1037, 8CTA1039, 8CTA1040, 8CTA1041, 8CTA1042, 8CTA1053, 8CTA1057, 8CTA1056, 8CTA1055, 8CTA1054, 8CTA1051, 6CTA0220, 8CTA1050, 8CTA1049, 8CTA1048, 8CTA1047, 8CTA1046, 8CTA1045, 7CTA0333, 8CTA1044, 8CTA1043, 8CTA0995, 8CTA1024, 8CTA1025, 8CTA1026, 8CTA1027, 8CTA1028, 8CTA1029, 8CTA1030, 8CTA1031, 8CTA1034, 8CTA1035, 8CTA1036, 8CTA1038"
"Devices","No","","82426","Ongoing","COVIDIEN LLC","15 Hampshire St","","Mansfield","MA","	02048-1113","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution: US (Nationwide) and to countries of: Canada, Chile, Costa Rica, Guatemala, Japan, Mexico, Panama, Slovakia, Spain, Switzerland and Turkey.","Z-1211-2019","Class II","Covidien Endo Clinch II  Auto  Suture Grasper, 5mm  REF: 174317    The Covidien Endo Clinch"" II Auto Suture"" grasper 5mm has a 5 mm diameter, rotating, insulated shaft approximately 31 cm in length and is designed for introduction and use through the appropriately sized Covidien"" trocar sleeve or larger sized sleeve with the use of a converter. The atraumatic jaws are clamped and locked onto tissue structures by closing the handles","7248 units","Sterilization method used was not consistent with the labeling and the approved sterilization method","03/13/2019","04/23/2019","","05/01/2019","Lot Numbers:  P8D1333PRX  P8D1334PRX  P8D1614PRX  P8D1615PRX  P8D1616PRX  P8E1143PRX  P8E1189PRX  P8E1269PRX  P8E1271PRX  P8E1272PRX  P8F0008PRX  P8F1238PRX  P8F1239PRX  P8F1307PRX  P8F1448PRX  P8F1452PRX  P8F1480PRX  P8F1545PRX"
"Devices","No","","82426","Ongoing","COVIDIEN LLC","15 Hampshire St","","Mansfield","MA","	02048-1113","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution: US (Nationwide) and to countries of: Canada, Chile, Costa Rica, Guatemala, Japan, Mexico, Panama, Slovakia, Spain, Switzerland and Turkey.","Z-1212-2019","Class II","Covidien Endo Grasp Auto Suture Grasper 5mm  REF: 173030    The Covidien Endo Grasp"" Auto Suture"" grasper 5 mm instrument has applications in a variety of gynecologic, general, urologic, thoracic and endoscopic procedures for temporary grasping/clamping of tissue and small tubular structures.","240 units","Sterilization method used was not consistent with the labeling and the approved sterilization method","03/13/2019","04/23/2019","","05/01/2019","Lot Numbers:  P8D1335PRX  P8D1336PRX  P8D1605PRX"
