Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Food","No","","66575","Terminated","Boston Salads & Provisions Co., Inc.","24-26 Chesterton Street","","Boston","MA","	02119","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CT, MA, ME,RI,VT,","F-0411-2014","Class I","Shrimp Salad  packaged in: 5 lb  Packaged under the following labels:   Boston Salads, Rachaels Gourmet, Dietz and Watson, and Fresh Ideas 	","106 cases","Product maybe contaminated with Listeria monocytogenes","10/24/2013","12/02/2013","03/16/2016","12/11/2013","Sell By dates between 9/13/2013 and 11/1/2013"
"Food","No","","66575","Terminated","Boston Salads & Provisions Co., Inc.","24-26 Chesterton Street","","Boston","MA","	02119","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CT, MA, ME,RI,VT,","F-0412-2014","Class I","Seafood and Shrimp Salad packaged in 5 lb     Sold under the label:  Boston Salads","259 cases","Product maybe contaminated with Listeria monocytogenes","10/24/2013","12/02/2013","03/16/2016","12/11/2013","Sell By dates between 9/13/2013 and 11/4/2013"
"Food","No","","66575","Terminated","Boston Salads & Provisions Co., Inc.","24-26 Chesterton Street","","Boston","MA","	02119","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CT, MA, ME,RI,VT,","F-0413-2014","Class I","Chef Recipe Potato Salad/Potato and Egg  packaged in 7 oz., 15 oz., 5 lbs,10 lbs, 30 lbs    Sold under the label: Boston Salads, Rachaels Gourmet, Dietz and Watson","2336 cases","Product maybe contaminated with Listeria monocytogenes","10/24/2013","12/02/2013","03/16/2016","12/11/2013","Sell By dates between 9/13/2013 and 11/4/2013"
"Food","No","","66677","Terminated","Garden-Fresh Foods, Inc.","726 S 12th St.","","Milwaukee","WI","	53204-1211","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.","F-0478-2014","Class I","Garden-Fresh Chipotle Ranch Potato Salad, Product Code 0 11596 51002 6, 5 lb.  ","1,159,754.46 total pounds, for all varieties","Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.","10/30/2013","12/02/2013","03/13/2014","12/11/2013","11/7/2013 -11/20/2013"
"Food","No","","66677","Terminated","Garden-Fresh Foods, Inc.","726 S 12th St.","","Milwaukee","WI","	53204-1211","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.","F-0479-2014","Class I","Garden-Fresh Red Potato & Spinach Salad, Product Code 0 11596 52140 4, 5 lb.  ","1,159,754.46 total pounds, for all varieties","Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.","10/30/2013","12/02/2013","03/13/2014","12/11/2013","10/30/2013 - 11/20/2013"
"Food","No","","66677","Terminated","Garden-Fresh Foods, Inc.","726 S 12th St.","","Milwaukee","WI","	53204-1211","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.","F-0480-2014","Class I","Garden-Fresh Red Potato And Herb Salad,Product Code  0 11596 91014 7, 10 lb.;    Dairy Fresh Red Potato & Herb Salad,Product Code 0 70163 53370 7, 1/5 lb;  ","1,159,754.46 total pounds, for all varieties","Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.","10/30/2013","12/02/2013","03/13/2014","12/11/2013","0 11596 91014 7 = 11/5/2013 - 11/14/2013;     0 70163 53370 7 = 10/30/2013 - 11/19/2013;"
"Food","No","","66677","Terminated","Garden-Fresh Foods, Inc.","726 S 12th St.","","Milwaukee","WI","	53204-1211","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.","F-0481-2014","Class I","Garden-Fresh Premium Potato Salad, Product Code 0 11596 91019 2, 2/5 lb.    Our Own Premium Potato Salad, Product Code 0 11596 91045 1 , 4/5 lb;     	","1,159,754.46 total pounds, for all varieties","Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.","10/30/2013","12/02/2013","03/13/2014","12/11/2013","0 11596 91019 2 = 11/1/2013 - 11/7/2013;     0 11596 91045 1 = 11/1/2013 - 11/15/2013;"
"Food","No","","66677","Terminated","Garden-Fresh Foods, Inc.","726 S 12th St.","","Milwaukee","WI","	53204-1211","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.","F-0482-2014","Class I","Garden-Fresh Country Style Potato Salad,  Product Code 0 11596 51075 0, 2/5lb.  	","1,159,754.46 total pounds, for all varieties","Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.","10/30/2013","12/02/2013","03/13/2014","12/11/2013","11/6/2013 - 11/13/2013"
"Food","No","","66677","Terminated","Garden-Fresh Foods, Inc.","726 S 12th St.","","Milwaukee","WI","	53204-1211","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.","F-0483-2014","Class I","Garden-Fresh Red Potato Salad,  Product Code 0 11596 24205 7, 8/2 lb.    Weis Red Potato Salad, Product Code  0 41497 05848 8, 6/16 oz.     	.  	","1,159,754.46 total pounds, for all varieties","Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.","10/30/2013","12/02/2013","03/13/2014","12/11/2013","0 11596 24205 7 = 11/19/2013;    0 41497 05848 8 = 10/31/2013 - 11/19/2013."
"Food","No","","66677","Terminated","Garden-Fresh Foods, Inc.","726 S 12th St.","","Milwaukee","WI","	53204-1211","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.","F-0484-2014","Class I","Garden-Fresh Gourmet Dill Potato Salad,  Product Code 0 11596 55137 1, 2/5 lb.  	.  	.  	","1,159,754.46 total pounds, for all varieties","Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.","10/30/2013","12/02/2013","03/13/2014","12/11/2013","11/6/2013 - 11/15/2013"
"Food","No","","66677","Terminated","Garden-Fresh Foods, Inc.","726 S 12th St.","","Milwaukee","WI","	53204-1211","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.","F-0485-2014","Class I","Garden-Fresh Amish Country Potato Salad,  Product Code 0 11596 51005 7, 2/5lb.   		.  	.  	","1,159,754.46 total pounds, for all varieties","Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.","10/30/2013","12/02/2013","03/13/2014","12/11/2013","11/6/2013 - 11/15/2013"
"Food","No","","66677","Terminated","Garden-Fresh Foods, Inc.","726 S 12th St.","","Milwaukee","WI","	53204-1211","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.","F-0486-2014","Class I","Garden-Fresh Amish Country Mustard Potato Salad, Product Code  0 11596 51015 6, 	2/5 lb.  			.  	.  	","1,159,754.46 total pounds, for all varieties","Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.","10/30/2013","12/02/2013","03/13/2014","12/11/2013","11/2/2013 - 11/15/2013"
"Food","No","","66677","Terminated","Garden-Fresh Foods, Inc.","726 S 12th St.","","Milwaukee","WI","	53204-1211","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.","F-0487-2014","Class I","Garden-Fresh American Potato Salad, Product Code 0 11596 51010 1, 2/5 lb.;   Garden-Fresh American Potato Salad,  Product Code 0 11596 14015 5, 12/16 oz.;  Garden-Fresh American Potato Salad,  Product Code 0 11596 24200 2, 7 8/2 lb. ;  Garden-Fresh American Potato Salad,  Product Code  0 11596 34310 5, 6/3 lb.;  Garden-Fresh Large Diced American Potato Salad,  Product Code 0 11596 91018 5	2/5 lb.      Market Pantry American Potato Salad,Product Code 0 85239 24102 8, 4/3 lb;  Market Pantry American Potato Salad, Product Code 0 85239 24107 3, 6/16 oz.;    Spartan American Potato Salad, Product Code 0 11213 90320 0, 6/16 oz;      			.  ","1,159,754.46 total pounds, for all varieties","Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.","10/30/2013","12/02/2013","03/13/2014","12/11/2013","0 11596 51010 1 = 10/31/2013 - 11/20/2013; .  0 11596 14015 5 = 11/8/2013-11/15/2013;  0 11596 24200 2 = 11/1/2013 - 11/18/2013;   0 11596 34310 5 = 11/6/2013 -11/20/2013;  0 11596 91018 5 = 10/31/2013 - 11/8/2013;    0 85239 24102 8 = 10/30/2013;   0 85239 24107 3 = 10/30/2013;    0 11213 90320 0 = 10/30/2013 - 11/20/2013;"
"Food","No","","66677","Terminated","Garden-Fresh Foods, Inc.","726 S 12th St.","","Milwaukee","WI","	53204-1211","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.","F-0488-2014","Class I","Garden-Fresh Mustard Potato Salad, Product Code 0 11596 51013 2, 2/5 lb.  Garden-Fresh Mustard Potato Salad,	Product Code 0 11596 14010 0, 12/16 oz.  Garden-Fresh Mustard Potato Salad,	Product Code 0 11596 24215 6, 8/2.lb    Market Pantry Mustard Potato Salad, Product Code  0 85239 24100 4, 4/3 lb.  Market Pantry Mustard Potato Salad, Product Code  0 85329 24104 2, 6/16 oz.;    Spartan Mustard Potato Salad,Product Code 0 11213 90319 4, 6/16 oz;      			.  			","1,159,754.46 total pounds, for all varieties","Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.","10/30/2013","12/02/2013","03/13/2014","12/11/2013","0 11596 14010 0 = 10/30/2013 - 11/20/2013;    0 11596 51013 2 = 10/30/2013 - 11/18/2013;   0 11596 24215 6 = 11/8/2013 - 11/20/2013;    0 85239 24100 4 = 10/30/2013;  0 85329 24104 2 = 10/30/2013;    0 11213 90319 4 = 10/30/2013 - 11/20/2013;"
"Food","No","","66677","Terminated","Garden-Fresh Foods, Inc.","726 S 12th St.","","Milwaukee","WI","	53204-1211","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.","F-0489-2014","Class I","Garden-Fresh German Potato Salad, Product Code 0 11596 91020 8, 2/5 lb.;  Garden-Fresh German Potato Salad, Product Code 0 11596 14017 9, 12/16 oz.;  Garden-Fresh German Potato Salad,  Product Code 0 11596 34319 8, 4/3 lb.    Grandpas German Potato Salad, Product Code 0 11596 14016 2, 12/16 oz.;  Grandpas German Potato Salad , Product Code 0 11596 91023 9, 2/5 lb.;    Dominick's Grandpas German Potato Salad,Product Code 0 11596 14016 2, 12/16 oz        ","1,159,754.46 total pounds, for all varieties","Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.","10/30/2013","12/02/2013","03/13/2014","12/11/2013","0 11596 91020 8 = 0/31/2013 - 11/20/2013;   0 11596 14017 9 = 11/2/2013 - 11/15/2013;   0 11596 34319 8 = 11/2/2013 - 11/15/2013.    0 11596 14016 2 = 11/2/2013 - 11/11/2013;  0 11596 91023 9 = 11/10/2013 - 11/23/2013;    0 11596 14016 2 = 11/2/2013 - 11/28/2013;"
"Food","No","","66677","Terminated","Garden-Fresh Foods, Inc.","726 S 12th St.","","Milwaukee","WI","	53204-1211","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.","F-0490-2014","Class I","Knowlans Club Salad Base,  Product Code 10 733147 00201 5,	1/8 lb    			 	 	","1,159,754.46 total pounds, for all varieties","Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.","10/30/2013","12/02/2013","03/13/2014","12/11/2013","10 733147 00201 5= 11/4/2013 - 11/18/2013"
"Food","No","","66677","Terminated","Garden-Fresh Foods, Inc.","726 S 12th St.","","Milwaukee","WI","	53204-1211","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.","F-0491-2014","Class I","Garden-Fresh Baked Potato Salad Kit , Product Code 0 11596 61071 9, 1/5.75lb.;    Marsh Baked Potato Salad Kit, Product Code 0 11596 51083 5, 	1/5.75 lb.    	","1,159,754.46 total pounds, for all varieties","Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.","10/30/2013","12/02/2013","03/13/2014","12/11/2013","0 11596 61071 9 = 10/30/2013 - 11/20/2013     0 11596 51083 5 = 10/30/2013 - 11/20/2013;"
"Food","No","","66677","Terminated","Garden-Fresh Foods, Inc.","726 S 12th St.","","Milwaukee","WI","	53204-1211","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.","F-0492-2014","Class I","Garden- Fresh Steakhouse Potato Salad Kit, Product Code 0 11596 51076 7, 1/10.75lb.  		","1,159,754.46 total pounds, for all varieties","Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.","10/30/2013","12/02/2013","03/13/2014","12/11/2013","10-30-2013"
"Food","No","","66677","Terminated","Garden-Fresh Foods, Inc.","726 S 12th St.","","Milwaukee","WI","	53204-1211","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.","F-0493-2014","Class I","Garden-Fresh Reduced Fat Mustard Potato Salad, Product Code 0 11596 51202 0, 	1/5 lb.;    Market Pantry Reduced Fat Mustard Potato, Product Code 0 85329 20016 2,  /16 oz.  ","1,159,754.46 total pounds, for all varieties","Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.","10/30/2013","12/02/2013","03/13/2014","12/11/2013","0 11596 51202  = 10/31/2013 - 11/23/2013;    0 85329 20016 2 = 1/2/2013"
"Food","No","","66677","Terminated","Garden-Fresh Foods, Inc.","726 S 12th St.","","Milwaukee","WI","	53204-1211","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.","F-0494-2014","Class I","Grandpas Deviled Egg Potato Salad, Product Code 0 11596 14012 4, 6/16 oz.;  Grandpas Deviled Egg Potato Salad, Product Code 0 11596 51065 1,  2/5 lb.;  Grandpas Deviled  Egg Potato Salad, Product Code 0 00 11596 51068 2,	4/5 lb.;    Finest Traditions Deviled Egg Potato Salad,Product Code 10 733147 10992 9,  1/8 lb;        			","1,159,754.46 total pounds, for all varieties","Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.","10/30/2013","12/02/2013","03/13/2014","12/11/2013","0 11596 14012 4 = 11/1/2013 - 11/14/2013;   0 11596 51065 1 = 10/30/2013- 11/20/2013 ;   0 00 11596 51068 2 = 10/30/2013 - 11/20/2013;   10 733147 10992 9 = 11/4/2013 - 11/6/2013."
