"Drugs","No","","76861","Terminated","Cell Distributors","675 Rahway Ave","","Union","NJ","	07083-6683","United States","Voluntary: Firm initiated","Letter","Nationwide","D-0865-2017","Class II","Refresh Tears (Carboxymethylcellulose Sodium Solution) 0.5%, Lubricant Eye Drops, Sterile packaged as 1) two 15 mL bottles, USPC Code 784190442214, 2) 4x15 mL and one 5 mL bonus bottles, USPC Code 069886941746, Distributed by Cell Distributors, Union, NJ","2,634 bottles (58 bottles/5mL & 2576 bottles/15 mL)","Labeling: Not elsewhere classified; product labeling lacks a NDC number, net weight information and does not contain the Drug Facts Panel.","04/03/2017","05/24/2017","06/18/2019","05/31/2017","all lots  Expiration date August 2019"
"Drugs","No","","76922","Terminated","Mylan Pharmaceuticals Inc.","781 Chestnut Ridge Rd","","Morgantown","WV","	26505-2730","United States","Voluntary: Firm initiated","E-Mail","Nationwide","D-0706-2017","Class II","Alprazolam Extended-release Tablets, USP, 1 mg,  60-count bottle, Rx Only, Manufactured and Distributed by: Mylan Pharmaceuticals Inc.,  Morgantown, WV 26505 U.S.A.,  NDC 0378-5022-91","24,176 bottles (1,450,560 tablets)","Failed Dissolution Specifications","06/22/2016","05/24/2017","07/12/2017","05/31/2017","Code: 0378-5022-91 Lot: 3065878; Exp. 04/17"
"Devices","No","","76942","Ongoing","Datascope Corporation","15 Law Dr","","Fairfield","NJ","	07004-3206","United States","Voluntary: Firm initiated","Letter","Nationwide","Z-2164-2017","Class II","SENSATION PLUS¿ 8Fr. 50cc Intra-Aortic Balloon Catheter with Insertion Kit & STATLOCK¿ Product Code/Part Number:  0684-00-0576-01U is a cardiac assist device which support the heart's left ventricle by increasing coronary perfusion and reducing the work of the left ventricle.    ","996 UNITS","Maquet/Getinge is initiating a voluntary product removal involving four lot numbers of SENSATION PLUS 8Fr. 50cc Intra-Aortic Balloon Catheter with Insertion Kit & STATLOCK since during internal pressure (leak) testing of the SENSATION PLUS 8Fr. 50cc, IABC, failures related to the tip seal leak were identified.","04/12/2017","05/25/2017","","05/31/2017","300004515,   3000043376  3000040272  3000038372    added lot numbers:    3000043374 and 3000045513"
"Devices","No","","76953","Terminated","Cardiovascular Systems Inc","1225 Old Highway 8 NW","","Saint Paul","MN","	55112-6416","United States","Voluntary: Firm initiated","Letter","US: AK, AL, AR, AZ. , CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NY,  OH, OK, OR, PA, RI, SC, TN, TX, UT, VA, WA, WI,     AUSTRIA, GERMANY, JAPAN, SWITZERLAND.","Z-2122-2017","Class II","CSI, Orbital Atherectomy System (OAS) Saline Infusion Pump, Rx only,  Part Number: 7-10014, Model Number: SIP-3000.","1,396","Cardiovascular Systems, Inc. (CSI). has initiated a  recall to remove 1,396 7-10014 Saline Infusion Pumps (SIP) which were distributed by CSI between 07 April 2015 and 04 April 2017.  The 7-10014 pumps may switch to stand-by during use requiring the pump to be reset prior to continuing treatment. To date, none of the associated complaints have resulted in any patient harm.","04/14/2017","05/20/2017","10/02/2017","05/31/2017","Lot Number  92254  92693  106281  106282  106283  106284  106285  106286  106287  106288  106290  106543  118121  118223  121782  123165  123489  123547  123808  123878  124088  124289  124925  124927  124989  125310  125347  125362  126696  126797  126925  127026  127155  127221  127348  127614  127742  127834  128001  128027  128132  128179  128326  129266  129303  132418  132839  132966  133231  133429  133759  133880  134057  134318  134534  134966  135199  135372  135791  135941  136729  136881  136883  137221  137361  137657  137862  138218  138462  138614  139049  139295  139621  140470  140606  142474  142596  142604  142909  143084  143213  143277  143335  143419  143553  143556  143806  144066  144276  144496  145536  145946  146051  146199  146337  146401  146518  146843  146999  147508  147530  148129  148169  148400  148712  148897  149117  149268  149527  150273  150285  150774  150831  151196  151228  151440  151635  151867  151994  152092  152178  152321  152389  152522  152889  153280  153678  154011  154434  154682  154948  155270  156044  156340  156683  156713  157869  158004  152178  152321  158124  158234  158370  158422  158558  158617  160312  160352  160995  161165  161241  161328  161466  161603  161679  161774  161892  162318  162344  162384  162402  162421  162439  163493  163600  164048  164293  164561  164873  165087  165353  165811  165971  166068  166226  166653  166863  166907  167024  167115  167146  168006  168048  168052  168087  168093  168143  168173  168589  169662  170066  170315  170350  170385  171566  171679  171915  172145  172379  172490  172491  172755  172859  172871  173226  173486  173783  174051  174434  174621  174637  174659  175087  175167  176653  177218  177359  177385  177625  178212  178237  178742  179133  179287  179558  179602  179649  179955  180225  180360  180463  180629  181317  181320  181556  181586  182441  182442  182494  182495  182537  182539  183099  183101  183150  183400  186393  186683  186820  186881  187241  187242  187398  101182a  101534A  102274a  103369a  104183B  105371a  106346A  106346b  108335A  110016A  111785a  111785b  114148a  114964a  49267-4A  50805A  50805a  50891A  50949A  50949B  51191A  51344A  51345A  51498A  51498B  51570A  51571a  51725A  52006A  52089A  52090B  52253A  52258A  52258b  52347A  52377A  52378A  52666a  52890a  52907A  52908a  52915B  52915C  52963A  52968a  53675B  53689A  53802A  53802B  54321A  54321B  54321C  54814A  54826A  54827A  54828A  54829A  54996A  55065B  55097A  55097B  55097C  55100A  55133A  55198A  55286a  55507a  55973A  56195A  56195B  56313A  56313B  56417A  56421A  56638A  56638B  56697A  56732A  56733A  56810A  56810B  56811A  56951A  56952A  57095a  57096A  57098B  57215A  57216A  57223A  57238A  57281A  57342a  57407A  57454A  57610A  57691A  57692a  57864A  57866a  57930A  57974A  57992B  58052A  58054A  58054B  58141A  58158A  58262A  58309A  58354a  58710A  58781A  58783a  62814A  62856A  62856B  62908A  63010A  63054A  63054B  63322B  63374A  63374B  63374C  63430A  63430B  63430c  64895A  66052A  66138A  66221a  66503a  66571A  67046a  67174A  67391A  67465A  67465b  67818a  67930a  67930b  68200A  68200b  68200C  68346a  68686A  68686b  68686c  69174A  69320A  69709A  69709B  69912A  70295A  70669A  70758A  70821A  71061a  71125A  71343A  71720A  71720B  71817A  71817B  71934A  72291A  72291B  72725a  72901a  73378A  73987A  74737A  75702a  76877a  77104a  77180A  77339A  77647a  77782A  77961A  78249A  78758A  80916A  81073A  81595A  81595b  81873a  82183B  85417A  86237A  86640A  87049A  92285a  97352A  98263A  99375A  99562a"
"Biologics","No","","77000","Terminated","American Red Cross Blood Svs. Indiana-Ohio Region","1212 E California Rd","","Fort Wayne","IN","	46825-5812","United States","Voluntary: Firm initiated","Telephone","Ohio; Indiana; Texas; Massachusetts; California; South Carolina; Maryland","B-0637-2017","Class II","Plasma Frozen within 24 hours (FP24)","24 units","Blood products, lacking assurance of sterility, were distributed.","02/02/2017","05/24/2017","05/24/2017","05/31/2017","W203816416134; W203816417403; W203816417497; W203816417641; W203816417646; W203816417652; W203816417710; W203816417820; W203816417830; W203816417933; W203816417935; W203816417977; W203816418220; W203816418295; W203816420417; W203816439862; W203816439876; W203816445082; W203816445088; W203816445097; W203816445985;   W203816420402; W203816420439; W203816440803"
"Biologics","No","","77000","Terminated","American Red Cross Blood Svs. Indiana-Ohio Region","1212 E California Rd","","Fort Wayne","IN","	46825-5812","United States","Voluntary: Firm initiated","Telephone","Ohio; Indiana; Texas; Massachusetts; California; South Carolina; Maryland","B-0638-2017","Class II","Red Blood Cells, Leukocytes Reduced","120 units","Blood products, lacking assurance of sterility, were distributed.","02/02/2017","05/24/2017","05/24/2017","05/31/2017","W203816420128; W203816420133; W203816420144; W203816420161; W203816420163; W203816420199; W203816420206; W203816420301; W203816420307; W203816420314; W203816420321; W203816420332; W203816420402; W203816420417; W203816420420; W203816420434; W203816416905; W203816416911; W203816416920; W203816416921;  W203816417641; W203816417646; W203816417652; W203816417654; W203816417683; W203816417692; W203816417694; W203816417700; W203816417710; W203816417718; W203816417729; W203816417800; W203816417808; W203816417813; W203816417819; W203816417820; W203816418214; W203816417924; W203816417933; W203816417935; W203816420127; W203816417946; W203816417953; W203816417957; W203816417961; W203816417966; W203816417977; W203816417987; W203816417991; W203816418000; W203816418225; W203816418229; W203816418248; W203816418251; W203816418259; W203816418265; W203816418276; W203816418282; W203816418295; W203816418299; W203816418303; W203816418396; W203816418404; W203816418416; W203816418423; W203816419193; W203816419195; W203816419200; W203816419204; W203816419207; W203816419213; W203816419214; W203816419218; W203816420101; W203816420112; W203816420118; W203816420122; W203816440809, W203816440814, W203816440816, W203816443483, W203816445069, W203816445082, W203816445088, W203816445097, W203816445106, W203816445106, W203816445110, W203816445985, W203816445988, W203816445996, W203816447001, W203816447015, W203816447027, W203816447033, W203816447041, W203816447049, W203816447531, W203816447538, W203816447542, W203816447546, W203816450003, W203816450005, W203816450009, W203817471535, W203817472116, W203817472120, W203817472123, W203817472544, W203817472552, W203817472559, W203817472564, W203817472567, W203817472569, W203817472578, W203817472591, W203817487546, W203817487581, W203817487585, W203816420332"
"Devices","No","","77016","Terminated","Siemens Medical Solutions USA, Inc","40 Liberty Blvd","","Malvern","PA","	19355-1418","United States","Voluntary: Firm initiated","Letter","Nationwide Distribution","Z-2156-2017","Class II","AXIOM Sensis, Computer, Diagnostic, Programmable.    Intended to be used as a diagnostic and administrative tool supporting hemodynamic cardiac catheterizations and/or intracardiac electrophysiology studies.","4,095","An extremely dusty computer can cause problems at system start, or rarely, cause system fail. Perform a system check prior to performing exams. If the Sensis system fails, its functions can not be used. Clinical treatment may need to be terminated, restarted, or transferred to a functioning system.","04/12/2017","05/23/2017","05/15/2018","05/31/2017","Model no.: 10764561, 11007641, 6623974, 6634633, 6634641, 6634658    Serial Numbers: 2052  3021  2272  20356  20020  20059  2563  2571  2581  2582  2589  2593  100018  100036  41021  6108  2041  3365  3381  3382  3460  8001  20056  2348  3411  3428  20380  20634  3112  3383  22417  61012  2264  2291  2336  2411  2601  22215  8060  2508  22365  2586  2587  2588  60301  3405  3406  3440  3407  3408  3437  22267  61084  3546  60410  60138  60412  2407  3156  40108  2016  2702  3046  3073  3126  21120  22603  2181  2200  2294  21334  20109  20127  20160  20161  20660  60110  3417  3564  61072  60147  3240  3318  60396  60426  22648  20111  3603  2060  2154  2155  2201  3037  3041  3166  3224  3226  3352  3534  3536  22688  2573  3246  3257  3258  20017  20046  22219  21033  60370  60372  2517  60125  60128  60060  60120  60127  60129  60134  60143  61083  2744  2520  2521  3239  21222  21226  21244  21255  3458  20599  22345  22357  22366  60062  22249  2506  2709  2739  3072  20102  20134  20137  20149  20314  21212  2552  3060  20062  20574  6024  2034  2035  2525  2447  2594  3366  60347  60348  2442  2444  2500  2501  61031  2025  21496  22011  22025  2276  2408  20628  20642  60473  61002  3040  40007  20014  42320  2578  3621  3622  3623  3649  3650  3651  3653  3655  3670  3671  3676  21323  22423  22427  20448  60079  22217  2290  3463  21078  21079  21258  41202  2562  60151  61061  20065  3503  3504  3526  3527  22658  61025  21034  21035  21043  61086  22336  60369  60308  3261  60312  2527  20084  2420  2395  22225  20105  20573  20575  3512  2394  2042  3344  4003  21475  22251  60040  20495  41017  42308  21037  21051  21052  21095  21100  21102  21438  22022  60351  20100  20104  6050  2282  2301  2331  2332  2515  8067  8068  2156  60023  60024  60025  6101  20321  3390  20045  20047  6208  3136  3333  20598  3677  2142  2714  8009  2266  2531  2533  21391  22708  60052  6033  2304  2310  3173  61047  61048  61054  61059  60468  60322  20431  20436  2439  21463  21466  6638  6639  6720  6734  3416  3418  3419  3420  21392  21393  21394  20433  22069  40011  2426  2203  60332  20360  3134  3169  3230  3231  3233  3255  3256  21300  6503  2385  2410  3091  3097  2526  3461  3462  3620  20049  20397  20363  3445  3448  3475  21332  20015  60474  3627  3629  20383  60022  60089  41019  21106  21112  3059  3468  3472  3510  22671  2532  41018  21096  2434  60166  2072  2073  2074  2079  3403  3242  20372  20504  20525  20527  20528  20556  20557  20558  60087  20606  2230  2231  2362  2022  2032  2629  20392  3039  42209  41207  22310  22315  20506  21299  21311  21312  21315  3336  3337  3338  3339  6049  6100  6114  2215  20608  60106  60160  6736  40000  40001  3694  20000  20001  20002  20004  100014  100015  100016  100017  3423  60418  61019  2097  2263  3139  21041  22211  60398  42109  22406  2111  3038  20048  2425  22252  21086  21416  22218  22498  22504  22511  22519  60131  60342  20488  22521  22454  60458  60461  60462  60467  61024  6625  21363  22490  8051  8052  3269  3319  60437  2139  2140  20622  6702  21399  22037  60325  21339  21367  21377  21382  21386  60316  3575  3601  21385  22510  3581  21474  3438  21341  21342  21384  21395  21452  40107  22487  60436  60444  60453  61064  61088  2403  20407  20033  20051  22509  3075  2086  2225  20430  61009  21076  22282  6110  2113  2186  2187  3049  3050  22461  22462  22415  60058  60095  60311  3070  22312  20412  60395  20550  20549  21011  21490  2077  6740  20594  20637  22611  22704  3215  6628  3682  3683  3690  3691  21465  22663  22667  61014  3523  60323  61008  3069  3128  3129  21365  2613  3267  60020  3078  3102  3247  21064  60359  20026  2597  2639  21000  3545  3547  20466  3316  22512  6631  6632  40012  3057  3140  3142  3321  22437  22438  60075  60082  2608  60171  2280  22605  6105  2160  2162  2169  3619  60148  3529  20560  6622  3641  20538  21138  22341  21109  21383  3268  6727  2349  2350  2352  22436  60427  2340  2368  2 374  20395  2443  20605  20162  22612  21297  22000  2242  3347  3348  3349  3350  20133  20354  40153  2168  3410  6103  2269  2205  2224  2227  2229  2270  20107  20457  20596  21056  22699  22700  22702  3163  2293  6035  3218  22038  3205  3206  22628  22651  22652  22670  60111  3047  2178  2190  20016  3340  21020  21025  20302  20303  20645  100006  20559  100005  21498  20585  20023  20030  20399  2576  21098  60123  61081  22522  20385  2713  2567  2189  2428  2565  2566  3015  3051  20319  20561  22474  22480  4603  8100  60167  60355  61030  20618  3642  2299  3001  3415  20069  3014  3103  3432  3434  3464  20389  20546  60065  22523  22526  22528  22619  22623  22627  22646  22669  22681  22682  22720  20139  22051  60480  6138  2384  3005  3006  3007  3009  3010  21298  2572  2590  22450  20391  2150  2151  20006  21014  22420  21074  21077  60154  61071  20021  2706  3248  3572  3573  21237  3647  21388  3660  60146  3101"
"Biologics","No","","77034","Terminated","LifeSouth Community Blood Centers Inc","8190 Madison Blvd","","Madison","AL","	35758","United States","Voluntary: Firm initiated","FAX","AL","B-0600-2017","Class II","Apheresis Platelets, Leukocytes Reduced, Irradiated","1 unit","Blood products, which did not meet the acceptable product specifications for release, were distributed.","03/09/2017","05/22/2017","05/22/2017","05/31/2017","W115117034356U"
"Biologics","No","","77034","Terminated","LifeSouth Community Blood Centers Inc","8190 Madison Blvd","","Madison","AL","	35758","United States","Voluntary: Firm initiated","FAX","AL","B-0601-2017","Class II","Apheresis Platelets, Leukocytes Reduced","1 unit","Blood products, which did not meet the acceptable product specifications for release, were distributed.","03/09/2017","05/22/2017","05/22/2017","05/31/2017","W115117072732T"
"Biologics","No","","77035","Terminated","LifeSouth Community Blood Centers Inc - Birmingham Region","396 West Oxmoor Road","","Birmingham","AL","	35209-6321","United States","Voluntary: Firm initiated","FAX","AL","B-0602-2017","Class II","Apheresis Platelets, Leukocytes Reduced","2 units","Blood products, which did not meet the acceptable product specifications for release, were distributed.","03/16/2017","05/22/2017","05/22/2017","05/31/2017","W115117089567R; W1151170544347"
"Biologics","No","","77038","Terminated","HCSC-Blood Center dba as Miller-Keystone Blood Center","1465 Valley Center Pkwy","","Bethlehem","PA","	18017-2265","United States","Voluntary: Firm initiated","Telephone","NJ","B-0599-2017","Class II","Red Blood Cells","1 unit","Blood products, collected from a donor whose suitability to donate was not adequately determined, were distributed.","01/21/2017","05/22/2017","05/22/2017","05/31/2017","W050916066960"
"Biologics","No","","77043","Terminated","American National Red Cross (The) Carolinas Region","2425 Park Rd","","Charlotte","NC","	28203-5926","United States","Voluntary: Firm initiated","Telephone","AL; GA","B-0575-2017","Class II","Red Blood Cells, Leukocytes Reduced","1 unit","Blood products, collected from a donor who provided high-risk behavior, were distributed.","03/14/2017","05/22/2017","05/22/2017","05/31/2017","W201217155841"
"Biologics","No","","77043","Terminated","American National Red Cross (The) Carolinas Region","2425 Park Rd","","Charlotte","NC","	28203-5926","United States","Voluntary: Firm initiated","Telephone","AL; GA","B-0576-2017","Class II","Plasma Frozen within 24 hours (FP24)","1 unit","Blood products, collected from a donor who provided high-risk behavior, were distributed.","03/14/2017","05/22/2017","05/22/2017","05/31/2017","W201217155841"
"Biologics","No","","77045","Terminated","Kentucky Blood Center Inc","3121 Beaumont Centre Cir","","Lexington","KY","	40513-1709","United States","Voluntary: Firm initiated","Telephone","KY","B-0621-2017","Class II","Red Blood Cells, Leukocytes Reduced","1 unit","Blood product, collected from a donor in which donor suitability was not adequately determined, was distributed.","02/28/2017","05/23/2017","05/23/2017","05/31/2017","W038217012176"
"Biologics","No","","77046","Terminated","BloodCenter of Wisconsin, Inc","638 N 18th St","","Milwaukee","WI","	53233-2121","United States","Voluntary: Firm initiated","FAX","IL; Switzerland","B-0619-2017","Class II","Red Blood Cells, Leukocytes Reduced","1 unit","Blood products, collected from a donor in which donor suitability was not adequately determined, were distributed.","03/07/2017","05/23/2017","05/23/2017","05/31/2017","W036316415775"
"Biologics","No","","77047","Terminated","BloodCenter of Wisconsin, Inc","638 N 18th St","","Milwaukee","WI","	53233-2121","United States","Voluntary: Firm initiated","FAX","WI","B-0618-2017","Class II","Apheresis Red Blood Cells, Leukocytes Reduced","2 units","Blood products, collected from a donor in which donor suitability was not adequately determined, were distributed.","03/20/2017","05/23/2017","05/23/2017","05/31/2017","W036316384316- part 1; W036316384316-part 2"
"Drugs","No","","77060","Terminated","Fagron, Inc","2400 Pilot Knob Rd","","Saint Paul","MN","	55120-1118","United States","Voluntary: Firm initiated","Letter","Nationwide in US and PR and Australia","D-0791-2017","Class II","Estriol, For Prescription Compounding, packaged in a) 1 G bottle (NDC: 51552-1392-1), b) 5 G bottle (NDC: 51552-1392-2),  c) 25 G bottle (NDC: 51552-1392-3), d) 100 G bottle (NDC: 51552-1392-5), RX only, Distributed by Fagron, Inc. 2400 Pilot Knob Rd, St. Paul, MN 55120 Tel. 1-(800) 423-6967     Also packaged as: Estriol USP Micronized, For prescription compounding, packaged in a 100 G bottle (NDC 52372-9292-01),  Rx only, Distributed by FREEDOM, 801 W. New Orleans St. Broken Arrow, OK 74011   ","15283 grams","cGMP Deviations: lack of quality assurance at the API manufacturer.","04/06/2017","05/19/2017","07/01/2019","05/31/2017","Lot #, Expiration Date:   a) 1 G bottle: 16D08-U02-030005,  Exp. 3/6/2018; 16F23-U05-033657, Exp. 5/26/2018; 17C02-U02-035889, Exp. 1/19/2019.  b) 5 G bottle: 16D08-U02-030004, 16D08-U02-032486, Exp. 3/6/2018; 16F23-U05-033656, 16F23-U05-035093, Exp. 5/26/2018; 17C02-U02-035890,  Exp. 1/19/2019.  c) 25 G bottle: 16D08-U02-030003, 16D08-U02-032475, Exp. 3/6/2018; 16F23-U05-033655, 16F23-U05-035092, Exp. 5/26/2018; 17C02-U02-035887, Exp.  1/19/2019.  d) 100 G bottle: 16D08-U02-030002, 16D08-U02-032474, Exp. 3/6/2018; 16F23-U05-031158,16F23-U05-033654, 16F23-U05-035091,16G18-F002,  Exp. 5/26/2018; 17C02-U02-035888, Exp. 1/19/2019."
"Drugs","No","","77060","Terminated","Fagron, Inc","2400 Pilot Knob Rd","","Saint Paul","MN","	55120-1118","United States","Voluntary: Firm initiated","Letter","Nationwide in US and PR and Australia","D-0792-2017","Class II","Estrone, For Prescription Compounding, packaged in a) 1 G bottle (NDC: 51552-0445-1), b)  5 G bottle (NDC 51552-0445-2), c) 25 G bottle (NDC: 51552-0445-4), d)  100 G bottle (NDC: 51552-0445-5), RX only, Distributed by Fagron, Inc. 2400 Pilot Knob Rd, St. Paul, MN 55120 Tel. 1-(800) 423-6967      Also packaged as: Estrone USP, For Prescription Compounding, packaged in a) 1 G bottle (NDC 52372-9494-01), b) 5 G bottle (NDC 52372-9494-05), c) 25 G bottle (NDC 52372-9494-03), d) 100 G bottle ( NDC 52372-9494-02), Rx only, Distributed by FREEDOM 801 W. New Orleans St. Broken Arrow, OK 74011 Tel. (877) 839-8547","1313 grams","cGMP Deviations: lack of quality assurance at the API manufacturer.","04/06/2017","05/19/2017","07/01/2019","05/31/2017","Lot #, Expiration Date:  a) 16J05-U01-032346, 16G18-F003A, Exp. 5/17/2018; 16J25-U05-033898, Exp. 5/18/2018.  b) 16F23-U04-031011, 16J05-U02-032345, 16G18-F003A, Exp. 5/17/2018; 16J25-U05-033897, 16J25-U05-034708, 16J25-U05-035527, Exp. 5/18/2018;  c) 16F23-U04-031024, 16K16-U337-033665, 16G18-F003; 16G18-F003A, Exp. 5/17/2018.  d) 16K16-U337-033664, 16G18-F003, Exp. 5/17/2018; 16J25-U05-034707, Exp. 5/18/2018."
"Biologics","No","","77066","Terminated","OneBlood, Inc.","10100 Dr Martin Luther King Jr St N","","St Petersburg","FL","	33716-3806","United States","Voluntary: Firm initiated","Telephone","FL","B-0622-2017","Class II","Red Blood Cells, Leukocytes Reduced","1 unit","Blood product, collected from a donor with a history of jaundice, was distributed.","03/01/2017","05/23/2017","05/23/2017","05/31/2017","W036817006924"
"Devices","No","","77081","Completed","Teleflex Medical","2917 Weck Dr","","Research Triangle Park","NC","	27709-0186","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - U.S. Nationwide. Foreign consignees: Australia, Canada, China, Columbia, India, San Salvador, Singapore and South Korea.","Z-2127-2017","Class II","PE CONNECTOR 3/8 STRAIGHT 20/BX, Sterile, Single use,     Product Usage:  Catheter Connector/Accessory      ","19,043 units  in total","Labeling: The expiration date is not stated on the labeling, there is a potential for expired product to be used.","04/21/2017","05/22/2017","","05/31/2017","Product Code: PE100, Lot numbers: 02F0801115, 02F0901859, 02G0802748, 02G0900814, 02H0900192, 02K0900567, 02L0900163, 02M0901006, 74A1601695, 74G1500137, 74G1502714 & 74M1400489."
"Devices","No","","77081","Completed","Teleflex Medical","2917 Weck Dr","","Research Triangle Park","NC","	27709-0186","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - U.S. Nationwide. Foreign consignees: Australia, Canada, China, Columbia, India, San Salvador, Singapore and South Korea.","Z-2128-2017","Class II","PE CONNECTOR 3/8 Y 20/BX, Sterile, Single use,     Product Usage:  Catheter Connector/Accessory  ","19,043 units  in total","Labeling: The expiration date is not stated on the labeling, there is a potential for expired product to be used.","04/21/2017","05/22/2017","","05/31/2017","Product Code: PE101, Lot numbers: 02A1100078, 02A1403418, 02B0900484, 02B1201332, 02C1002327, 02C1101252, 02D0802669, 02D0803967, 02D1101333, 02D1101975, 02D1201492, 02E0900909, 02F0800279, 02F1101765, 02G0802046, 02G0900106, 02G0902858, 02G1302277, 02H0901652, 02H0902603, 02H1103939, 02K0900568, 02K1000269, 02K1001997, 02K1103123, 02K1301033, 02L0701464, 02L0901521, 02L1002578, 02L1003527, 74A1601696, 74C1601057, 74E1600942, 74E1602825, 74F1401270, 74H1501378, 74J1502624 &  74L1500554."
"Devices","No","","77081","Completed","Teleflex Medical","2917 Weck Dr","","Research Triangle Park","NC","	27709-0186","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - U.S. Nationwide. Foreign consignees: Australia, Canada, China, Columbia, India, San Salvador, Singapore and South Korea.","Z-2129-2017","Class II","PE CONNECTOR 5 IN 1 20/BX, Sterile, Single use,    Product Usage:  Catheter Connector/Accessory  ","19,043 units  in total","Labeling: The expiration date is not stated on the labeling, there is a potential for expired product to be used.","04/21/2017","05/22/2017","","05/31/2017","Product Code: PE102, Lot numbers: 02A1101041, 02B1102552, 02C1001258, 02C1003795, 02C1101253, 02C1104114, 02D0802670, 02D0803968, 02D1000682, 02D1002136, 02D1101334, 02E1001502, 02E1100384, 02F0800281, 02F1000667, 02F1002368,  02F1101766, 02F1102607, 02F1103754, 02G1000322, 02G1001538, 02H0801670, 02H0803375, 02H1000732, 02H1103023, 02H1103940,  02J1000236,  02J1001515, 02J1002609, 02J1003237,  02J1101139, 02J1102143, 02K1000270, 02K1001993, 02K1100519,02K1103124, 02K1301613,  02L0701463, 02L0701958, 02L0702675, 02L1000763, 02M0700783, 02M1001319,  74A1600225, 74A1600226, 74B1601947, 74B1601948, 74D1600917, 74F1401859,  74F1502294, 74F1502573,  74F1602371, 74H1601152, 74J1601641, 74K1501590 & 74L1500555."
"Devices","No","","77081","Completed","Teleflex Medical","2917 Weck Dr","","Research Triangle Park","NC","	27709-0186","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - U.S. Nationwide. Foreign consignees: Australia, Canada, China, Columbia, India, San Salvador, Singapore and South Korea.","Z-2130-2017","Class II","INFANT 20/BX, Sterile, Single use    Product Usage:  Catheter Connector/Accessory  ","19,043 units  in total","","04/21/2017","05/22/2017","","05/31/2017","Product Code: PE103, Lot numbers: 02B1300991, 02B1402029, 02C1301654, 02E1201155, 02H1302224, 02K1100520, 02K1103125, 02K1200732, 02K1202185, 02L0701465, 02L0701959, 02L1201668, 02L1203112, 02M1201149, 74A1601005 & 74F1400876.74H1601152, 74J1601641, 74K1501590 & 74L1500555."
"Devices","No","","77112","Terminated","B Braun Medical Inc","200 Boulder Dr","","Breinigsville","PA","	18031-1532","United States","Voluntary: Firm initiated","Letter","United States Nationwide distribution","Z-2155-2017","Class II","CytoGuard Closed Luer Connector, Intravenous access 2 cartons of 50 units each (100 units per case)","417,600 units","B. Braun is voluntarily recalling 13 lots of CytoGuard Closed Luer Connector due to a potential for some blisters to be punctured resulting in a compromised sterility barrier.","04/10/2017","05/23/2017","02/02/2018","05/31/2017","Lot #   1240156001, 1240156002, 1240156003, 1240156004, 1370249001, 1370251101, 1370257101, 1370259201, 1370268401, 1370270401, 1370273801, 1470311101, and 1570315301"
"Devices","No","","77124","Terminated","Merge Healthcare, Inc.","900 Walnut Ridge Dr","","Hartland","WI","	53029-8347","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed to the states of AZ, CT, FL, GA, IL, IN, LA, MI, NY, NC, OH, OK, TX, and VT.","Z-2123-2017","Class II","Merge Cardio software.  The firm name on the label is Merge Healthcare, Hartland, WI.      Intended to be used to acquire, store, print, transfer, and archive clinical information.","30 sites have the potentially affected software versions","Fetal patient report was automatically pulling prior measurement data for a prior fetus since the fetal study is based on the mother's MRN, resulting in the wrong fetal measurements getting referenced.","04/13/2016","05/22/2017","07/17/2017","05/31/2017","Versions 10.0, 10.0.1, 10.1, 10.1.1,10.1.1.1, and 10.1.2."
"Devices","No","","77127","Terminated","Cardinal Health 200, LLC","1500 S Waukegan Rd","","Waukegan","IL","	60085-6728","United States","Voluntary: Firm initiated","Letter","Nationwide Distribution","Z-2131-2017","Class II","Jackson-Pratt Hemaduct Cardiothoracic Silicone Round Drain,19FR.  Sterile, Rx Only.  For Single Use Only.    Jackson-Pratt Wound Drainage Systems are sterile single use devices. The wound drainage system consist of a wound drain and a fluid collection reservoir. The wound drain is a radio-opaque section of tubing which has perforations or ducts. The wound drain is surgically placed in a surgical wound site using a trocar. Blood and fluids are collected through a wound drain into a fluid collection reservoir. Wound drains are used to remove exudates from wound sites. Trocars, drains and reservoirs are for a single patient use only and should be discarded after use","","Product's seal possibly compromised, potentially compromising the sterility of the package contents.  Use of impacted products could result in an increased risk of infection.","04/21/2017","05/23/2017","12/27/2017","05/31/2017","Catalog Number: CT-HU1900  Lot Numbers:  1161200  1161362  1161455  1161599"
