Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Devices","No","","78467","Ongoing","NordicNeuroLab AS","Mollendalsveien 65c","","Bergen","","	","Norway","Voluntary: Firm initiated","E-Mail","Worldwide Distribution -  USA (nationwide) Distribution and to the countries of : Australia , Belgium, Brazil, China, Czech Republic, Denmark, France, Germany, Greece, Hungary, India, Italy, Japan, Kuwait, Malaysia, Netherlands, Norway and Poland.","Z-2061-2018","Class II","nordicICE v 2.3.14    nordicICE is an image processing software package to be used by trained professionals including but not limited to physicians and medical technicians. The software runs on a standard  off-the-shelf  PC workstation and can be used to perform image viewing, processing and analysis of medical images. Data and images are acquired through DICOM compliant imaging devices and modalities. nordicICE provides both viewing and analysis capabilities of functional and dynamic imaging datasets acquired with MRI or other relevant modalities, including blood oxygen level dependent (BOLD) fMRI, diffusion weighted MRI (DWI) / fiber tracking and dynamic analysis.","121 licenses","The bug causes BOLD activation maps to be  visualized as overlays without taking the coregistration into account. Any output created from these activation maps as overlays will not be adjusted according to the coregistration.","07/03/2015","06/04/2018","","06/13/2018","Version 2.3.14"
"Devices","No","","78848","Ongoing","NordicNeuroLab AS","Mollendalsveien 65c","","Bergen","","	","Norway","Voluntary: Firm initiated","Letter","Worldwide Distribution - USA (nationwide) and to the countries of :  Russia, Israel. Norway, South Korea, China, France, South Africa, Japan, Poland, Chile, Switzerland. Australia, Belgium, Lithuania, United Kingdom and Bulgaria","Z-2103-2018","Class II","fMRI Hardware System - AudioSystem, Version 1.0    The AudioSystem allows auditory signals from the stimulus presentation PC to enter the scanner room and to be presented to the patient. A communication console allows the operator to adjust the sounds from the PC and to speak to the patient through a built-in microphone.","64 units","Report was of an interrupted MR scan after patient complained about acoustic distortion, and heat felt form the headphones.","10/28/2017","06/06/2018","","06/13/2018","HPS-2015-1.0-XXX  HPS-2016-1.0-XXX"
"Devices","No","","78975","Ongoing","SANTA JOY ORNAMENT & GIFTWARE CO","3rd Block Changtian Ind","Hengli Town","Dongguan City","","	","China","FDA Mandated","Letter","USA (nationwide) distribution","Z-1884-2018","Class II","Santajoy Ornament & Giftware Co., Ltd  E-Z Illuminations Northern Lights E-Z Illuminations Galaxy    Laser projectors that emit various colors and light patterns for entertainment and decorative purposes.","433,128","It was discovered  that the product units it imported may, at peak levels, emit radiation that exceeds the federal standard for Class IIIa products.","11/21/2017","06/01/2018","","06/13/2018","Model No:  EZ-Illuminations Galaxy ,  EZ-Illuminations Northern Lights"
"Veterinary","No","","79022","Terminated","NeuroLogica Corporation","14 Electronics Ave","","Danvers","MA","	01923-1011","United States","Voluntary: Firm initiated","Letter","U.S. Nationwide","V-0096-2018","Class II","PT Electrolyte Test 3V","4940 cartridges (units)","Samsung has recently determined that the polymer used in the reagent was over oxidized and has caused issues with stability for the Sodium and Chloride tests. These values have tested on the lower end of the acceptable range.","07/28/2017","06/06/2018","09/25/2018","06/13/2018","Lot# 302QAHAA (Exp. 07/10) Lot# 302QAHB8 (Exp. 08/08)  Lot# 302QAHB9 (Exp. 08/09) Lot# 302QAJ1O (Exp. 10/24)  Lot# 302QAJ21 (Exp. 11/01) Lot# 302QAJ22 (Exp. 11/02)"
"Biologics","No","","79358","Terminated","Lions Eye Bank of West Central Ohio","3309 Office Park Dr","","Dayton","OH","	45439-2239","United States","Voluntary: Firm initiated","E-Mail","Ecuador","B-0607-2018","Class II","Human Cornea","2 human corneas","Mislabeled human corneas were distributed.","01/24/2018","06/05/2018","06/05/2018","06/13/2018","180056OSCN; 180056ODCN;"
"Devices","No","","79496","Ongoing","Siemens Healthcare Diagnostics, Inc.","511 Benedict Ave","","Tarrytown","NY","	10591-5005","United States","Voluntary: Firm initiated","E-Mail","Distributed in the following U.S. states: AL, CA, DE, GA, IA, IL, IN, KY, MA, MI, MS, MT, NC, ND, NJ, NM, NV, NY, OH, PA, RI, TN, TX, VA, WA, WV, WY and Puerto Rico. Distributed in the following OUS countries: Australia  Belgium¿¿¿¿¿¿¿¿  Canada  Chile  France¿¿¿¿¿¿¿¿¿  Germany¿¿¿¿¿¿¿¿  Greece¿¿¿¿¿¿¿¿¿  Israel  Italy¿¿¿¿¿¿¿¿¿¿  Japan  Latvia¿¿¿¿¿¿¿¿¿  Luxembourg¿¿¿¿¿  Netherlands¿¿¿¿  New Zealand  Norway¿¿¿¿¿¿¿¿¿  Poland¿¿¿¿¿¿¿¿¿  Portugal¿¿¿¿¿¿¿  Romania¿¿¿¿¿¿¿¿  Singapore  Slovakia¿¿¿¿¿¿¿  South Africa  Spain¿¿¿¿¿¿¿¿¿¿  Switzerland¿¿¿¿  U.A.E.¿¿¿¿¿¿¿¿¿  United¿Kingdom¿","Z-2053-2018","Class II","ADVIA Centaur BNP (B-type Natriuretic Peptide), Catalog Numbers: 02816138 (100 tests), 02816634 (500 tests)","21,687","In certain scenarios the ADVIA Centaur CP, XP and XPT immunoassay analyzers may exhibit reduced dilution recovery or become inoperable when used with Multi-Diluent 15 and certain lots of BNP and TSH3RUL Assays.","12/18/2017","06/01/2018","","06/13/2018","Lot Numbers ending in: 192,193,196"
"Devices","No","","79496","Ongoing","Siemens Healthcare Diagnostics, Inc.","511 Benedict Ave","","Tarrytown","NY","	10591-5005","United States","Voluntary: Firm initiated","E-Mail","Distributed in the following U.S. states: AL, CA, DE, GA, IA, IL, IN, KY, MA, MI, MS, MT, NC, ND, NJ, NM, NV, NY, OH, PA, RI, TN, TX, VA, WA, WV, WY and Puerto Rico. Distributed in the following OUS countries: Australia  Belgium¿¿¿¿¿¿¿¿  Canada  Chile  France¿¿¿¿¿¿¿¿¿  Germany¿¿¿¿¿¿¿¿  Greece¿¿¿¿¿¿¿¿¿  Israel  Italy¿¿¿¿¿¿¿¿¿¿  Japan  Latvia¿¿¿¿¿¿¿¿¿  Luxembourg¿¿¿¿¿  Netherlands¿¿¿¿  New Zealand  Norway¿¿¿¿¿¿¿¿¿  Poland¿¿¿¿¿¿¿¿¿  Portugal¿¿¿¿¿¿¿  Romania¿¿¿¿¿¿¿¿  Singapore  Slovakia¿¿¿¿¿¿¿  South Africa  Spain¿¿¿¿¿¿¿¿¿¿  Switzerland¿¿¿¿  U.A.E.¿¿¿¿¿¿¿¿¿  United¿Kingdom¿","Z-2054-2018","Class II","ADVIA Centaur TSH3-Ultra (Thyroid Stimulating Hormone 3 Ultra), Catalog Numbers: 06491072 (100 tests), 06491080 (500 tests), 04862625 (2500 tests)","74,215","In certain scenarios the ADVIA Centaur CP, XP and XPT immunoassay analyzers may exhibit reduced dilution recovery or become inoperable when used with Multi-Diluent 15 and certain lots of BNP and TSH3RUL Assays.","12/18/2017","06/01/2018","","06/13/2018","Lot Numbers ending in: 298 and 301"
"Devices","No","11/16/2018","79709","Ongoing","Becton Dickinson & Company","1 Becton Dr","","Franklin Lakes","NJ","	07417-1815","United States","Voluntary: Firm initiated","E-Mail","US Nationwide, Argentina, Belize , Brazil, Canada, China, Guam, India, Japan, Mexico, Nicaragua, Pakistan, Philippines, Singapore, Suriname, Taiwan","Z-2055-2018","Class II","BD VACUTAINER PLUS SST Tube with HEMOGARD closure 13x75mm 3.5ml PLBL Gold, Catalog No. 367983","9,568,900 total products","Tubes may exhibit stopper creepout/pullout, where the stopper dissociates from the tube","02/13/2018","06/01/2018","","06/13/2018","1) UDI DI (01)50382903679831  PI (17)180531(10)7135828(30)1000  Lot/Serial # 7315828  Exp Date 5/31/2018    2) UDI DI (01)50382903679831  PI (17)180531(10)7146901(30)1000  Lot/Serial # 7125692  Exp Date 4/30/2018"
"Devices","No","11/16/2018","79709","Ongoing","Becton Dickinson & Company","1 Becton Dr","","Franklin Lakes","NJ","	07417-1815","United States","Voluntary: Firm initiated","E-Mail","US Nationwide, Argentina, Belize , Brazil, Canada, China, Guam, India, Japan, Mexico, Nicaragua, Pakistan, Philippines, Singapore, Suriname, Taiwan","Z-2056-2018","Class II","BD VACUTAINER PLUS SST Tube with HEMOGARD closure 13x100mm 5.0ml PLBL Gold, Catalog No. 367986","9,568,900 total products","Tubes may exhibit stopper creepout/pullout, where the stopper dissociates from the tube","02/13/2018","06/01/2018","","06/13/2018","UDI DI (01)50382903679862  Lot/Serial# 7146901  Exp Date 5/31/2018"
"Biologics","No","","79809","Terminated","Lions Eye Bank of Delaware Valley, Inc.","401 N 3rd St Ste 305","","Philadelphia","PA","	19123-4106","United States","Voluntary: Firm initiated","Telephone","Pennsylvania","B-0608-2018","Class II","Human Cornea","2 human corneas","Human corneas, recovered from a donor whose donor eligibility determination failed to ensure that the donor was free from risk factors for, and clinical evidence of infection due to relevant communicable disease agents and diseases, were distributed.","02/19/2018","06/05/2018","06/05/2018","06/13/2018","PA35014RC; PA35014LC;"
"Devices","No","","79813","Ongoing","Tosoh Bioscience Inc","3600 Gantz Rd","","Grove City","OH","	43123-1895","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution: US (Nationwide) and countries of; Canada, Mexico, Columbia, Chile, Uruguay, Nicaragua, Argentina, Peru, Chile, Honduras. Equador, Caymen Islands, Panama, and Costa Rica.","Z-2065-2018","Class II","ST-AIA PACK AFP; Part Number: 025252     Assay, Tumor Marker","3254","Asfotase Alfa (Strensiq) interferes with certain Tosoh assays which potentially causes falsely increased or falsely decreased immunoassay test results, depending upon the assay.","03/05/2018","06/05/2018","","06/13/2018","All Lot Codes"
"Devices","No","","79813","Ongoing","Tosoh Bioscience Inc","3600 Gantz Rd","","Grove City","OH","	43123-1895","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution: US (Nationwide) and countries of; Canada, Mexico, Columbia, Chile, Uruguay, Nicaragua, Argentina, Peru, Chile, Honduras. Equador, Caymen Islands, Panama, and Costa Rica.","Z-2066-2018","Class II","ST-AIA PACK CEA; Part Number: 025254     Assay, Tumor Marker","15942","Asfotase Alfa (Strensiq) interferes with certain Tosoh assays which potentially causes falsely increased or falsely decreased immunoassay test results, depending upon the assay.","03/05/2018","06/05/2018","","06/13/2018","All Lot Codes"
"Devices","No","","79813","Ongoing","Tosoh Bioscience Inc","3600 Gantz Rd","","Grove City","OH","	43123-1895","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution: US (Nationwide) and countries of; Canada, Mexico, Columbia, Chile, Uruguay, Nicaragua, Argentina, Peru, Chile, Honduras. Equador, Caymen Islands, Panama, and Costa Rica.","Z-2067-2018","Class II","ST-AIA PACK PA; Part Number: 025263     Assay, Tumor Marker","41105","Asfotase Alfa (Strensiq) interferes with certain Tosoh assays which potentially causes falsely increased or falsely decreased immunoassay test results, depending upon the assay.","03/05/2018","06/05/2018","","06/13/2018","All Lot Codes"
"Devices","No","","79813","Ongoing","Tosoh Bioscience Inc","3600 Gantz Rd","","Grove City","OH","	43123-1895","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution: US (Nationwide) and countries of; Canada, Mexico, Columbia, Chile, Uruguay, Nicaragua, Argentina, Peru, Chile, Honduras. Equador, Caymen Islands, Panama, and Costa Rica.","Z-2068-2018","Class II","ST-AIA PACK PAP; Part Number: 025262     Assay, Prostate","1083","Asfotase Alfa (Strensiq) interferes with certain Tosoh assays which potentially causes falsely increased or falsely decreased immunoassay test results, depending upon the assay.","03/05/2018","06/05/2018","","06/13/2018","All Lot Codes"
"Devices","No","","79813","Ongoing","Tosoh Bioscience Inc","3600 Gantz Rd","","Grove City","OH","	43123-1895","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution: US (Nationwide) and countries of; Canada, Mexico, Columbia, Chile, Uruguay, Nicaragua, Argentina, Peru, Chile, Honduras. Equador, Caymen Islands, Panama, and Costa Rica.","Z-2069-2018","Class II","ST-AIA PACK CA 19-9; Part Number: 025271     Assay, Tumor Marker","4824","Asfotase Alfa (Strensiq) interferes with certain Tosoh assays which potentially causes falsely increased or falsely decreased immunoassay test results, depending upon the assay.","03/05/2018","06/05/2018","","06/13/2018","All Lot Codes"
"Devices","No","","79813","Ongoing","Tosoh Bioscience Inc","3600 Gantz Rd","","Grove City","OH","	43123-1895","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution: US (Nationwide) and countries of; Canada, Mexico, Columbia, Chile, Uruguay, Nicaragua, Argentina, Peru, Chile, Honduras. Equador, Caymen Islands, Panama, and Costa Rica.","Z-2070-2018","Class II","ST-AIA PACK 27.29; Part Number: 025202     Assay, Tumor Marker","12361","Asfotase Alfa (Strensiq) interferes with certain Tosoh assays which potentially causes falsely increased or falsely decreased immunoassay test results, depending upon the assay.","03/05/2018","06/05/2018","","06/13/2018","All Lot Codes"
"Devices","No","","79813","Ongoing","Tosoh Bioscience Inc","3600 Gantz Rd","","Grove City","OH","	43123-1895","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution: US (Nationwide) and countries of; Canada, Mexico, Columbia, Chile, Uruguay, Nicaragua, Argentina, Peru, Chile, Honduras. Equador, Caymen Islands, Panama, and Costa Rica.","Z-2071-2018","Class II","ST-AIA PACK CK-MB; Part Number: 025269     Assay, Cardiac Marker","2549","Asfotase Alfa (Strensiq) interferes with certain Tosoh assays which potentially causes falsely increased or falsely decreased immunoassay test results, depending upon the assay.","03/05/2018","06/05/2018","","06/13/2018","All Lot Codes"
"Devices","No","","79813","Ongoing","Tosoh Bioscience Inc","3600 Gantz Rd","","Grove City","OH","	43123-1895","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution: US (Nationwide) and countries of; Canada, Mexico, Columbia, Chile, Uruguay, Nicaragua, Argentina, Peru, Chile, Honduras. Equador, Caymen Islands, Panama, and Costa Rica.","Z-2072-2018","Class II","ST-AIA PACK Myoglobin; Part Number: 025297     Assay, Cardiac Marker","733","Asfotase Alfa (Strensiq) interferes with certain Tosoh assays which potentially causes falsely increased or falsely decreased immunoassay test results, depending upon the assay.","03/05/2018","06/05/2018","","06/13/2018","All Lot Codes"
"Devices","No","","79813","Ongoing","Tosoh Bioscience Inc","3600 Gantz Rd","","Grove City","OH","	43123-1895","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution: US (Nationwide) and countries of; Canada, Mexico, Columbia, Chile, Uruguay, Nicaragua, Argentina, Peru, Chile, Honduras. Equador, Caymen Islands, Panama, and Costa Rica.","Z-2073-2018","Class II","ST-AIA PACK cTnI 2nd Gen; Part Number: 025205     Assay, Cardiac Marker","5802","Asfotase Alfa (Strensiq) interferes with certain Tosoh assays which potentially causes falsely increased or falsely decreased immunoassay test results, depending upon the assay.","03/05/2018","06/05/2018","","06/13/2018","All Lot Codes"
"Devices","No","","79813","Ongoing","Tosoh Bioscience Inc","3600 Gantz Rd","","Grove City","OH","	43123-1895","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution: US (Nationwide) and countries of; Canada, Mexico, Columbia, Chile, Uruguay, Nicaragua, Argentina, Peru, Chile, Honduras. Equador, Caymen Islands, Panama, and Costa Rica.","Z-2074-2018","Class II","ST-AIA PACK C-Peptide; Part Number: 025284     Assay, Diabetes","1358","Asfotase Alfa (Strensiq) interferes with certain Tosoh assays which potentially causes falsely increased or falsely decreased immunoassay test results, depending upon the assay.","03/05/2018","06/05/2018","","06/13/2018","All Lot Codes"
