Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info
"Food","No","","72577","Terminated","World Variety Produce Inc.","5325 S Soto St","","Vernon","CA","	90058-3624","United States","Voluntary: Firm Initiated","E-Mail","Arizona, Arkansas, California, Florida, Georgia, Illinois, Kansas, Kentucky, Massachusetts, Michigan, Minnesota, Missouri, Nevada, New York, North Carolina, North Dakota, Ohio, Oklahoma, Oregon, Pennsylvania, Tennessee, Texas, and Washington.","F-0330-2016","Class I","Melissa's Italian Pine Nuts, 2oz (57g), 12 cartons/case, UPC 0 45255 14351 5    Melissa's Profit Strip Pine Nuts Italy, 2oz (57g), 12 cartons/case, UPC 0 45255 14351 5.","458 cases","World Variety is recalling Italian Pine Nuts because it has the potential to be contaminated with Salmonella.","11/04/2015","12/01/2015","04/12/2016","12/09/2015","Melissa's Pine Nuts Italy, Case Lot No (Pkg. Batch No.) 96127304 W0 (15CNP10).   Melissa's Profit Strip Pine Nuts Italy, Case Lot Number (Pkg. Batch No.) 96127304 (15CNP10), 96127304 W0 (15CNP10), 96127304 W1 (15CNP10), 96127304 W2 (15CNP10), 96127304 W3 (15CNP10), 96127304 W4 (15CNP10), 96127304 W5 (15CNP10), 96127304 W6 (15CNP10)."
"Food","No","","72577","Terminated","World Variety Produce Inc.","5325 S Soto St","","Vernon","CA","	90058-3624","United States","Voluntary: Firm Initiated","E-Mail","Arizona, Arkansas, California, Florida, Georgia, Illinois, Kansas, Kentucky, Massachusetts, Michigan, Minnesota, Missouri, Nevada, New York, North Carolina, North Dakota, Ohio, Oklahoma, Oregon, Pennsylvania, Tennessee, Texas, and Washington.","F-0331-2016","Class I","Wegman's Italian Classics Pine Nuts, 3oz (85g), 6 cartons/case, UPC 0-77890-24823-2","236 cases","World Variety is recalling Italian Pine Nuts because it has the potential to be contaminated with Salmonella.","11/04/2015","12/01/2015","04/12/2016","12/09/2015","Best Use by: 041016, 041716"
"Food","No","","72587","Terminated","Land O' Lakes, Inc","4001 Lexington Ave N","","Arden Hills","MN","	55126-2934","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AZ, CA, CT, ID, MA, MD, ME, NC, NJ, NV, NY, OH, OR, PA, SC, UT, VA, and WA.","F-0322-2016","Class I","Kozy Shack Indulgent Salted Caramel","6423 cases","Kozy Shack is recalling one lot of Kozy Shack Indulgent Recipe Pudding in a Salted Caramel cardboard sleeve because it may contain Vanilla Bean Pudding cups, which contain egg.","11/04/2015","12/01/2015","02/04/2016","12/09/2015","Lot number:  31908941"
"Food","No","","72633","Terminated","Virginia Diner, Inc.","322 W Main St","","Wakefield","VA","	23888-2940","United States","Voluntary: Firm Initiated","Telephone","Distribution was nationally to the Continental US.","F-0342-2016","Class I","Virginia Diner, Happy Holidays labeled, Pecan Turtledoves, Chocolate Caramel Pecan Cluster, 10 oz, can, UPC 0 85582 01155 2, 10A Lot: 092915 PNT, Best By: 09 23 16.","757 units were mislabeled and distributed","An unknown quantity of a 757 unit run of Peanut Turtledoves was mislabeled with Pecan Turtledove labels.","11/05/2015","12/02/2015","05/02/2016","12/09/2015","UPC 0 85582 01155 2, 10A   Lot: 092915 PNT,   Best By: 09 23 16"
"Devices","No","","69090","Terminated","Philips Medical Systems, Inc.","3000 Minuteman Rd","","Andover","MA","	01810-1032","United States","Voluntary: Firm Initiated","Letter","Distributed in the states of MN, KY, MA, VA, TX, NC, HI, FL, AZ, CT, and WY and the countries of Argentina, Australia, Austria, Canada, Denmark, Germany, Netherlands, Russia, Saudi Arabia, Singapore, Spain, and Switzerland.","Z-0364-2016","Class II","Patient Support Material Number: 9890 010 87431 used with: BuckyDiagnost ; Model: 704060/706037","1517 systems, not all units have the patient support accessory","The hook does not securely hold the footplate in vertical position. Therefore the footplate can fall or swing down and may hurt the operator or patient.","08/19/2014","12/03/2015","06/14/2016","12/09/2015","All patient support for stitching are affected."
"Devices","No","","69090","Terminated","Philips Medical Systems, Inc.","3000 Minuteman Rd","","Andover","MA","	01810-1032","United States","Voluntary: Firm Initiated","Letter","Distributed in the states of MN, KY, MA, VA, TX, NC, HI, FL, AZ, CT, and WY and the countries of Argentina, Australia, Austria, Canada, Denmark, Germany, Netherlands, Russia, Saudi Arabia, Singapore, Spain, and Switzerland.","Z-0365-2016","Class II","Patient Support Material Number: 9890 010 87431, used with:EasyDiagnost ; Model: 706050","260 units, not all units have the patient support accessory","The hook does not securely hold the footplate in vertical position. Therefore the footplate can fall or swing down and may hurt the operator or patient.","08/19/2014","12/03/2015","06/14/2016","12/09/2015","All patient support for stitching are affected."
"Devices","No","","70370","Terminated","Philips Medical Systems, Inc.","3000 Minuteman Rd","","Andover","MA","	01810-1032","United States","Voluntary: Firm Initiated","Letter","Worldwide Distribution - US Nationwide and the countries of: Canada,Australia, Austria, Brazil, Chile, China, Denmark, France, Germany, India, Italy, Japan, Mexico, Netherlands, South Africa, Spain, Switzerland and United Kingdom.","Z-0346-2016","Class II","Philips Healthcare Allura Xper Series:  Allura Xper FD10  Allura Xper FD10/10  Allura Xper FD20  Allura Xper FD21  Allura Xper FD22  Allura Xper FD23  Allura Xper FD24  Allura Xper FD25    Product  Usage:  The Allura Xper series is intended for use in cardiovascular and vascular X-ray imaging applications including diagnostics, interventional procedures (such as PTCA, stent placement, embolization and thrombolysis and atherectomics), pacemaker Implantations and electrophysiology (EP). Use of the Allura Xper series system in the OR environment is restricted; the system should only be used for endo-vascular procedures. The Philips Integris Allura 9F is intended for diagnostic cardiovascular, vascular and interventional procedures  ","9 units","Monitor Ceiling Suspension system may fall","02/03/2015","11/30/2015","01/18/2017","12/09/2015","System :     S/N :                Model:  722003 30 Allura Xper FD10  722010 670 Allura Xper FD10  722011 167 Allura Xper FD10/10  722012 1951 Allura Xper FD20  722012 536 Allura Xper FD21  722012 504 Allura Xper FD22  722012 748 Allura Xper FD23  722012 536 Allura Xper FD24  722012 579 Allura Xper FD25"
"Devices","No","","70370","Terminated","Philips Medical Systems, Inc.","3000 Minuteman Rd","","Andover","MA","	01810-1032","United States","Voluntary: Firm Initiated","Letter","Worldwide Distribution - US Nationwide and the countries of: Canada,Australia, Austria, Brazil, Chile, China, Denmark, France, Germany, India, Italy, Japan, Mexico, Netherlands, South Africa, Spain, Switzerland and United Kingdom.","Z-0347-2016","Class II","Philips Healthcare Allure BiPlane Series:  Model              722013	Allura Xper FD20 BIPLANE R7.6  722013	Allura Xper FD20 BIPLANE R7.7  722013	Allura Xper FD20 BIPLANE R7.8  722013	Allura Xper FD20 BIPLANE R7.9  722013	Allura Xper FD20 BIPLANE R7.10    Product Usage:  The Allura Xper series is intended for use in cardiovascular and vascular X-ray imaging applications including diagnostics, interventional procedures (such as PTCA, stent placement, embolization and thrombolysis and atherectomics), pacemaker Implantations and electrophysiology (EP). Use of the Allura Xper series system in the OR environment is restricted; the system should only be used for endo-vascular procedures. The Philips Integris Allura 9F is intended for diagnostic cardiovascular, vascular and interventional procedures  ","5 units","Monitor Ceiling Suspension system may fall","02/03/2015","11/30/2015","01/18/2017","12/09/2015","System :     S/N :                Model:  722013 262 Allura Xper FD20 BIPLANE R7.6  722013 422 Allura Xper FD20 BIPLANE R7.7  722013 195 Allura Xper FD20 BIPLANE R7.8  722013 173 Allura Xper FD20 BIPLANE R7.9  722013 225 Allura Xper FD20 BIPLANE R7.10"
"Devices","No","","70370","Terminated","Philips Medical Systems, Inc.","3000 Minuteman Rd","","Andover","MA","	01810-1032","United States","Voluntary: Firm Initiated","Letter","Worldwide Distribution - US Nationwide and the countries of: Canada,Australia, Austria, Brazil, Chile, China, Denmark, France, Germany, India, Italy, Japan, Mexico, Netherlands, South Africa, Spain, Switzerland and United Kingdom.","Z-0348-2016","Class II","Philips Healthcare  INTEGRIS cardio system  Model :  722121    Product Usage:  The Allura Xper series is intended for use in cardiovascular and vascular X-ray imaging applications including diagnostics, interventional procedures (such as PTCA, stent placement, embolization and thrombolysis and atherectomics), pacemaker Implantations and electrophysiology (EP). Use of the Allura Xper series system in the OR environment is restricted; the system should only be used for endo-vascular procedures. The Philips Integris Allura 9F is intended for diagnostic cardiovascular, vascular and interventional procedures  ","8 units","Monitor Ceiling Suspension system may fall","02/03/2015","11/30/2015","01/18/2017","12/09/2015","S/N:  1656  1667  1687  1668  1669  1670  1671  1685"
"Devices","No","","70370","Terminated","Philips Medical Systems, Inc.","3000 Minuteman Rd","","Andover","MA","	01810-1032","United States","Voluntary: Firm Initiated","Letter","Worldwide Distribution - US Nationwide and the countries of: Canada,Australia, Austria, Brazil, Chile, China, Denmark, France, Germany, India, Italy, Japan, Mexico, Netherlands, South Africa, Spain, Switzerland and United Kingdom.","Z-0349-2016","Class II","Philips Healthcare  INTEGRIS vascular System  Model :  722122    Product Usage:  The Allura Xper series is intended for use in cardiovascular and vascular X-ray imaging applications including diagnostics, interventional procedures (such as PTCA, stent placement, embolization and thrombolysis and atherectomics), pacemaker Implantations and electrophysiology (EP). Use of the Allura Xper series system in the OR environment is restricted; the system should only be used for endo-vascular procedures. The Philips Integris Allura 9F is intended for diagnostic cardiovascular, vascular and interventional procedures  ","3 units","Monitor Ceiling Suspension system may fall","02/03/2015","11/30/2015","01/18/2017","12/09/2015","S/N:  1181  1188  1189"
"Devices","No","","70370","Terminated","Philips Medical Systems, Inc.","3000 Minuteman Rd","","Andover","MA","	01810-1032","United States","Voluntary: Firm Initiated","Letter","Worldwide Distribution - US Nationwide and the countries of: Canada,Australia, Austria, Brazil, Chile, China, Denmark, France, Germany, India, Italy, Japan, Mexico, Netherlands, South Africa, Spain, Switzerland and United Kingdom.","Z-0350-2016","Class II","Philips Healthcare  INTEGRIS H5000F/Allura 9F  Model :  722017    Product Usage:  The Allura Xper series is intended for use in cardiovascular and vascular X-ray imaging applications including diagnostics, interventional procedures (such as PTCA, stent placement, embolization and thrombolysis and atherectomics), pacemaker Implantations and electrophysiology (EP). Use of the Allura Xper series system in the OR environment is restricted; the system should only be used for endo-vascular procedures. The Philips Integris Allura 9F is intended for diagnostic cardiovascular, vascular and interventional procedures  ","1","Monitor Ceiling Suspension system may fall","02/03/2015","11/30/2015","01/18/2017","12/09/2015","S/N:  N/A"
"Devices","No","","70370","Terminated","Philips Medical Systems, Inc.","3000 Minuteman Rd","","Andover","MA","	01810-1032","United States","Voluntary: Firm Initiated","Letter","Worldwide Distribution - US Nationwide and the countries of: Canada,Australia, Austria, Brazil, Chile, China, Denmark, France, Germany, India, Italy, Japan, Mexico, Netherlands, South Africa, Spain, Switzerland and United Kingdom.","Z-0351-2016","Class II","Philips Healthcare  Xper cardio systems  Model :  722123    Product Usage:  The Allura Xper series is intended for use in cardiovascular and vascular X-ray imaging applications including diagnostics, interventional procedures (such as PTCA, stent placement, embolization and thrombolysis and atherectomics), pacemaker Implantations and electrophysiology (EP). Use of the Allura Xper series system in the OR environment is restricted; the system should only be used for endo-vascular procedures. The Philips Integris Allura 9F is intended for diagnostic cardiovascular, vascular and interventional procedures  ","16 units","Monitor Ceiling Suspension system may fall","02/03/2015","11/30/2015","01/18/2017","12/09/2015","S/N:  3490  3056  3298  3249  3338  3354  3297  3394  3313  3429  3421  3434  3430  3430  3461  3487"
"Devices","No","","70370","Terminated","Philips Medical Systems, Inc.","3000 Minuteman Rd","","Andover","MA","	01810-1032","United States","Voluntary: Firm Initiated","Letter","Worldwide Distribution - US Nationwide and the countries of: Canada,Australia, Austria, Brazil, Chile, China, Denmark, France, Germany, India, Italy, Japan, Mexico, Netherlands, South Africa, Spain, Switzerland and United Kingdom.","Z-0352-2016","Class II","Philips Healthcare   Xper vascular system  Model :  722124    Product Usage:  The Allura Xper series is intended for use in cardiovascular and vascular X-ray imaging applications including diagnostics, interventional procedures (such as PTCA, stent placement, embolization and thrombolysis and atherectomics), pacemaker Implantations and electrophysiology (EP). Use of the Allura Xper series system in the OR environment is restricted; the system should only be used for endo-vascular procedures. The Philips Integris Allura 9F is intended for diagnostic cardiovascular, vascular and interventional procedures  ","10 units","Monitor Ceiling Suspension system may fall","02/03/2015","11/30/2015","01/18/2017","12/09/2015","S/N:  2653  2729  2853  2885  2695  2761  2670  2858  2846  2746"
"Devices","No","","70370","Terminated","Philips Medical Systems, Inc.","3000 Minuteman Rd","","Andover","MA","	01810-1032","United States","Voluntary: Firm Initiated","Letter","Worldwide Distribution - US Nationwide and the countries of: Canada,Australia, Austria, Brazil, Chile, China, Denmark, France, Germany, India, Italy, Japan, Mexico, Netherlands, South Africa, Spain, Switzerland and United Kingdom.","Z-0353-2016","Class II","Philips Healthcare  Xper cardio systems R7.6  Model : 722133    Product Usage:  The Allura Xper series is intended for use in cardiovascular and vascular X-ray imaging applications including diagnostics, interventional procedures (such as PTCA, stent placement, embolization and thrombolysis and atherectomics), pacemaker Implantations and electrophysiology (EP). Use of the Allura Xper series system in the OR environment is restricted; the system should only be used for endo-vascular procedures. The Philips Integris Allura 9F is intended for diagnostic cardiovascular, vascular and interventional procedures  ","14 units","Monitor Ceiling Suspension system may fall","02/03/2015","11/30/2015","01/18/2017","12/09/2015","S/N:  118, 206, 207, 208, 211, 214, 223, 226, 234, 244, 248, 261"
"Devices","No","","70370","Terminated","Philips Medical Systems, Inc.","3000 Minuteman Rd","","Andover","MA","	01810-1032","United States","Voluntary: Firm Initiated","Letter","Worldwide Distribution - US Nationwide and the countries of: Canada,Australia, Austria, Brazil, Chile, China, Denmark, France, Germany, India, Italy, Japan, Mexico, Netherlands, South Africa, Spain, Switzerland and United Kingdom.","Z-0354-2016","Class II","Philips Healthcare  Xper vascular systems R7.6  Model : 722134    Product Usage:  The Allura Xper series is intended for use in cardiovascular and vascular X-ray imaging applications including diagnostics, interventional procedures (such as PTCA, stent placement, embolization and thrombolysis and atherectomics), pacemaker Implantations and electrophysiology (EP). Use of the Allura Xper series system in the OR environment is restricted; the system should only be used for endo-vascular procedures. The Philips Integris Allura 9F is intended for diagnostic cardiovascular, vascular and interventional procedures  ","22 units","Monitor Ceiling Suspension system may fall","02/03/2015","11/30/2015","01/18/2017","12/09/2015","S/N:  201  261  262  274  267  284  260  308  265  276  265  278  269  266  266  282  248  323  263  322  168  325"
"Drugs","No","","71494","Terminated","Life Science Pharmacy Inc","144 Route 17m Ste 4","","Harriman","NY","	10926-3321","United States","Voluntary: Firm Initiated","Telephone","Nationwide","D-0486-2016","Class II","2-DEOXY-D-GLUCOSE Powder, Rx, compounded by Life Science Pharmacy Inc., Harriman, NY","unknown","Penicillin Cross Contamination: potentially contaminated with penicillin","06/08/2015","12/02/2015","06/11/2018","12/09/2015","all lots"
"Drugs","No","","71494","Terminated","Life Science Pharmacy Inc","144 Route 17m Ste 4","","Harriman","NY","	10926-3321","United States","Voluntary: Firm Initiated","Telephone","Nationwide","D-0487-2016","Class II","E3 CREAM, Rx, compounded by Life Science Pharmacy Inc., Harriman, NY","unknown","Penicillin Cross Contamination: potentially contaminated with penicillin","06/08/2015","12/02/2015","06/11/2018","12/09/2015","Lot: 02-11-15 14:44 Y, Exp Date: 08/10/15"
"Drugs","No","","71494","Terminated","Life Science Pharmacy Inc","144 Route 17m Ste 4","","Harriman","NY","	10926-3321","United States","Voluntary: Firm Initiated","Telephone","Nationwide","D-0488-2016","Class II","HYDROXOCOBALAMIN Injection, Rx, compounded by Life Science Pharmacy Inc., Harriman, NY","unknown","Penicillin Cross Contamination: potentially contaminated with penicillin","06/08/2015","12/02/2015","06/11/2018","12/09/2015","all lot numbers, all expiration dates"
"Drugs","No","","71494","Terminated","Life Science Pharmacy Inc","144 Route 17m Ste 4","","Harriman","NY","	10926-3321","United States","Voluntary: Firm Initiated","Telephone","Nationwide","D-0489-2016","Class II","ESTRIOL Capsules, Rx, compounded by Life Science Pharmacy Inc., Harriman, NY","unknown","Penicillin Cross Contamination: potentially contaminated with penicillin","06/08/2015","12/02/2015","06/11/2018","12/09/2015","All lots"
"Drugs","No","","71494","Terminated","Life Science Pharmacy Inc","144 Route 17m Ste 4","","Harriman","NY","	10926-3321","United States","Voluntary: Firm Initiated","Telephone","Nationwide","D-0490-2016","Class II","ESTRIOL Vaginal Creams, Rx, compounded by Life Science Pharmacy Inc., Harriman, NY","unknown","Penicillin Cross Contamination: potentially contaminated with penicillin","06/08/2015","12/02/2015","06/11/2018","12/09/2015","All lots"
"Drugs","No","","71494","Terminated","Life Science Pharmacy Inc","144 Route 17m Ste 4","","Harriman","NY","	10926-3321","United States","Voluntary: Firm Initiated","Telephone","Nationwide","D-0491-2016","Class II","ESTRIOL Suppositories, Rx, compounded by Life Science Pharmacy Inc., Harriman, NY","unknown","Penicillin Cross Contamination: potentially contaminated with penicillin","06/08/2015","12/02/2015","06/11/2018","12/09/2015","All lots"
"Drugs","No","","71494","Terminated","Life Science Pharmacy Inc","144 Route 17m Ste 4","","Harriman","NY","	10926-3321","United States","Voluntary: Firm Initiated","Telephone","Nationwide","D-0492-2016","Class II","ESTRIOL Vaginal Gels, Rx, compounded by Life Science Pharmacy Inc., Harriman, NY","unknown","Penicillin Cross Contamination: potentially contaminated with penicillin","06/08/2015","12/02/2015","06/11/2018","12/09/2015","All lots"
"Drugs","No","","71494","Terminated","Life Science Pharmacy Inc","144 Route 17m Ste 4","","Harriman","NY","	10926-3321","United States","Voluntary: Firm Initiated","Telephone","Nationwide","D-0493-2016","Class II","ESTRIOL Face Creams, Rx, compounded by Life Science Pharmacy Inc., Harriman, NY","unknown","Penicillin Cross Contamination: potentially contaminated with penicillin","06/08/2015","12/02/2015","06/11/2018","12/09/2015","All lots"
