Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Devices","No","","79650","Ongoing","Edwards Lifesciences, LLC","12050 S Lone Peak Pkwy","","Draper","UT","	84020-9414","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution -- USA, to the states of AL, AZ, CA, CO, CT, FL, GA, IL, IN, KY, MA, MI, MS, MO, NV, NJ, NY, NC, OH, OK, OR, PA, SC, SD, TN, TX, UT, VA, WA, and WV; and, the countries of to Australia, Austria, Belgium, Canada, Colombia, Czech Republic, France, Germany, Israel, Italy, Luxembourg, Netherlands, Poland, Romania, Spain, Sweden, Switzerland, United Arab Emirates, and United Kingdom.","Z-1929-2018","Class II","Edwards Lifesciences' IntraClude Intra-Aortic Occlusion Device.  Packaged in a sterile barrier system.  Model Number: ICF100.    Designed to occlude the ascending aorta.","3,052 units total","Possible leak at distal open end of the strain relief, which causes medical staff to continue adding inflation fluid to maintain balloon pressure for adequate occlusion of the ascending aorta.","03/30/2018","05/24/2018","","05/30/2018","Lot No. 60876468, 60850885, 6060850886, 60850888, 60850889, 60850890, 60887217, 60887218, 60887219, 60887220, 60930494, 60934623, 60934624, 60934625, 60972889, 60972890, 60972892, 61014406, 61014408, 61014410, 61014411, 61050171, 61050172, 61078031, 61078032, 61097633, 61139239, 61139240, 61139241, 61139242, 61184964, 61184965, 67784966, 61184967, 61204586, 61204587, 61259626, 61259627, 61259628, and 61259629."
"Biologics","No","","79786","Terminated","LifeSouth Community Blood Centers, Inc.","1221 NW 13th St","","Gainesville","FL","	32601-4111","United States","Voluntary: Firm initiated","FAX","FL","B-0586-2018","Class II","Apheresis Platelets, Leukocytes Reduced, Irradiated","1 unit","Blood product, with a low platelet count, was distributed.","03/02/2018","05/24/2018","05/24/2018","05/30/2018","W115117297119L"
"Biologics","No","","79787","Terminated","New York Blood Center, Inc.","310 E 67th St","","New York","NY","	10065-6275","United States","Voluntary: Firm initiated","FAX","NY; CA","B-0569-2018","Class II","Red Blood Cells, Leukocytes Reduced","1 unit","Blood products, collected from a donor whose suitability to donate was not adequately determined, were distributed.","03/14/2018","05/24/2018","05/24/2018","05/30/2018","W047017427148"
"Biologics","No","","79787","Terminated","New York Blood Center, Inc.","310 E 67th St","","New York","NY","	10065-6275","United States","Voluntary: Firm initiated","FAX","NY; CA","B-0571-2018","Class II","Cryoprecipitated AHF","1 unit","Blood products, collected from a donor whose suitability to donate was not adequately determined, were distributed.","03/14/2018","05/24/2018","05/24/2018","05/30/2018","W047017404686"
"Devices","No","","79793","Terminated","Implant Direct Sybron Manufacturing, LLC","3050 E Hillcrest Dr","","Thousand Oaks","CA","	91362","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - US Nationwide in the state of  AZ, CA, CO, FL, ID, IL, KY, NC, NE, NY, OK, OR, TN, TX, UT, VA, WA, and WI.   Foreign distribution was made to Canada, Japan, United Kingdom, France, Switzerland, Netherlands, and Germany.","Z-1917-2018","Class II","ImplantDirect simply InterActive Implant, 5.0mmD X 10mmL, SBM: 3.4mmD Platform, Part #655010U, Rx, Sterile.  Incorrect label on the cap says 4.3mmD Platform 604313U 13mmL.      Product Usage: Usage:  Dental implants intended for use in partially and fully edentulous upper and lower jaws in support of single or multiple-unit restorations and terminal or intermediate abutment support for fixed bridgework.      ","298 implants","The cap on the vial might be labeled with the incorrect part number but the main vial label is correct.","03/14/2018","05/23/2018","06/04/2018","05/30/2018","Lot #68960"
"Biologics","No","","79821","Terminated","Mississippi Valley Regional Blood Center","11853 Dorsett Rd","","Maryland Heights","MO","	63043-2503","United States","Voluntary: Firm initiated","Telephone","Missouri","B-0551-2018","Class II","Pooled Cryoprecipitated AHF","3 units","Blood products, that lacked assurance of proper storage temperatures, were distributed.","02/26/2018","05/21/2018","05/21/2018","05/30/2018","W333617112699; W333617101575; W333617112663"
"Devices","No","","79826","Terminated","Madison Polymeric Engineering","965 W Main St","","Branford","CT","	06405-3453","United States","Voluntary: Firm initiated","Letter","The products were distributed to the following US states: AK, AL, AR, CA, CT, DE, FL, GA, IA, ID, IL, IN, KY, LA, MA, MD, ME, MI, MN, MO, MS, NC ND, NE, NH, NJ, NV, NY, OH, OK, OR, PA, SC, TN, TX, UT, VA, VT, WA, and WI.  The products were also distributed in Canada.","Z-1895-2018","Class II","First Step Endoscopic Cleaning Pad, 100ml, Flexible Endoscope Bedside Pre-Clean Kit, Catalogue Number EP-3","115 cases/11500 kits","The products exhibit an unpleasant odor due to microbial contamination with Yarrowia lipolytica.","03/21/2018","05/18/2018","04/09/2019","05/30/2018","Lot Numbers: EX20190105P, EX20190108P, EX20190109P, EX20190110P"
"Devices","No","","79826","Terminated","Madison Polymeric Engineering","965 W Main St","","Branford","CT","	06405-3453","United States","Voluntary: Firm initiated","Letter","The products were distributed to the following US states: AK, AL, AR, CA, CT, DE, FL, GA, IA, ID, IL, IN, KY, LA, MA, MD, ME, MI, MN, MO, MS, NC ND, NE, NH, NJ, NV, NY, OH, OK, OR, PA, SC, TN, TX, UT, VA, VT, WA, and WI.  The products were also distributed in Canada.","Z-1896-2018","Class II","First Step Endoscopic Cleaning Pad, 200ml, Flexible Endoscope Bedside Pre-Clean Kit, Catalogue Number EP-4","1422 cases/99540 kits","The products exhibit an unpleasant odor due to microbial contamination with Yarrowia lipolytica.","03/21/2018","05/18/2018","04/09/2019","05/30/2018","Lot Numbers: EX20181220P, EX20181221P, EX20181222P, EX20181226P, EX20181227P, EX20181228P, EX20181229P, EX20190102P, EX20190103P, EX20190105P, EX20190111P, EX20190112P"
"Devices","No","","79826","Terminated","Madison Polymeric Engineering","965 W Main St","","Branford","CT","	06405-3453","United States","Voluntary: Firm initiated","Letter","The products were distributed to the following US states: AK, AL, AR, CA, CT, DE, FL, GA, IA, ID, IL, IN, KY, LA, MA, MD, ME, MI, MN, MO, MS, NC ND, NE, NH, NJ, NV, NY, OH, OK, OR, PA, SC, TN, TX, UT, VA, VT, WA, and WI.  The products were also distributed in Canada.","Z-1897-2018","Class II","First Step Endoscopic Cleaning Pad with 4"" Button Brush, 200ml, Flexible Endoscope Bedside Pre-Clean Kit, Catalogue Number EP-4B","3 cases/210 kits","The products exhibit an unpleasant odor due to microbial contamination with Yarrowia lipolytica.","03/21/2018","05/18/2018","04/09/2019","05/30/2018","Lot Numbers: EX20190103P"
"Devices","No","","79826","Terminated","Madison Polymeric Engineering","965 W Main St","","Branford","CT","	06405-3453","United States","Voluntary: Firm initiated","Letter","The products were distributed to the following US states: AK, AL, AR, CA, CT, DE, FL, GA, IA, ID, IL, IN, KY, LA, MA, MD, ME, MI, MN, MO, MS, NC ND, NE, NH, NJ, NV, NY, OH, OK, OR, PA, SC, TN, TX, UT, VA, VT, WA, and WI.  The products were also distributed in Canada.","Z-1898-2018","Class II","First Step Endoscopic Cleaning Pad, 500ml, Flexible Endoscope Bedside Pre-Clean Kit, Catalogue Number EP-6","359 cases/10770 kits","The products exhibit an unpleasant odor due to microbial contamination with Yarrowia lipolytica.","03/21/2018","05/18/2018","04/09/2019","05/30/2018","Lot Numbers: EX20181220P, EX20181221P, EX20181222P, EX20181226P, EX20181228P, EX20190103P, EX20190105P"
"Devices","No","","79826","Terminated","Madison Polymeric Engineering","965 W Main St","","Branford","CT","	06405-3453","United States","Voluntary: Firm initiated","Letter","The products were distributed to the following US states: AK, AL, AR, CA, CT, DE, FL, GA, IA, ID, IL, IN, KY, LA, MA, MD, ME, MI, MN, MO, MS, NC ND, NE, NH, NJ, NV, NY, OH, OK, OR, PA, SC, TN, TX, UT, VA, VT, WA, and WI.  The products were also distributed in Canada.","Z-1899-2018","Class II","Travel Kit, First Step EP-4 Kit (200 mL) and 1 Soiled Scope Bag (White), Flexible Endoscope Bedside Pre-Clean Kit, Catalogue Number TK-200(W)","23 cases/1150 kits","The products exhibit an unpleasant odor due to microbial contamination with Yarrowia lipolytica.","03/21/2018","05/18/2018","04/09/2019","05/30/2018","Lot Numbers: EX20190103P, EX20190105P, EX20190111P, EX20190112P, EX20181220P, EX20181227P, EX20181228P, EX20181229P"
"Devices","No","","79826","Terminated","Madison Polymeric Engineering","965 W Main St","","Branford","CT","	06405-3453","United States","Voluntary: Firm initiated","Letter","The products were distributed to the following US states: AK, AL, AR, CA, CT, DE, FL, GA, IA, ID, IL, IN, KY, LA, MA, MD, ME, MI, MN, MO, MS, NC ND, NE, NH, NJ, NV, NY, OH, OK, OR, PA, SC, TN, TX, UT, VA, VT, WA, and WI.  The products were also distributed in Canada.","Z-1900-2018","Class II","Draco Enzymatic Deep-Cleaning Pad, Draco Pad infused with Simple2 Enzymatic Detergent, Catologue Number HY0305Z","13 cases/1300 pads","The products exhibit an unpleasant odor due to microbial contamination with Yarrowia lipolytica.","03/21/2018","05/18/2018","04/09/2019","05/30/2018","Lot Numbers: EX20181226P, EX20181227P, EX20181228P, EX20181229P, EX20190102P"
"Biologics","No","","79845","Terminated","HCSC Blood Center dba as Miller-Keystone Blood Center","1465 Valley Center Pkwy","","Bethlehem","PA","	18017-2265","United States","Voluntary: Firm initiated","Letter","PA","B-0567-2018","Class II","Apheresis Fresh Frozen Plasma","1 unit","Blood product, which was not quarantined subsequent to receiving disqualifying information, was distributed.","12/14/2017","05/24/2018","05/24/2018","05/30/2018","W050917021639"
"Devices","No","","79863","Ongoing","LivaNova USA","14401 W 65th Way","","Arvada","CO","	80004-3503","United States","Voluntary: Firm initiated","E-Mail","US Distribution to the states of : NJ, CA, MN, MO, MA","Z-1918-2018","Class II","Inspire 6 Integrated Phisio OXY w/ HVR Reservoir, Sterile EO, Catalog # 050713    The intended uses for the two elements that constitute the oxygenator/reservoir integrated devices are: INSPIRE 6M Hollow Fiber Oxygenator: The INSPIRE 6M is intended for use in adult and small adult surgical procedures requiring cardiopulmonary bypass. It provides gas exchange support and blood temperature control. The INSPIRE 6M is intended to be used for 6 hours or less. INSPIRE HVR (Hardshell Venous/Cardiotomy Reservoir): The INSPIRE HVR is intended for use in adult and small adult surgical procedures requiring cardiopulmonary bypass. It collects, de-foams and filters venous blood and suction blood. INSPIRE HVR can be used post-operatively for chest drainage. The INSPIRE HVR is intended to be used for 6 hours or less","42","Some integrated sterile INSPIRE family products contain an incorrect expiration date printed in the Unique Device Identification (UDI) bar code and readable code just beneath the barcode. Specifically, the expiration date is reported as DDMMYY instead of YYMMDD. The expiration date in the applicable field on the package labels are correct as printed.","03/13/2018","05/23/2018","","05/30/2018","Lot: 1709190228, UDI: (01)08033178112352(17)200917(10)1709190228, Exp: 09/17/2020"
