Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Biologics","No","","38787","Terminated","Community Blood Center","349 S Main St","","Dayton","OH","	45402-2715","United States","Voluntary: Firm Initiated","Letter","IN, OH","B-2267-12","Class II","Red Blood Cells","1 unit","Blood products, collected from a donor who traveled to an area considered endemic for malaria, were distributed.","02/23/2007","07/31/2012","07/31/2012","08/08/2012","1280475"
"Biologics","No","","38787","Terminated","Community Blood Center","349 S Main St","","Dayton","OH","	45402-2715","United States","Voluntary: Firm Initiated","Letter","IN, OH","B-2268-12","Class II","Red Blood Cells Leukocytes Reduced","1 unit","Blood products, collected from a donor who traveled to an area considered endemic for malaria, were distributed.","02/23/2007","07/31/2012","07/31/2012","08/08/2012","1295730"
"Biologics","No","","38788","Terminated","Community Blood Center","349 S Main St","","Dayton","OH","	45402-2715","United States","Voluntary: Firm Initiated","Letter","Ohio","B-2213-12","Class II","Red Blood Cells","2 units","Blood products, collected from a donor who traveled to an area considered endemic for malaria, were distributed.","03/13/2007","08/01/2012","08/01/2012","08/08/2012","4198405, 4200938"
"Biologics","No","","38789","Terminated","Community Blood Center","349 S Main St","","Dayton","OH","	45402-2715","United States","Voluntary: Firm Initiated","FAX","Ohio, Switzerland","B-2122-12","Class II","Red Blood Cells","2 units","Blood products, collected from a donor with a history of living with an individual diagnosed with Hepatitis B, were distributed.","04/16/2007","08/01/2012","08/01/2012","08/08/2012","3549179, 3547437"
"Biologics","No","","38789","Terminated","Community Blood Center","349 S Main St","","Dayton","OH","	45402-2715","United States","Voluntary: Firm Initiated","FAX","Ohio, Switzerland","B-2123-12","Class II","Red Blood Cells Leukocytes Reduced","1 unit","Blood products, collected from a donor with a history of living with an individual diagnosed with Hepatitis B, were distributed.","04/16/2007","08/01/2012","08/01/2012","08/08/2012","9038318"
"Biologics","No","","38789","Terminated","Community Blood Center","349 S Main St","","Dayton","OH","	45402-2715","United States","Voluntary: Firm Initiated","FAX","Ohio, Switzerland","B-2124-12","Class II","Recovered Plasma","2 units","Blood products, collected from a donor with a history of living with an individual diagnosed with Hepatitis B, were distributed.","04/16/2007","08/01/2012","08/01/2012","08/08/2012","9038318, 3547437"
"Biologics","No","","38790","Terminated","Community Blood Center","349 S Main St","","Dayton","OH","	45402-2715","United States","Voluntary: Firm Initiated","Telephone","Ohio","B-2126-12","Class II","Platelets Pheresis Leukocytes Reduced","1 unit","Blood product, with a low platelet count, was distributed.","05/05/2007","08/01/2012","08/01/2012","08/08/2012","6054316"
"Biologics","No","","38791","Terminated","Community Blood Center","349 S Main St","","Dayton","OH","	45402-2715","United States","Voluntary: Firm Initiated","Telephone","Ohio","B-2344-12","Class II","Platelets Pheresis Leukocytes Reduced","1 unit","Blood product, with a low platelet count, was distributed.","06/08/2007","08/01/2012","08/01/2012","08/08/2012","6054666"
"Biologics","No","","39452","Terminated","BioLife Plasma Services L.P.","2490 Corridor Way","","Coralville","IA","	52241-7601","United States","Voluntary: Firm Initiated","FAX","NC","B-1951-12","Class II","Source Plasma","3 units","Blood products, collected from a donor who was subsequently deferred after testing positive for anti-HCV, were distributed.","12/07/2004","08/01/2012","08/01/2012","08/08/2012","04IIAB0679, 04IIAB0310, 04IIAB0087"
"Biologics","No","","39682","Terminated","Community Blood Center of Greater Kansas City","4040 Main St","","Kansas City","MO","	64111-2308","United States","Voluntary: Firm Initiated","E-Mail","RI","B-1952-12","Class II","Blood and Blood Products for Reprocessing","1 unit","Blood product, collected from a donor considered to be at increased risk for variant Creutzfeldt-Jakob Disease (vCJD), was distributed.","01/27/2005","08/01/2012","08/01/2012","08/08/2012","W045004107030"
"Biologics","No","","40063","Terminated","Community Blood Center of Greater Kansas City","4040 Main St","","Kansas City","MO","	64111-2308","United States","Voluntary: Firm Initiated","E-Mail","RI","B-1950-12","Class II","Blood and Blood Products for Reprocessing","1 unit","Blood product, collected from a donor considered to be at increased risk for variant Creutzfeldt-Jakob Disease (vCJD), was distributed.","04/28/2005","08/01/2012","08/01/2012","08/08/2012","W045004088676"
"Biologics","No","","40082","Terminated","American National Red Cross (The)","100 Red Cross Cir","","Pomona","CA","	91768-2580","United States","Voluntary: Firm Initiated","Letter","California","B-1999-12","Class II","Red Blood Cells Leukocytes Reduced","1","Blood products, collected from a donor who was previously deferred after testing HIV-1/2 repeat reactive, were distributed.","06/01/2005","07/31/2012","07/31/2012","08/08/2012","06GX46159"
"Biologics","No","","40459","Terminated","American Red Cross Blood Services","707 N Main St","","Wichita","KS","	67203-3604","United States","Voluntary: Firm Initiated","Telephone","KS","B-2266-12","Class II","Red Blood Cells Leukocytes Reduced","1 unit","Blood product, collected from a donor who traveled to an area considered endemic for malaria, was distributed.","06/12/2005","07/31/2012","07/31/2012","08/08/2012","02LC59689"
"Biologics","No","","41043","Terminated","Biomat USA, Inc.","7726 15th Ave NW","","Seattle","WA","	98117-5413","United States","Voluntary: Firm Initiated","Letter","Spain","B-2217-12","Class II","Source Plasma","4 units","Blood products, collected from a donor who received a tattoo within one year of donation, were distributed.","08/27/2005","07/31/2012","07/31/2012","08/08/2012","330060575, 330060732, 330061380, 330061712"
"Biologics","No","","42835","Terminated","CSL Plasma Inc","3060 N 90th St","","Omaha","NE","	68134-4704","United States","Voluntary: Firm Initiated","Other","Germany, Switzerland, IL, NC","B-2125-12","Class II","Source Plasma","45 units","Blood products, collected from a donor who did not have a physical examination, were distributed.","07/19/2006","07/31/2012","07/31/2012","08/08/2012","4210087445, 4210086539, 4210085985, 4210084967, 4210084427, 4210083400, 4210082857, 4210081860, 4210081310, 4210080472, 4210080007, 4210078342, 4210077910, 4210076935, 4210076450, 4210075537, 4210075213, 4210074270, 4210073891, 4210073088, 4210072653, 4210071612, 4210071224, 4210070322, 4210069960, 4210069078, 4210068483, 4210067206, 4210066479, 4210065781, 4210064777, 4210063218, 4210062738, 4210061939, 4210061350, 4210060514, 4210060086, 4210059008, 4210058606, 4210057603, 4210057170, 4210055403, 4210054727, 4210053865, 04210053444"
"Biologics","No","","44691","Terminated","American Red Cross Blood Services","707 N Main St","","Wichita","KS","	67203-3604","United States","Voluntary: Firm Initiated","Telephone","OK, CA","B-2184-12","Class II","Red Blood Cells Leukocytes Reduced","1 unit","Blood products, collected from a donor in whom donor suitability was not adequately determined, were distributed.","03/01/2007","08/01/2012","08/01/2012","08/08/2012","02LJ81794"
"Biologics","No","","46069","Terminated","American National Red Cross (The)","6230 Claremont Ave","","Oakland","CA","	94618-1324","United States","Voluntary: Firm Initiated","Letter","CA.","B-1804-12","Class II","Red Blood Cells (Apheresis) Leukocytes Reduced","2","Blood products, which were collected from a donor in which donor suitability  was not adequately determined, were distributed.		","10/19/2007","08/01/2012","08/01/2012","08/08/2012","84LJ01588 Part 1; 84LJ01588 Part 2"
"Biologics","No","","46069","Terminated","American National Red Cross (The)","6230 Claremont Ave","","Oakland","CA","	94618-1324","United States","Voluntary: Firm Initiated","Letter","CA.","B-1805-12","Class II","Red Blood Cells Leukocytes Reduced","1","Blood products, which were collected from a donor in which donor suitability  was not adequately determined, were distributed.		","10/19/2007","08/01/2012","08/01/2012","08/08/2012","84J09758"
"Biologics","No","","46539","Terminated","Community Blood Bank of Lancaster County Medical Society","100 N 84th St","","Lincoln","NE","	68505-3101","United States","Voluntary: Firm Initiated","FAX","NE; OH; TN; MO; Austria","B-2061-12","Class II","Red Blood Cells Leukocytes Reduced","4 units","Blood products, collected from a donor in whom donor suitability was not adequately determined, were distributed.","12/07/2007","08/01/2012","08/01/2012","08/08/2012","6066046;6070284;6073935;6075510"
"Biologics","No","","46539","Terminated","Community Blood Bank of Lancaster County Medical Society","100 N 84th St","","Lincoln","NE","	68505-3101","United States","Voluntary: Firm Initiated","FAX","NE; OH; TN; MO; Austria","B-2062-12","Class II","Cryoprecipitated AHF","1 unit","Blood products, collected from a donor in whom donor suitability was not adequately determined, were distributed.","12/07/2007","08/01/2012","08/01/2012","08/08/2012","6066046"
"Biologics","No","","46539","Terminated","Community Blood Bank of Lancaster County Medical Society","100 N 84th St","","Lincoln","NE","	68505-3101","United States","Voluntary: Firm Initiated","FAX","NE; OH; TN; MO; Austria","B-2063-12","Class II","Plasma Cryoprecipitated Reduced","1 unit","Blood products, collected from a donor in whom donor suitability was not adequately determined, were distributed.","12/07/2007","08/01/2012","08/01/2012","08/08/2012","6066046"
"Biologics","No","","46539","Terminated","Community Blood Bank of Lancaster County Medical Society","100 N 84th St","","Lincoln","NE","	68505-3101","United States","Voluntary: Firm Initiated","FAX","NE; OH; TN; MO; Austria","B-2064-12","Class II","Fresh Frozen Plasma","1 unit","Blood products, collected from a donor in whom donor suitability was not adequately determined, were distributed.","12/07/2007","08/01/2012","08/01/2012","08/08/2012","6073935"
"Biologics","No","","46549","Terminated","American Red Cross Blood Services","707 N Main St","","Wichita","KS","	67203-3604","United States","Voluntary: Firm Initiated","Telephone","KS, CA","B-2173-12","Class II","Red Blood Cells Leukocytes Reduced","1 unit","Blood products, collected from a donor in whom donor suitability was not adequately determined, were distributed.","11/07/2007","08/01/2012","08/01/2012","08/08/2012","02FV14910"
"Biologics","No","","46563","Terminated","Blood Bank of San Bernardino and Riverside Counties","384 Orange Show Road","","San Bernardino","CA","	92408","United States","Voluntary: Firm Initiated","Letter","California","B-1953-12","Class II","Red Blood Cells Leukocytes Reduced","1","Blood product, collected from a donor who reported travel to a malarial endemic area, was distributed.","11/28/2007","08/01/2012","08/01/2012","08/08/2012","GW78214"
"Biologics","No","","47098","Terminated","American National Red Cross (The)","3838 Dewey Ave","","Omaha","NE","	68105-1148","United States","Voluntary: Firm Initiated","FAX","NE","B-2111-12","Class II","Red Blood Cells Leukocytes Reduced","1 unit","Blood products, collected from a donor in whom donor suitability was not adequately determined, were distributed.","01/03/2008","08/01/2012","08/01/2012","08/08/2012","09GH73273"
"Biologics","No","","47296","Terminated","Mississippi Valley Reg Bld Ctr","5500 Lakeview Pkwy","","Davenport","IA","	52807-3481","United States","Voluntary: Firm Initiated","Letter","Missouri","B-2171-12","Class II","Red Blood Cells Leukocytes Reduced","1 Unit","Blood product, collected from a donor who reported travel to a malarial endemic area, was distributed.","02/22/2008","07/31/2012","07/31/2012","08/08/2012","GH21702"
"Biologics","No","","47614","Terminated","Community Blood Bank of Lancaster County Medical Society","100 N 84th St","","Lincoln","NE","	68505-3101","United States","Voluntary: Firm Initiated","FAX","MO; Austria","B-2057-12","Class II","Red Blood Cells Leukocytes Reduced","1 unit","Blood products, collected from a donor in whom donor suitability was not adequately determined, were distributed.","01/29/2008","08/01/2012","08/01/2012","08/08/2012","3750331"
"Biologics","No","","48916","Terminated","Community Blood Center of the Ozarks","2230 S Glenstone Ave","","Springfield","MO","	65804-3255","United States","Voluntary: Firm Initiated","Letter","MO","B-2361-12","Class II","Red Blood Cells","1 unit","Blood product, which was collected from a donor who traveled to a malarial endemic area, was distributed.","06/12/2008","08/01/2012","08/01/2012","08/08/2012","6880697"
"Biologics","No","","49306","Terminated","American Red Cross Blood Services","707 N Main St","","Wichita","KS","	67203-3604","United States","Voluntary: Firm Initiated","Telephone","TX, CA","B-2211-12","Class II","Red Blood Cells Leukocytes Reduced","1 unit","Blood products, collected from a donor for whom donor suitability was not adequately determined, were distributed.","07/04/2008","08/01/2012","08/01/2012","08/08/2012","02GC00390"
"Biologics","No","","50666","Terminated","American National Red Cross (The)","180 Rustcraft Rd Ste 115","","Dedham","MA","	02026-4551","United States","Voluntary: Firm Initiated","E-Mail","CA, MA","B-1745-12","Class II","Red Blood Cells Leukocytes Reduced","1 unit","Blood products, collected from a donor in whom donor suitability were not adequately determined, were distributed.","11/08/2008","08/01/2012","08/01/2012","08/08/2012","004KK58808"
"Biologics","No","","50666","Terminated","American National Red Cross (The)","180 Rustcraft Rd Ste 115","","Dedham","MA","	02026-4551","United States","Voluntary: Firm Initiated","E-Mail","CA, MA","B-1746-12","Class II","Blood and Blood Products for Reprocessing","1 unit","Blood products, collected from a donor in whom donor suitability were not adequately determined, were distributed.","11/08/2008","08/01/2012","08/01/2012","08/08/2012","004KK58808"
"Food","No","","51441","Terminated","Cafe Moto","2619 National Ave","","San Diego","CA","	92113-3617","United States","Voluntary: Firm Initiated","Letter","All direct consignees located within the state of CA.","F-1841-2012","Class II","Flavored coffee. Cafe Moto Almond Truffle Flavored Coffee, 16 oz.","Unknown","The recall was initiated because the Almond Truffle flavoring used in the manufacturing of the recalled product contains a small percentage of whey, a milk derivative.","07/05/2012","08/02/2012","08/14/2012","08/08/2012","Lot numbers CM120621 through CM121241."
"Biologics","No","","54066","Terminated","Csl Plasma Inc","5201 Congress Avenue # 220","","Boca Raton","FL","	33487","United States","Voluntary: Firm Initiated","Other","IL","B-2215-12","Class II","Source Plasma","23 units","Blood products, collected from a donor who received a piercing within one year of donation, were distributed.","10/21/2009","07/31/2012","07/31/2012","08/08/2012","4100385656, 4100384401, 4100382991, 4100378926, 4100377543, 4100376601, 4100372446, 4100367994, 4100366798, 4100365448, 4100362864, 4100360304, 4100357558, 4100356358, 4100341534, 4100337267, 4100328589, 4100323411, 4100315386, 4100299217, 4100288682, 4100283746, 4100280969"
