Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Food","No","","76145","Terminated","Jem Raw Chocolate LLC","48 Se Bridgeford Blvd Ste 130","","Bend","OR","	97702-3495","United States","Voluntary: Firm initiated","Telephone","distributed in CA, FL, and OH.","F-1374-2017","Class I","Cashew Curry Tahini, Jem brand, 16 oz glass jar has UPC 8 61437 00036 6.    Cashew Curry Tahini, Jem brand, 6 oz glass jar has UPC 8 61437 00035 9.     ","15/6 oz. jars","Cashew Curry Tahini, Jem brand, is recalled due to a confirmed positive for Salmonella.","12/29/2016","01/26/2017","03/01/2017","02/01/2017","batch number 2768. Expiration date: 11/16/2017"
"Food","No","","76145","Terminated","Jem Raw Chocolate LLC","48 Se Bridgeford Blvd Ste 130","","Bend","OR","	97702-3495","United States","Voluntary: Firm initiated","Telephone","distributed in CA, FL, and OH.","F-1375-2017","Class I","Cashew Masala Tahini, Jem brand, 16 oz glass jar has UPC 8 61437 00037 3.  Cashew Masala Tahini, Jem brand,   6 oz glass jar has UPC 8 61437 00034 2.   Cashew Masala Tahini, Jem brand, 1.27 oz glass jar has UPC 8 61437 00033 5.  ","2/1.27 oz. jars;  2/6 oz. jars; and 2 /16 oz. jars","Cashew Masala Tahini is recalled due to a confirmed positive for Salmonella.","12/29/2016","01/26/2017","03/01/2017","02/01/2017","Batch 2750, Expiration date: 11/08/2017"
"Food","No","","76277","Terminated","D. F. Stauffer Biscuit Co, Inc.","360 S Belmont St","","York","PA","	17403-2616","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AR, AZ, CA, CO, HI, ID, LA, MT, NM, NV, OK, OR, SD, TX, UT, WA, WY","F-1343-2017","Class I","FRONT:  Stauffer's Animal Crackers Original; Net Wt. 32 OZ.;     BACK:  (best by date): 07SEP17; (bag lot numbers) LC120716 or LD120716; Stauffer Biscuit Co., York, PA  17403.","2268 cases 12 bags/case","D. F. Stauffer Biscuit Co., Inc. is voluntarily recalling one specific best by date of 32 oz. Original Animal Crackers because they may be packaged with other cookies that contain milk powder.","01/18/2017","01/25/2017","06/02/2017","02/01/2017","On back of bag:   (best by date): 07SEP17; (bag lot numbers) LC120716 or LD120716; UPC code: 7232091022"
"Devices","No","","73459","Ongoing","Villa Radiology Systems LLC","91 Willenbrock Rd Ste B1","","Oxford","CT","	06478-1036","United States","Voluntary: Firm initiated","Letter","AL  AZ  CA  CO  CT  DC  FL  IA  IL  IN  LA  MA  MD  MI  MN  MO  MS  NJ  NY  OH  PA  Puerto Rico  TN  TX  UT  WI","Z-1063-2017","Class II","Juno DRF; Model: 709020    Multi-function x-ray systems capable of routine radiograph and general fluoroscopy procedures.","66 distributed in US","The analysis showed that the incident was caused by a chain of four faults:  1.) The injured person overcame a physical barrier (the tabletop support arm. height ca. 60 em) to access a prohibited area not intended as a working position.  2) The directions for use (device labeling and instructions for use) did not contain an explicit exclusion of the prohibited area.  3.) The movement was activated inadvertently and continuously. and it was not released (the movement requires continuous activation).  4.) Delayed activation of the emergency stop.","02/19/2016","01/20/2017","","02/01/2017","10110770  11030805  11030806  11070845  11070848  11070849  11090864  11110900  12020978  12020982  12030999  12041003  12061014  12061018  12061020  12081040  12091074  12101104  12121186  12121187  13031215  13101263  14021301  14031313  14041321  14051332  14071353  14081359  14091368  14091371  14121400  14121403  15021426  15031440  15041444  15091473  15091478  15101484  15101487"
"Devices","No","","73459","Ongoing","Villa Radiology Systems LLC","91 Willenbrock Rd Ste B1","","Oxford","CT","	06478-1036","United States","Voluntary: Firm initiated","Letter","AL  AZ  CA  CO  CT  DC  FL  IA  IL  IN  LA  MA  MD  MI  MN  MO  MS  NJ  NY  OH  PA  Puerto Rico  TN  TX  UT  WI","Z-1064-2017","Class II","Apollo: Models: 9784000131, 9784000231, 9784020131, 9784020231, 9784100231, 9784120131, 9784120231, 9784130131    Multi-function x-ray systems capable of routine radiograph and general fluoroscopy procedures.","66 distributed in US","The analysis showed that the incident was caused by a chain of four faults:  1.) The injured person overcame a physical barrier (the tabletop support arm. height ca. 60 em) to access a prohibited area not intended as a working position.  2) The directions for use (device labeling and instructions for use) did not contain an explicit exclusion of the prohibited area.  3.) The movement was activated inadvertently and continuously. and it was not released (the movement requires continuous activation).  4.) Delayed activation of the emergency stop.","02/19/2016","01/20/2017","","02/01/2017","06040078  07030172  06090116  06110138  07010149  07020158  07020162  07020163  07020165  07030168  07030171  07040206  09090605  10100752  06060086  06100127  09010566  08020473  11100873  15041446"
"Devices","No","","73459","Ongoing","Villa Radiology Systems LLC","91 Willenbrock Rd Ste B1","","Oxford","CT","	06478-1036","United States","Voluntary: Firm initiated","Letter","AL  AZ  CA  CO  CT  DC  FL  IA  IL  IN  LA  MA  MD  MI  MN  MO  MS  NJ  NY  OH  PA  Puerto Rico  TN  TX  UT  WI","Z-1065-2017","Class II","Apollo DRF: Model: 9784220831    Multi-function x-ray systems capable of routine radiograph and general fluoroscopy procedures.","66 distributed in US","The analysis showed that the incident was caused by a chain of four faults:  1.) The injured person overcame a physical barrier (the tabletop support arm. height ca. 60 em) to access a prohibited area not intended as a working position.  2) The directions for use (device labeling and instructions for use) did not contain an explicit exclusion of the prohibited area.  3.) The movement was activated inadvertently and continuously. and it was not released (the movement requires continuous activation).  4.) Delayed activation of the emergency stop.","02/19/2016","01/20/2017","","02/01/2017","08090531  09090591  10040680  15051450  11020798"
"Devices","No","","73459","Ongoing","Villa Radiology Systems LLC","91 Willenbrock Rd Ste B1","","Oxford","CT","	06478-1036","United States","Voluntary: Firm initiated","Letter","AL  AZ  CA  CO  CT  DC  FL  IA  IL  IN  LA  MA  MD  MI  MN  MO  MS  NJ  NY  OH  PA  Puerto Rico  TN  TX  UT  WI","Z-1066-2017","Class II","Apollo EZ: Model: 9784152036    Multi-function x-ray systems capable of routine radiograph and general fluoroscopy procedures.","66 distributed in US","The analysis showed that the incident was caused by a chain of four faults:  1.) The injured person overcame a physical barrier (the tabletop support arm. height ca. 60 em) to access a prohibited area not intended as a working position.  2) The directions for use (device labeling and instructions for use) did not contain an explicit exclusion of the prohibited area.  3.) The movement was activated inadvertently and continuously. and it was not released (the movement requires continuous activation).  4.) Delayed activation of the emergency stop.","02/19/2016","01/20/2017","","02/01/2017","13101261"
"Food","No","","75096","Terminated","Victory General Foods Inc","984 Main St","","Worcester","MA","	01603-2417","United States","Voluntary: Firm initiated","Telephone","Retail stores in MA, NY, NJ","F-1336-2017","Class II","ELDER PAINTSIL'S FANTE KENKEY, NET WT. 1.20, UPC: 6 61799 58167 7, MANUFACTURED BY  VICTORY GENERAL FOODS IN WORCESTER, MA 01603","unknown","Product manufactured under insanitary conditions and firm did not follow the Food Code-mandated scheduled process","08/26/2016","01/23/2017","01/24/2017","02/01/2017","none"
"Food","No","","75096","Terminated","Victory General Foods Inc","984 Main St","","Worcester","MA","	01603-2417","United States","Voluntary: Firm initiated","Telephone","Retail stores in MA, NY, NJ","F-1337-2017","Class II","ELDER PAINTSIL'S GA KENKEY, NET WT. 1.20, UPC: 6 61799 58166 0, MANUFACTURED BY  VICTORY GENERAL FOODS IN WORCESTER, MA 01603","unknown","Product manufactured under insanitary conditions and firm did not follow the Food Code-mandated scheduled process","08/26/2016","01/23/2017","01/24/2017","02/01/2017","none"
"Food","No","","75110","Ongoing","IQ Formulations, LLC","523 Sawgrass Corporate Pkwy","","Sunrise","FL","	33325-6259","United States","Voluntary: Firm initiated","E-Mail","Unknown","F-1345-2017","Class II","SYNEDREX, Powerful stimulant weight loss solution, 45 capsules (UPC 764779-224592). Brand: Metabolic Nutrition.","Approximately 67,113 bottles","Products contain Picamilon and/or methylpentane citrate (DMBA), which are not recognized as a dietary ingredients","08/16/2016","01/25/2017","","02/01/2017","Lots: 1607404 (Exp 03/2019), 1607405 (Exp 03/2019), 1607406  (Exp 03/2019), 1607407  (Exp 03/2019), 1607501 (Exp 03/2019), 1607502 (Exp 03/2019), 1607503 (Exp 03/2019), 1607504 (Exp 03/2019), 1607505 (Exp 03/2019), 1607506 (Exp 03/2019), 1607510 (Exp 03/2019), 1607511  (Exp 03/2019), 1607512 (Exp 03/2019) 1607602 (Exp 03/2019), 1607603 (Exp 03/2019) 1607604 (Exp 03/2019), 1607605 (Exp 03/2019), 1607606 (Exp 03/2019), 1607607 (Exp 03/2019), 1607608 (Exp 03/2019), 1607609 (Exp 03/2019), 1607610 (Exp 03/2019), 1607611 (Exp 03/2019), 1607612 (Exp 03/2019), 1607613 (Exp 03/2019), 1607614 (Exp 03/2019), 1609601 (Exp 05/2019), 1609602 (Exp 05/2019), 1609603 (Exp 05/2019), 1609604 (Exp 05/2019), 1609605 (Exp 05/2019), 1609701 (Exp 05/2019), 1609702 (Exp 05/2019), 1609703 (Exp 05/2019), 1609704 (Exp 05/2019), 1609705 (Exp 05/2019), 1609706 (Exp 05/2019), 1609707 (Exp 05/2019), 1609708 (Exp 05/2019), 1609709 (Exp 05/2019), 1609801 (Exp 05/2019), 1609802 (Exp 05/2019), 1617205 (Exp 06/2019), 1617206 (Exp 06/2019), 1617208 (Exp 06/2019), 1617209 (Exp 06/2019), 1619001 (Exp 07/2019), 1619002 (Exp 07/2019), 1619003 (Exp 07/2019), 1619004 (Exp 07/2019), 1619006 (Exp 07/2019), 1619007 (Exp 07/2019), 1619008 (Exp 07/2019), 1619301 (Exp 07/2019), 1619302 (Exp 07/2019), 1619303 (Exp 07/2019), 1619304 (Exp 07/2019), 1619305 (Exp 07/2019), 1619306 (Exp 07/2019), 1619504 (Exp 07/2019), 1619505 (Exp 07/2019), 1619506 (Exp 07/2019), 1619507 (Exp 07/2019)."
"Food","No","","75110","Ongoing","IQ Formulations, LLC","523 Sawgrass Corporate Pkwy","","Sunrise","FL","	33325-6259","United States","Voluntary: Firm initiated","E-Mail","Unknown","F-1346-2017","Class II","E.S.P. Pre-Workout, Energy Stimulant Pre-workout, Powder, 300 g,  Watermelon flavor (UPC 764779-4407566). Brand: Metabolic Nutrition.","Approximately 27,353 containers","Products contain Picamilon and/or methylpentane citrate (DMBA),  which are not recognized as a dietary ingredients","08/16/2016","01/25/2017","","02/01/2017","Lots: 1600807 (Exp 01/11/2019), 1520115 (Exp 12/26/2019), 1603701 (Exp 02/06/2019), 1603702 (Exp 02/06/2019), 1603901 (Exp 02/08/2019), 1603903 (Exp 02/08/2019), 1600806 (Exp 01/11/2019), 1603902 (Exp 02/09/2019), 1604602 (Exp 02/15/2019), 1604601 (Exp 02/15/2019), 1604701 (Exp 02/16/2019), 1604604 (Exp 02/15/2019), 1604603 (Exp 02/15/2019), 1604702 (Exp 02/22/2019), 1604404 (Exp 02/13/2019), 1605601 (Exp 02/25/2019), 1605510 (Exp 02/24/2019), 1605602 (Exp 03/03/2019), 1605509 (Exp 02/24/2019), 1619601 (Exp 07/14/2019), 1619601 (Exp 07/14/2019), 1620401 (Exp 07/22/2019), 1620402 (Exp 07/22/2019), 1620403 (Exp 07/22/2019), 1600708 (Exp 07/08/2019), 1603602 (Exp 02/05/2019), 1603604 (Exp 02/25/2019), 1603603 (Exp 02/05/2019), 1604205 (Exp 02/11/2019), 1604204 (Exp 02/11/2019), 1604203 (Exp 02/11/2019), 1604301 (Exp 02/12/2019), 1604302 (Exp 02/12/2019), 1604303 (Exp 02/12/2019), 1605307 (Exp 02/22/2019), 1605106 (Exp 02/20/2019), 1605105 (Exp 02/20/2019), 1605506 (Exp 02/24/2019), 1605507 (Exp 02/24/2019), 1605508 (Exp 02/24/2019), 1622304 (Exp 08/10/2019), 1603904 (Exp 02/08/2019), 1603905 (Exp 02/08/2019), 1604003 (Exp 02/09/2019), 1604004 (Exp 02/09/2019), 1604005 (Exp 02/09/2019), 1604002 (Exp 02/09/2019), 1604006 (Exp 02/09/2019), 1604806 (Exp 02/17/2019), 1604709 (Exp 02/16/2019), 1604708 (Exp 02/16/2019), 1604903 (Exp 02/18/2019), 1604805 (Exp 02/17/2019), 1604807 (Exp 02/17/2019), 1604003 (Exp 02/09/2019), 1605610 (Exp 02/25/2019), 1604001 (Exp 02/09/2019), 1600707 (Exp 01/09/2019), 1603204 (Exp 02/03/2019), 1603601 (Exp 02/05/2019), 1603509 (Exp 02/04/2019), 1604103 (Exp 02/10/2019), 1604201 (Exp 02/11/2019), 1604101 (Exp 02/10/2019), 1604202 (Exp 02/11/2019), 1604102 (Exp 02/10/2019), 1604104 (Exp 02/10/2019), 1605003 (Exp 02/19/2019), 1605002 (Exp 02/19/2019).1605007 (Exp 02/19/2019), 1604905 (Exp 02/18/2019), 1604906 (Exp 02/18/2019), 1604904 (Exp 02/18/2019), 1605001 (Exp 08/05/2019), 1622303 (Exp 08/10/2019)."
"Food","No","","75110","Ongoing","IQ Formulations, LLC","523 Sawgrass Corporate Pkwy","","Sunrise","FL","	33325-6259","United States","Voluntary: Firm initiated","E-Mail","Unknown","F-1347-2017","Class II","E.S.P. Pre-Workout, Energy Stimulant Pre-workout, Powder, 300 g, blue raspberry flavor  (UPC 764779-410728.","Approximately 34,100 containers","Products contain Picamilon and/or methylpentane citrate (DMBA),  which are not recognized as a dietary ingredients","08/16/2016","01/25/2017","","02/01/2017","Lots: 1600807 (Exp 01/11/2019), 1520115 (Exp 12/26/2019), 1603701 (Exp 02/06/2019), 1603702 (Exp 02/06/2019), 1603901 (Exp 02/08/2019), 1603903 (Exp 02/08/2019), 1600806 (Exp 01/11/2019), 1603902 (Exp 02/09/2019), 1604602 (Exp 02/15/2019), 1604601 (Exp 02/15/2019), 1604701 (Exp 02/16/2019), 1604604 (Exp 02/15/2019), 1604603 (Exp 02/15/2019), 1604702 (Exp 02/22/2019), 1604404 (Exp 02/13/2019), 1605601 (Exp 02/25/2019), 1605510 (Exp 02/24/2019), 1605602 (Exp 03/03/2019), 1605509 (Exp 02/24/2019), 1619601 (Exp 07/14/2019), 1619601 (Exp 07/14/2019), 1620401 (Exp 07/22/2019), 1620402 (Exp 07/22/2019), 1620403 (Exp 07/22/2019), 1600708 (Exp 07/08/2019), 1603602 (Exp 02/05/2019), 1603604 (Exp 02/25/2019), 1603603 (Exp 02/05/2019), 1604205 (Exp 02/11/2019), 1604204 (Exp 02/11/2019), 1604203 (Exp 02/11/2019), 1604301 (Exp 02/12/2019), 1604302 (Exp 02/12/2019), 1604303 (Exp 02/12/2019), 1605307 (Exp 02/22/2019), 1605106 (Exp 02/20/2019), 1605105 (Exp 02/20/2019), 1605506 (Exp 02/24/2019), 1605507 (Exp 02/24/2019), 1605508 (Exp 02/24/2019), 1622304 (Exp 08/10/2019), 1603904 (Exp 02/08/2019), 1603905 (Exp 02/08/2019), 1604003 (Exp 02/09/2019), 1604004 (Exp 02/09/2019), 1604005 (Exp 02/09/2019), 1604002 (Exp 02/09/2019), 1604006 (Exp 02/09/2019), 1604806 (Exp 02/17/2019), 1604709 (Exp 02/16/2019), 1604708 (Exp 02/16/2019), 1604903 (Exp 02/18/2019), 1604805 (Exp 02/17/2019), 1604807 (Exp 02/17/2019), 1604003 (Exp 02/09/2019), 1605610 (Exp 02/25/2019), 1604001 (Exp 02/09/2019), 1600707 (Exp 01/09/2019), 1603204 (Exp 02/03/2019), 1603601 (Exp 02/05/2019), 1603509 (Exp 02/04/2019), 1604103 (Exp 02/10/2019), 1604201 (Exp 02/11/2019), 1604101 (Exp 02/10/2019), 1604202 (Exp 02/11/2019), 1604102 (Exp 02/10/2019), 1604104 (Exp 02/10/2019), 1605003 (Exp 02/19/2019), 1605002 (Exp 02/19/2019).1605007 (Exp 02/19/2019), 1604905 (Exp 02/18/2019), 1604906 (Exp 02/18/2019), 1604904 (Exp 02/18/2019), 1605001 (Exp 08/05/2019), 1622303 (Exp 08/10/2019)."
"Food","No","","75110","Ongoing","IQ Formulations, LLC","523 Sawgrass Corporate Pkwy","","Sunrise","FL","	33325-6259","United States","Voluntary: Firm initiated","E-Mail","Unknown","F-1348-2017","Class II","E.S.P. Pre-Workout, Energy Stimulant Pre-workout, Powder, 300 g, fruit punch flavor (UPC 764779-420734), fruit punch (UPC 764779-430740).  Brand: Metabolic Nutrition.","Approximately 26,651 containers","Products contain Picamilon and/or methylpentane citrate (DMBA),  which are not recognized as a dietary ingredients","08/16/2016","01/25/2017","","02/01/2017","Lots: 1600807 (Exp 01/11/2019), 1520115 (Exp 12/26/2019), 1603701 (Exp 02/06/2019), 1603702 (Exp 02/06/2019), 1603901 (Exp 02/08/2019), 1603903 (Exp 02/08/2019), 1600806 (Exp 01/11/2019), 1603902 (Exp 02/09/2019), 1604602 (Exp 02/15/2019), 1604601 (Exp 02/15/2019), 1604701 (Exp 02/16/2019), 1604604 (Exp 02/15/2019), 1604603 (Exp 02/15/2019), 1604702 (Exp 02/22/2019), 1604404 (Exp 02/13/2019), 1605601 (Exp 02/25/2019), 1605510 (Exp 02/24/2019), 1605602 (Exp 03/03/2019), 1605509 (Exp 02/24/2019), 1619601 (Exp 07/14/2019), 1619601 (Exp 07/14/2019), 1620401 (Exp 07/22/2019), 1620402 (Exp 07/22/2019), 1620403 (Exp 07/22/2019), 1600708 (Exp 07/08/2019), 1603602 (Exp 02/05/2019), 1603604 (Exp 02/25/2019), 1603603 (Exp 02/05/2019), 1604205 (Exp 02/11/2019), 1604204 (Exp 02/11/2019), 1604203 (Exp 02/11/2019), 1604301 (Exp 02/12/2019), 1604302 (Exp 02/12/2019), 1604303 (Exp 02/12/2019), 1605307 (Exp 02/22/2019), 1605106 (Exp 02/20/2019), 1605105 (Exp 02/20/2019), 1605506 (Exp 02/24/2019), 1605507 (Exp 02/24/2019), 1605508 (Exp 02/24/2019), 1622304 (Exp 08/10/2019), 1603904 (Exp 02/08/2019), 1603905 (Exp 02/08/2019), 1604003 (Exp 02/09/2019), 1604004 (Exp 02/09/2019), 1604005 (Exp 02/09/2019), 1604002 (Exp 02/09/2019), 1604006 (Exp 02/09/2019), 1604806 (Exp 02/17/2019), 1604709 (Exp 02/16/2019), 1604708 (Exp 02/16/2019), 1604903 (Exp 02/18/2019), 1604805 (Exp 02/17/2019), 1604807 (Exp 02/17/2019), 1604003 (Exp 02/09/2019), 1605610 (Exp 02/25/2019), 1604001 (Exp 02/09/2019), 1600707 (Exp 01/09/2019), 1603204 (Exp 02/03/2019), 1603601 (Exp 02/05/2019), 1603509 (Exp 02/04/2019), 1604103 (Exp 02/10/2019), 1604201 (Exp 02/11/2019), 1604101 (Exp 02/10/2019), 1604202 (Exp 02/11/2019), 1604102 (Exp 02/10/2019), 1604104 (Exp 02/10/2019), 1605003 (Exp 02/19/2019), 1605002 (Exp 02/19/2019).1605007 (Exp 02/19/2019), 1604905 (Exp 02/18/2019), 1604906 (Exp 02/18/2019), 1604904 (Exp 02/18/2019), 1605001 (Exp 08/05/2019), 1622303 (Exp 08/10/2019)."
