Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info,More Code Info,More Code Info
"Drugs","No","09/07/2018","80719","Ongoing","Westminster Pharmaceuticals Llc","1 & 2","154 Downing Street","Olive Branch","MS","	38654","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA and Puerto Rico","D-1182-2018","Class I","Levothyroxine and Liothyronine (Thyroid Tablets, USP), 2 grain (120 mg), 100-count bottles, Rx Only, Manufactured for: Westminster Pharmaceuticals, LLC, 154 Downing Street, Unit 1 & 2, Olive Branch, MS 38654, NDC 69367-158-04.","Unknown","Failed Content Uniformity Specifications: Product was manufactured using an adulterated active pharmaceutical ingredient; additionally, lack of process controls and good manufacturing practices resulted in finished product failing content uniformity specifications which can result in a product having a strength that is more or less than is labeled.","08/03/2018","09/07/2018","","08/29/2018","Lot #: 15817VP-01, 15817VP-02, 15817VP-03, Exp 9/30/2019; 15818001, Exp 3/31/2020."
"Food","No","08/24/2018","80784","Terminated","Country Favor Inc.","5881 55th St","","Maspeth","NY","	11378-3101","United States","Voluntary: Firm initiated","Press Release","Retail stores nationwide (AR, CT, FL, IL, IN, KY, LA, MA, MI, MN, NC, NY, PA, RI, TN, TX, VA, & WI).","F-1856-2018","Class I","BEST TASTE BRAND SNACK GINGER SLICED, Net Weight 200g, 7 OZ, Distributed by; COUNTRY FAVOR., INC U.S.A;  PRODUCT OF VIETNAM","50 cases (40 -7 oz. packages per case = 14,000 - 7 oz. packages in total)","Product contains high levels of undeclared sulfites.","08/06/2018","08/24/2018","10/11/2018","08/29/2018","Product is uncoded"
"Food","No","","80815","Terminated","SALT & STRAW LLC","110 SE 2nd Ave","","Portland","OR","	97214-1036","United States","Voluntary: Firm initiated","Press Release","Distributed in CA, OR, and WA.    Firm also sold via saltandstraw.com to internet consumers and shipped to AZ, CA, CO, CT, DE, FL, GA, IA, IL, KY, LA, MA, MD, ME, MI, MN, NH, NJ, NV, NY, OH, OK, OR, PA, SC, TN, TX, UT, VA, WA, and WI.","F-1846-2018","Class I","Chocolate Gooey Brownie Ice Cream, packaged in pint-sized containers (473 mL), net wt 378 g; 1 gal. container, or 3 gal. tubs.    3 gal. tubs were sold to Salt & Straw Retail Scoop Shops only.    1 gal. containers are sold to wholesale accounts only.","4,088 Pints; 661/3 Gallon Tubs; 18/1 Gallon Tubs","Chocolate Gooey Brownie Ice Cream is recalled due to possible undeclared peanuts.","08/14/2018","08/23/2018","02/08/2019","08/29/2018","***For PINTS sold to consumers:    41-404 (plant code): lot numbers 18201, 18203, 18212, 18213, 18214, 18219, 18221, and 18223.    06-1626F (plant code): lot numbers 18217, 18219, and 18221.    ***For 3-GAL sold to Salt & Straw retail Scoop Shops:    41-404 (plant code): Lot numbers: 180718, 180719-B, 180722, 180731, 180801, 180802, 180804, 180807, 180809, and 180811.    06-1626F  (plant code): lot numbers: 180805, 180807, 180808, and 180809.    ***For 1-GAL containers sold to wholesale accounts:    41-404 (plant code): lot number 18201, 18204, 18216, 18222"
"Devices","No","","80174","Ongoing","LIEBEL-FLARSHEIM COMPANY LLC","1034 S Brentwood Blvd","","Saint Louis","MO","	63117-1223","United States","FDA Mandated","Letter","US Distribution to: AL, AZ, CA, CT, CO, FL GA, HI,  IA, IL, ID,  KS, KY, MD, MI, Michigan, MN, NC, NH, NV, NY, OK, OH, PA, SC, TN, TX, VA,  WA, WI,  and WV,","Z-2833-2018","Class II","Liebel-Flarsheim Hydra Vision Urology X-Ray System (DR)      Liebel-Flarsheim urology systems facilitate radiologic and/or fluoroscopic procedures requiring a beam of diagnostic quality radiation, primarily for urological applications such as functional x-ray diagnostics, endourology and minimal invasive urology/ surgery.","313","Software issue.  The difference between the display and dosimeter readings In the Child/Pediatric automatic exposure mode is in the range of 52-65%.  The display in all other modes deviated by less than 35% from the dosimeter readings.","02/27/2017","08/21/2018","","08/29/2018","Product ID :   750732  SHF-635RF,    750733  SHF-835RF"
"Devices","No","","80174","Ongoing","LIEBEL-FLARSHEIM COMPANY LLC","1034 S Brentwood Blvd","","Saint Louis","MO","	63117-1223","United States","FDA Mandated","Letter","US Distribution to: AL, AZ, CA, CT, CO, FL GA, HI,  IA, IL, ID,  KS, KY, MD, MI, Michigan, MN, NC, NH, NV, NY, OK, OH, PA, SC, TN, TX, VA,  WA, WI,  and WV,","Z-2834-2018","Class II","Liebel-Flarsheim Direct Digital Imaging System (DDIS)     Liebel-Flarsheim urology systems facilitate radiologic and/or fluoroscopic procedures requiring a beam of diagnostic quality radiation, primarily for urological applications such as functional x-ray diagnostics, endourology and minimal invasive urology/ surgery.","28","Software issue.  The difference between the display and dosimeter readings In the Child/Pediatric automatic exposure mode is in the range of 52-65%.  The display in all other modes deviated by less than 35% from the dosimeter readings.","02/27/2017","08/21/2018","","08/29/2018","Product ID  750736  SHF-635RF,   750737 SHF-835RF"
"Devices","No","","80340","Ongoing","CAREstream Medical LLC","774 Northlake Blvd Ste 1016","","Altamonte Springs","FL","	32701-6709","United States","Voluntary: Firm initiated","Letter","Domestic Distribution: AK, AL, AR ,AZ, CA, CO, CT, DC, FL, GA, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV.      International Distribution:  Canada and Morocco.","Z-2887-2018","Class II","CAREstream ProNox Nitrous Oxide Delivery System labeled as the following:     a. CMI-0100 PNX, Pro-Nox Mixer - Canadian;      b. CMI-0100-PNX-HS, Pro-Nox Complete Hospital Roll Stand System - Nitrous Oxide Delivery System;      c. CMI-0100-PNX-HS-NO2H, Pro-Nox Hospital System without Oxygen Regulator;      d. CMI-0100-PNX-HSWM, Pro-Nox Hospital System Wall Mount with Universal Mount (GCX) scavenger;      e. CMI-0100-PNX-NHS, Pro-Nox Complete Roll Stand Nitrous Oxide Delivery System (Non-hospital);      f. CMI-0100-PNX-NHS-PS, Pro-Nox Complete Roll Stand Nitrous Oxide Delivery System with Passive Scavenger;      g. CMI-0100-PNX-US, Pro-Nox mixer, 6' high-pressure O2 and N2O hoses  ","919 Units Total","Two analgesic gas delivery system oxygen/nitrous oxide mixers were reported to have delivered higher levels of nitrous oxide than specification during routine testing.","05/15/2018","08/22/2018","","08/29/2018","Item Number CMI-0100-PNX-xxx"
"Devices","No","","80414","Ongoing","O-Two Medical Technologies, Inc.","7575 Kimbel Street","","Mississauga","","	","Canada","Voluntary: Firm initiated","Letter","AK, CA, FL","Z-2885-2018","Class II","O-Two Equinox¿ Relieve N2O/O2 Analgesic Gas Mixing and Delivery System  Model#: 01EQ1000  ","3  units","Higher levels of nitrous oxide delivered than specification","05/14/2018","08/22/2018","","08/29/2018","Serial Number: EQ1332-17, EQ3001-18, EQ3003-18"
"Devices","No","","80487","Ongoing","TriMed Inc.","27533 Avenue Hopkins","","Santa Clarita","CA","	91355-3910","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution in the state of TX and countries of Australia, China Sweden","Z-2877-2018","Class II","Ulnar Osteotomy Compression Plate, Short  Model: UOCP-S    Product Usage:  The UOCP-S is provided non-sterile with the required fixation screws and surgical instrumentation. The TriMed Ulnar Osteotomy Plate is intended for use in osteotomy procedures of the ulna.  ","722","Two instrument holes located on the side of the plate, which act to align the saw guide are located on the wrong side of the plate","04/16/2018","08/18/2018","","08/29/2018","Lot Numbers: 10003, 10017"
"Food","No","09/04/2018","80488","Terminated","Gourmet International Inc.","5253 Patterson Ave Se","","Grand Rapids","MI","	49512","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Domestic:  IL       MI       WI       CA       MN       OH       WA       VA          Product Imported from Turkey","F-1953-2018","Class II","SPARKLING GRAPEFRUIT JUICE DRINK, 6/34 oz., glass bottles	  ","403 Assorted Cases / 2418 units (total)","Gourmet International Inc. is voluntarily recalling LItaly Sparkling Juice Beverages due to packaging concerns following multiple reports of leaking caps.","07/05/2018","09/04/2018","10/04/2018","08/29/2018","All L'ITALY SPARKLING FRUIT JUICE BEVERAGES products, all lot/date codes    914512 SPARKLING GRAPEFRUIT JUICE DRINK UPC  1-91414-00512-2 6/34oz"
"Food","No","09/04/2018","80488","Terminated","Gourmet International Inc.","5253 Patterson Ave Se","","Grand Rapids","MI","	49512","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Domestic:  IL       MI       WI       CA       MN       OH       WA       VA          Product Imported from Turkey","F-1954-2018","Class II","SPARKLING LEMON JUICE DRINK , 6 /34 oz., glass bottles		  	","403 Assorted cases / 2418 units (total)","Gourmet International Inc. is voluntarily recalling LItaly Sparkling Juice Beverages due to packaging concerns following multiple reports of leaking caps.","07/05/2018","09/04/2018","10/04/2018","08/29/2018","All L'ITALY SPARKLING FRUIT JUICE BEVERAGES products, all lot/date codes  914513 SPARKLING LEMON JUICE DRINK  UPC  1-91414-00513-9     6/34 oz"
"Food","No","09/04/2018","80488","Terminated","Gourmet International Inc.","5253 Patterson Ave Se","","Grand Rapids","MI","	49512","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Domestic:  IL       MI       WI       CA       MN       OH       WA       VA          Product Imported from Turkey","F-1955-2018","Class II","SPARKLING LIME JUICE DRINK, 6/34 oz, glass bottles		  ","403 Assorted cases / 2418 units (total)","Gourmet International Inc. is voluntarily recalling LItaly Sparkling Juice Beverages due to packaging concerns following multiple reports of leaking caps.","07/05/2018","09/04/2018","10/04/2018","08/29/2018","All L'ITALY SPARKLING FRUIT JUICE BEVERAGES products, all lot/date codes  914514 SPARKLING LIME JUICE DRINK  UPC  1-91414-00514-6 6/34 oz"
"Food","No","09/04/2018","80488","Terminated","Gourmet International Inc.","5253 Patterson Ave Se","","Grand Rapids","MI","	49512","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Domestic:  IL       MI       WI       CA       MN       OH       WA       VA          Product Imported from Turkey","F-1956-2018","Class II","SPARKLING MANDARIN JUICE DRINK, 6/34 oz., glass bottles  ","403 Assorted cases / 2418 units (total)","Gourmet International Inc. is voluntarily recalling LItaly Sparkling Juice Beverages due to packaging concerns following multiple reports of leaking caps.","07/05/2018","09/04/2018","10/04/2018","08/29/2018","All L'ITALY SPARKLING FRUIT JUICE BEVERAGES products, all lot/date codes  914515 SPARKLING MANDARIN JUICE DRINK UPC  1-91414-00515-3 6/34 oz"
"Food","No","09/04/2018","80488","Terminated","Gourmet International Inc.","5253 Patterson Ave Se","","Grand Rapids","MI","	49512","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Domestic:  IL       MI       WI       CA       MN       OH       WA       VA          Product Imported from Turkey","F-1957-2018","Class II","SPARKLING POMEGRANETE JUICE DRNK, 6/34 oz., glass bottles  ","403 Assorted cases / 2418 units (total)","Gourmet International Inc. is voluntarily recalling LItaly Sparkling Juice Beverages due to packaging concerns following multiple reports of leaking caps.","07/05/2018","09/04/2018","10/04/2018","08/29/2018","All L'ITALY SPARKLING FRUIT JUICE BEVERAGES products, all lot/date codes    914516 SPARKLING POMEGRANETE JUICE DRNK UPC  1-91414-00516-0 6/34 oz"
"Food","No","09/04/2018","80488","Terminated","Gourmet International Inc.","5253 Patterson Ave Se","","Grand Rapids","MI","	49512","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Domestic:  IL       MI       WI       CA       MN       OH       WA       VA          Product Imported from Turkey","F-1958-2018","Class II","SPARKLING SOUR CHERRY JUICE DRINK, 6/34 oz., glass bottles    ","403 Assorted cases / 2418 units (total)","Gourmet International Inc. is voluntarily recalling LItaly Sparkling Juice Beverages due to packaging concerns following multiple reports of leaking caps.","07/05/2018","09/04/2018","10/04/2018","08/29/2018","All L'ITALY SPARKLING FRUIT JUICE BEVERAGES products, all lot/date codes     914517 SPARKLING SOUR CHERRY JUICE DRINK UPC 1-91414-00517-7 6/34OZ"
"Devices","No","","80491","Ongoing","Biomerieux Inc","595 Anglum Rd","","Hazelwood","MO","	63042-2320","United States","Voluntary: Firm initiated","Letter","US Nationwide Distribution in the states of AK, AL, AR, AZ, CA, CO, DC, FL, GA, IA, IL, IN, KS, KY, LA, MA, MD, MI, MN, MO, MS, MT, NC, ND, NH, NJ, NY, OH, OK, OR, PA, SC, TN, TX, UT. VA. VT. WA. WI, and WV","Z-2874-2018","Class II","bioM¿rieux VITEK 2 NH ID Test Kit    Product Usage:  Is an automated system consisting of instruments, software and reagent cards designed for the ID and antimicrobial susceptibility testing of bacteria and yeast.  ","57 cartons","Missing desiccant.","01/23/2018","08/17/2018","","08/29/2018","Batch/Lot: 245057043 Exp. Date 19JUN2019"
"Devices","No","","80543","Ongoing","Zimmer Biomet, Inc.","56 E Bell Dr","","Warsaw","IN","	46582-6989","United States","Voluntary: Firm initiated","Letter","AR, AZ, CA, FL, GA, IN, KY, LA, MA, MI, MN, MO, MT, NJ, NY, OH, SC, TX, UT & WI","Z-2875-2018","Class II","Connecting Bolt, Model 14-442093","247 units","Product was manufactured from the incorrect material, which shows a potential decrease in the fatigue strength of the connecting bolt that can lead to fracture.","06/18/2018","08/17/2018","","08/29/2018","..."
"Devices","No","","80548","Terminated","Zimmer Biomet, Inc.","56 E Bell Dr","","Warsaw","IN","	46582-6989","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Worldwide Distribution - Nationwide distribution and the countries of Japan and Netherlands.","Z-2876-2018","Class II","Persona Partial Knee System Spacer Block Alignment Tower, Item No. 42-5399-006-35    Product Usage:  Intended to aid in preparatory surgical procedures  ","385","The PPK System Spacer Block Alignment Tower mating feature that mates with the spacer block was undersized, which could potentially lead to mating issues between the devices. This could cause a delay in surgery of less than 30 minutes. There is an option in the surgical technique for performing limb alignment without the alignment tower.","06/22/2018","08/18/2018","10/09/2019","08/29/2018","63465803, 63762260, 63767434, 63799794"
"Devices","No","","80556","Ongoing","Handicare Usa Inc","10888 Metro Ct","","Maryland Heights","MO","	63043-2413","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - US Nationwide in the states of AK, CA, CT, DE, GA, IA, IL, KY, LA, MA, ME, MI, MN, MO, NE, NV, NY, OH, OR, PA, RI, TN, TX, WI, and Puerto Rico and the countries of Canada and Australia,","Z-2752-2018","Class II","Handicare C Series Patient Lift    Product Usage:  A device used to lift and transport a patient from one place to another.  ","716","Premature strap wear and breakage at maximum weight conditions (625 lbs.).","11/03/2017","08/20/2018","","08/29/2018","Device Model; 323100, 323102, 323117, 323118, 323120, 323137, 323149, 323150, 323215, 323225, 323237, 323240, 323400, 323417, 323450, 323600, 323602, 323700, 323750, 323840, 323851, 323917, 323117V, and 323150V"
"Devices","No","","80556","Ongoing","Handicare Usa Inc","10888 Metro Ct","","Maryland Heights","MO","	63043-2413","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - US Nationwide in the states of AK, CA, CT, DE, GA, IA, IL, KY, LA, MA, ME, MI, MN, MO, NE, NV, NY, OH, OR, PA, RI, TN, TX, WI, and Puerto Rico and the countries of Canada and Australia,","Z-2753-2018","Class II","Handicare P600 Series Patient Lift  Product Usage:  A device used to lift and transport a patient from one place to another.  ","4","Premature strap wear and breakage at maximum weight conditions (625 lbs.).","11/03/2017","08/20/2018","","08/29/2018","Device Model; 303090 and 303093"
