Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Devices","No","","63174","Terminated","Accutron Inc","1733 W Parkside Ln","","Phoenix","AZ","	85027-1382","United States","Voluntary: Firm Initiated","Letter","US Nationwide Distribution","Z-0018-2013","Class I","Ultra PC% Cabinet Mount Package G, Model #36600,   Serial # 13593, 13594, 13595, 13596, 13597, 13598, 13599, 13600, 13602, 13605, 13610, 13611, 13612, 13615, 13616, 13617, 13621, 13622, 13624, 13625, 13627, 13628, 13633, 13634, 13635, 13636, 13637, 13638, 13639, 13640, 13642, 13643, 13644, 13647, 13650, 13669, 13675, 13673, 13678, 13679, 13680, 13683, 13685, 13687, 13691, 13693, 13694, 13695, 13696, 13697, 13701, 13702, 13705, 13706, 13709, 13710, 13711, 13724, 13725, 13728, 13729, 13735, 13739, 13743, 13746, 13750, 13751, 13753, 13754, 13755, 13756, 13760, 13762, 13766, 13774, 13775, 13777, 13781, 13782, 13783, 13785, 13786, 13788, 13792, 13794, 13796, 13799, 13800, 13803, 13804, 13809, 13810, 28298, 28299, 28304, 28305, 28306, 28307,   Ultra PC% Cabinet Mount Pkg I, Model #36800, Serial #  13601, 13603, 13607, 13608, 13609, 13613, 13618, 13620, 13623, 13626, 13629, 13630, 13631, 13632, 13641, 13645, 13646, 13648, 13649, 13651, 13652, 13653, 13654, 13655, 13656, 13657, 13658, 13659, 13660, 13661, 13665, 13666, 13667, 13668, 13671, 13672, 13674, 13676, 13677, 13684, 13688, 13689, 13698, 13700, 13707, 13723, 13727, 13730, 13732, 13734, 13741, 13742, 13757, 13758, 13759, 13761, 13762, 13763, 13764, 13765, 13767, 13769, 13789, 13790, 13791, 13795, 13797, 13801, 13802, 13806, 13808, 28300, 28302, 28303,   Ultra PC% Cabinet Mount Pkg G, Model#36600-NS, Serial#  13805, 13807, 13811, 13812.    Ultra PC% Cabinet Mount Pkg H, Model#36800-NS, Serial#  13744, 13745,13752, 13773, 13774, 13778, 13779, 13780      Product Usage:    Conscious Sedation Unit Analgesia Gas Machine.    ","220 units total","Accutron is recalling the Flowmeter (Analgesia Gas Machine) because when it flows Nitrous Gas without Oxygen gas being turned on, it functions in an incorrect manner.","04/29/2012","10/09/2012","02/01/2013","10/17/2012","Model #36600, Lot # 73778, 73740, 73851, 73920, 74475, 74035, 74012, 74219, 74118, 74471, 75583, 74372, 75049, 74745, 75049, 75283, 75616, 75299, 74926, 75767, 75344, 75311, 74513.    Model #36800, Lot# 73739, 73852, 74011, 73921, 74470, 74032, 74011, 73969, 74139, 74125, 74204, 74220, 74143, 74617, 74573, 74746, 75584, 75449, 74927, 75617, 74568    Model#36600-NS, Lot#75328.    Model#36800-NS, Lot#75286."
"Devices","No","","63174","Terminated","Accutron Inc","1733 W Parkside Ln","","Phoenix","AZ","	85027-1382","United States","Voluntary: Firm Initiated","Letter","US Nationwide Distribution","Z-0019-2013","Class I","CM Flowmeter Pkg H, Model #36700, Serial #   13749    Product Usage:    Conscious Sedation Unit Analgesia Gas Machine.  ","220 units total","Accutron is recalling the Flowmeter (Analgesia Gas Machine) because when it flows Nitrous Gas without Oxygen gas being turned on, it functions in an incorrect manner.","04/29/2012","10/09/2012","02/01/2013","10/17/2012","Lot # 75285"
"Devices","No","","63174","Terminated","Accutron Inc","1733 W Parkside Ln","","Phoenix","AZ","	85027-1382","United States","Voluntary: Firm Initiated","Letter","US Nationwide Distribution","Z-0020-2013","Class I","Newport Portable Package, Model #50000, Serial #   13591, 13592, 13604, 13606, 13614, 13662, 13663, 13664, 13726, 13731, 13733, 13736, 13737, 13738, 13740, 13768, 13770, 13771, 13772, 13784, 13787.        Product Usage:  Portable Analgesia Gas Machine.                  ","220 units total","Accutron is recalling the Flowmeter (Analgesia Gas Machine) because when it flows Nitrous Gas without Oxygen gas being turned on, it functions in an incorrect manner.","04/29/2012","10/09/2012","02/01/2013","10/17/2012","Lot # 73656, 74139, 75209, 74689, 75515, 74858."
"Food","No","","63202","Terminated","GM Distributing Co, Inc","207 E Produce Rd","","Hidalgo","TX","	78557-4333","United States","Voluntary: Firm Initiated","Telephone","AZ, GA, IL, MN, NY, and TX","F-0027-2013","Class I","Marathon brand- 4 kilo boxes, label on the mango says ""MARATHON...PRODUCE OF MEXICO"", 952 ctns. of number 6 mangos, 714 ctns. of number 7's, 1186 ctns. of number 8's, 952 ctns. of number 9's, 714 ctns. of number 10's, 476 ctns. of number 12's.","4994 CARTONS","GM Produce Sales is voluntarily recalling 4994 cartons of Marathon Brand mangos packed at Agricola Daniella, in Los Mochis, Sinaloa, because it has the potential to be contaminated with Salmonella gaminara, an organism which can cause serious and sometimes fatal infections in young children, frail or elderly people, and others with weakened immune systems. Healthy persons infected with Salmonella","09/11/2012","10/09/2012","04/22/2013","10/17/2012","DH80 is lot code of recalling firm"
"Food","No","","63208","Terminated","United Salad Company","8448 NE 33rd Drive","Suite 100","Portland","OR","	97211","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed to wholesale and retail customers in Alaska, Idaho, Montana, Oregon and Washington","F-0081-2013","Class I","Fruit Medley -  1) Zupan's brand Island Medley 12 oz UPC 92504723497  2) Mary's Select brand Island Fruit Medley - 12 oz UPC 9250473497  3) Mary's Select brand Fruit Mix Ensalada - 12 oz UPC 9250473216  4) Trader Joe's Plant Code: P-002 brand - Tropical Fruit Medley - 1 lb UPC 0094-9361  ","","The mangos used to manufacturer the products may be contaminated with Salmonella.","09/15/2012","10/11/2012","10/25/2012","10/17/2012","1) Best if Sold By 09/02/12 - 09/17/12  2) Best if Sold By 09/02/12 - 09/17/12  3) Best if Sold By 09/02/12 - 09/17/12  4) Best By:  09/02/12 - 09/18/12"
"Food","No","","63208","Terminated","United Salad Company","8448 NE 33rd Drive","Suite 100","Portland","OR","	97211","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed to wholesale and retail customers in Alaska, Idaho, Montana, Oregon and Washington","F-0082-2013","Class I","Fruit Mango diced, peeled halves or spears    1) United Salad Co. brand Mango Diced 5 lb no UPC  2) United Salad Co brand Mango Peeled Halves 1 lb not UPC  3) Garden Highway Plant Code:  P-002 Mango Spears 24 oz UPC 826766-214068  ","","The mangos used to manufacturer the products may be contaminated with Salmonella.","09/15/2012","10/11/2012","10/25/2012","10/17/2012","1) Packed on 8/28/12- 9/7/12  2) Packed on 8/28/12 - 9/7/12  3) Best if Sold By:  09/02/12 - 9/17/12"
"Food","No","","63208","Terminated","United Salad Company","8448 NE 33rd Drive","Suite 100","Portland","OR","	97211","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed to wholesale and retail customers in Alaska, Idaho, Montana, Oregon and Washington","F-0083-2013","Class I","Mango Salsa    1) Garden Highway Plant Code:  P-002 brand Mango Salsa 9 oz UPC 826766-422005  2) Mary's Select brand Tropical Salsa 16 oz UPC 9250474578  3) Mary's Select brand Tropical Salsa 16 oz UPC 9250474569  4) Garden Highway Plant Code:  P-002 brand Salsa Tropical Fresh 11 oz UPC 826766-422104","","The mangos used to manufacturer the products may be contaminated with Salmonella.","09/15/2012","10/11/2012","10/25/2012","10/17/2012","1) Best if Sold By:  09/02/12 - 09/17/12  2) Best if Sold By:  09/02/12 - 09/17/12  3) Best if Sold By:  09/02/12 - 09/17/12  4) Best if Sold By:  09/02/12 - 09/17/12"
"Food","No","","63210","Terminated","Cut Fruit Express, Inc.","11585 Courthouse Blvd","","Inver Grove Heights","MN","	55077-5911","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","MI, MN, WI","F-0029-2013","Class I","CANTALOUPE, HONEY DEW, PINEAPPLE AND GRAPES (CHPG) UNDER THE FOLLOWING BRANDS:    Indianhead	Foods 13105  FRUIT MIX CHPG 5#	  Manufactured by Cut Fruit Express Mpls, MN 55076    Following products Distributed by H. Brooks & Co. Mpls, MN 55112:    H.Brooks & Company	31165  MIXED FRUIT CHPG  4/16OZ  16oz 4 per case UPC# 0 3823231165 6.  	  Festival Foods-Best Of The Season  31165	MIXED FRUIT CHPG  4/16OZ 16oz  4 per case  UPC# 0 3823231165 6.    Kitchen Cravings Kwik Trip #1 31595 FRUIT CUP MIX Chunks   5.5oz 24 per case UPC# 0 3977955262 5.  	  Kitchen Cravings Kwik Trip #31616 Fruit Tray 16 oz 12 per case UPC#0 3977955265 6.    Supermom's /Super America-Goodies-to go!	31595 FRUIT  MIX CHPG 5.5 oz 24 per case UPC# 76391390250 1.   	    H.Brooks 	34382	MIXED FRUIT CHPG Net Wt 8 oz(227g)  6 per case 19 UPC# 0 3823234382 4.  		  H.Brooks 37663 FRUIT MIXED  CHPG  Net Wt 12oz(340g) 4 per case	175 UPC# 0 3823237663 1.    	","372 Cases total","Cut Fruit Express, Inc  processed cantaloupe that was later recalled by the supplier DFI Marketing due to a positive Salmonella sample.","09/13/2012","10/09/2012","11/07/2012","10/17/2012","Use by 9/11 - 9/14"
"Food","No","","63210","Terminated","Cut Fruit Express, Inc.","11585 Courthouse Blvd","","Inver Grove Heights","MN","	55077-5911","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","MI, MN, WI","F-0030-2013","Class I","CANTALOUPE:     UPPER LAKES Foods 	142901	CANTALOUPE CHUNK  2/3#    UPPER LAKES Foods	142800	CANTALOUPE HALVED/PEELED 2/5# & 5#	  USF	4259982	CANTALOUPE DICED 1/2"" X 1/2""  2/5# CCP	    USF	4384418	CANTALOUPE CHUNKS 25#	    USF	8138646	CANTALOUPE CHUNK 4/5#	    USF	5985015	CANTALOUPE CHUNK 5#	    USF	0900001	CANTALOUPE PLD & HALVED 	10#    Manufactured by Cut Fruit Express, Mpls MN 55076.      The following products Distributed by H Brooks & Co Mpls MN 55112:    H.Brooks 37575	CANTALOUPE CHUNK Net WT 16 oz (454g)		4 per case	57 UPC# 03823237575 7.  	  H.Brooks 	33326	CANTALOUPE CHUNK  5# Net Wt 80 oz (2268g)	1 per case	02 UPC# 0383233326 9.    Festival Foods-Best Of The Season H.Brooks 	33326	CANTALOUPE CHUNK  5# Net Wt 80 oz (2268g)	1 per case	02 UPC# 0383233326 9.  	  H.Brooks 31931	CANTALOUPE FRUIT CUP 6/5.5	Net Wt 5.5oz(16g)	6 per case	164 UPC# 03823231931 7.    Festival Foods-Best of the Season 31931 H.Brooks 31931 CANTALOUPE FRUIT CUP 6/5.5	Net Wt 5.5oz(16g)	6 per case	164 UPC# 03823231931 7.    H.Brooks 	37567	CANTALOUPE CHUNK 4/12OZ	Net Wt 12oz(340g) 	4 per case	46 UPC# 0 3823237567 2.    H.Brooks 	26868	CANTALOUPE SLICES Net Wt 10 oz (284g) 	3 per case	214 UPC# 0 3823226868 4.    	  Reinhart Marshall  	32774	CANTALOUPE DICE 40/1/2Cup	  Net Wt 3 oz (85g) 	40 per case  360  CCP.    Holiday Pantry	31561 Cantaloupe Chunks 	 Net Wt 5.5oz (156g) 	24 per case	309 UPC# 0 3823231561 6.    Kitchens Cravings Cantaloupe 	Kwik Trip 	31561	CANTALOUPE  Chunks 	5.5oz	24 per case UPC# 03977955259 5.	      		 	  ","","Cut Fruit Express, Inc  processed cantaloupe that was later recalled by the supplier DFI Marketing due to a positive Salmonella sample.","09/13/2012","10/09/2012","11/07/2012","10/17/2012","Use-by 9/11 to 9/14"
"Food","No","","63210","Terminated","Cut Fruit Express, Inc.","11585 Courthouse Blvd","","Inver Grove Heights","MN","	55077-5911","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","MI, MN, WI","F-0031-2013","Class I","CANTALOUPE, HONEY DEW, GRAPES (CHG) UNDER THE FOLLOWING BRANDS:     USF  0811125  FRUIT MIX CHG RECEPTION  25#	  Manufactured by Cut Fruit Express Mpls., MN 55076.    The following products Distributed By H. Brooks & Co. Mpls MN 55112:    Festival Best of the Season Medley Fruit Cup  H.Brooks 31907 Net Wt 5.5 oz. (156g) 6 units per case    158 UPC# 0 3823231907 2.    H.Brooks 31907 Medley Fruit Cup  Net Wt 5.5 oz. (156g) 6 units per case    158 UPC# 0 3823231907 2.    Holiday Pantry 32096 Fruit Medley Mix Net Wt 5.5 OZ (1256G) 24 units per case UPC# 0 3823232096 2.    H.Brooks 37647  MIXED FRUIT CHG  Net Wt 12oz( 340g)	4 per case	173 UPC# 0 3823237647 1.    Festival Foods-Best Of The Season H. Brooks 37655 MIXED FRUIT CHG Net Wt 16oz(454g)  4 per case 174 UPC# 0 3823237655 6.      ","372 cases total.","Cut Fruit Express, Inc  processed cantaloupe that was later recalled by the supplier DFI Marketing due to a positive Salmonella sample.","09/13/2012","10/09/2012","11/07/2012","10/17/2012","Use-by 9/11 to 9/14"
"Food","No","","63210","Terminated","Cut Fruit Express, Inc.","11585 Courthouse Blvd","","Inver Grove Heights","MN","	55077-5911","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","MI, MN, WI","F-0032-2013","Class I","CANTALOUPE, WATERMELON, HONEY DEW, RED GRAPES:     Festival Foods-Best Of The Season 30787 H.Brooks Melon Mix Slices Net Wt. 12 oz. (340g) 3 units per case   331 UPC# 0 3823230787 1.     	","372 cases total","Cut Fruit Express, Inc  processed cantaloupe that was later recalled by the supplier DFI Marketing due to a positive Salmonella sample.","09/13/2012","10/09/2012","11/07/2012","10/17/2012","Use-by 9/11 to 9/14"
"Food","No","","63210","Terminated","Cut Fruit Express, Inc.","11585 Courthouse Blvd","","Inver Grove Heights","MN","	55077-5911","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","MI, MN, WI","F-0033-2013","Class I","CANTALOUPE, HONEYDEW, GRAPE, PINEAPPLE, STRAWBERRY:     Festival Foods-Best Of The Season  32299	H. Brooks FRUIT BOWL CHPGS  3#  Net Wt 48 oz (1362g) K280	2 per case UPC# 0 3823232299 7.    Distributed by H.Brooks & Co Mpls MN 55112","372 cases total","Cut Fruit Express, Inc  processed cantaloupe that was later recalled by the supplier DFI Marketing due to a positive Salmonella sample.","09/13/2012","10/09/2012","11/07/2012","10/17/2012","Use-by 9/11 to 9/14"
"Food","No","","63210","Terminated","Cut Fruit Express, Inc.","11585 Courthouse Blvd","","Inver Grove Heights","MN","	55077-5911","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","MI, MN, WI","F-0034-2013","Class I","CANTALOUPE, HONEYDEW, PINEAPPLE AND RED GRAPE,  DIP:    H.Brooks 33478 FRUIT TRAY w/dip  2.5# Net Wt 40 oz (1134 g) 292	2 per case UPC# 0 3823233478 5.    H.Brooks 38279	FRUIT TRAY w/Dip 3# Net Wt 48 oz (1361g) 	2 per case 101 UPC# 03823238279 3.    H.Brooks 38287	FRUIT TRAY w/Dip 2# DIP Net Wt 32 oz (907g) 	4 per case 17 UPC# 0 3823238287 8.    Distributed By H. Brooks & Co. Mpls MN 55112    ","372 cases total.","Cut Fruit Express, Inc  processed cantaloupe that was later recalled by the supplier DFI Marketing due to a positive Salmonella sample.","09/13/2012","10/09/2012","11/07/2012","10/17/2012","Use-by 9/11 to 9/14"
"Food","No","","63210","Terminated","Cut Fruit Express, Inc.","11585 Courthouse Blvd","","Inver Grove Heights","MN","	55077-5911","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","MI, MN, WI","F-0035-2013","Class I","CANTALOUPE,  PINEAPPLE AND WATERMELON:    H.Brooks & Company	33531 FRUIT MIX  CPW SPEARS 	15oz (425g) 4 per case UPC# 0 3823233531 7. 	    Distributed by H. Brooks & Co Mpls. MN55112.	","372 cases total.","Cut Fruit Express, Inc  processed cantaloupe that was later recalled by the supplier DFI Marketing due to a positive Salmonella sample.","09/13/2012","10/09/2012","11/07/2012","10/17/2012","Use-by 9/11 to 9/14"
