Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Biologics","No","","40717","Terminated","BioLife Plasma Services L.P.","15903 Strathern St","Lewis Business Center","Van Nuys","CA","	91406","United States","Voluntary: Firm Initiated","Letter","CA","B-0028-14","Class II","Source Plasma","1 unit","Blood product, which was not quarantined after receiving information regarding the donor's history of incarceration, was distributed.","07/16/2007","10/25/2013","10/25/2013","11/06/2013","05MUSA0255"
"Biologics","No","","40763","Terminated","Blood Systems, Inc.","1756 Eastman Ave Ste 104","","Ventura","CA","	93003-5756","United States","Voluntary: Firm Initiated","Letter","CA","B-0039-14","Class II","Platelets Pheresis","1","Blood product, which did not meet the acceptable product specifications, was distributed.","08/14/2005","10/25/2013","10/25/2013","11/06/2013","368520428"
"Biologics","No","","42160","Terminated","Community Blood Bank, Inc.","39000 Bob Hope Dr","","Rancho Mirage","CA","	92270-3202","United States","Voluntary: Firm Initiated","Letter","CA","B-0040-14","Class II","Red Blood Cells Leukocytes Reduced","1","Blood product, collected from a donor who traveled to potential malaria endemic areas, was distributed","06/02/2006","10/25/2013","10/25/2013","11/06/2013","3531537"
"Biologics","No","","47626","Terminated","American National Red Cross (The)","100 Red Cross Cir","","Pomona","CA","	91768-2580","United States","Voluntary: Firm Initiated","Letter","CA","B-0052-14","Class II","Red Blood Cells Leukocytes Reduced Irradiated","2 units","Blood products, not prepared in accordance with product specifications, were distributed.","02/06/2008","10/25/2013","10/25/2013","11/06/2013","06FC44187; 06FR90216"
"Biologics","No","","48287","Terminated","American National Red Cross (The)","222 S Cherry Ave","Arizona Region","Tucson","AZ","	85719","United States","Voluntary: Firm Initiated","Letter","AZ","B-0053-14","Class II","Red Blood Cells Leukocytes Reduced Irradiated","1 unit","Blood products, possibly contaminated with air, were distributed.","04/23/2008","10/25/2013","10/25/2013","11/06/2013","07FR32612"
"Biologics","No","","48287","Terminated","American National Red Cross (The)","222 S Cherry Ave","Arizona Region","Tucson","AZ","	85719","United States","Voluntary: Firm Initiated","Letter","AZ","B-0054-14","Class II","Red Blood Cells Leukocytes Reduced","2 units","Blood products, possibly contaminated with air, were distributed.","04/23/2008","10/25/2013","10/25/2013","11/06/2013","07FY73202; 07FY73208"
"Biologics","No","","48287","Terminated","American National Red Cross (The)","222 S Cherry Ave","Arizona Region","Tucson","AZ","	85719","United States","Voluntary: Firm Initiated","Letter","AZ","B-0055-14","Class II","Plasma Frozen","1 unit","Blood products, possibly contaminated with air, were distributed.","04/23/2008","10/25/2013","10/25/2013","11/06/2013","07FY73199"
"Biologics","No","","48385","Terminated","American National Red Cross (The)","5380 W Franklin Rd","","Boise","ID","	83705-1111","United States","Voluntary: Firm Initiated","FAX","Idaho and California.","B-0045-14","Class II","Red Blood Cells Leukocytes Reduced","1 component","Blood products, which were collected from a donor in which donor suitability was not adequately determined, were distributed.","04/03/2008","10/25/2013","10/25/2013","11/06/2013","20LZ33722."
"Biologics","No","","50265","Terminated","LifeSouth Community Blood Centers, Inc.","12395 Cortez Blvd","","Brooksville","FL","	34613-5631","United States","Voluntary: Firm Initiated","FAX","Florida","B-0091-14","Class II","Platelets Pheresis Leukocytes Reduced  ","1","Blood product, which did not meet acceptable product specifications, was distributed.","09/25/2008","10/31/2013","10/31/2013","11/06/2013","72H626599"
"Biologics","No","","50668","Terminated","Talecris Plasma Resources, Inc.","2502 E Pikes Peak Ave Ste 180","","Colorado Springs","CO","	80909-6011","United States","Voluntary: Firm Initiated","FAX","North Carolina","B-0041-14","Class II","Source Plasma","2 units","Blood products, collected from a donor who was previously deferred, were distributed.","11/03/2008","10/31/2013","10/31/2013","11/06/2013","366000791;366000843"
"Biologics","No","","63118","Terminated","CSL Plasma, Inc.","1515 E Central Ave","","Wichita","KS","	67214-4131","United States","Voluntary: Firm Initiated","E-Mail","Switzerland, Germany, IL, MA, CA","B-0056-14","Class II","Source Plasma","1,243 units","Blood products, collected from a donor in which donor suitability was not adequately determined, were distributed.","07/20/2012","10/25/2013","10/25/2013","11/06/2013","41501223685 41501222076 41501220759 41501237868 41501237067 41501233971 41501236259 41501238019 41501236814 41501238414 41501235459 41501233613 41501234392 41501235942 41501230746 41501231685 41501230834 41501232565 41501230172 41501219416 41501216899 41501219248 41501211852 41501212628 41501119693 41501213209 41501119896 41501119642 41501212290 41501119984   41501212070 41501117794 41501118105 41501117209 41501119360 41501116812 41501118914 41501117217 41501117399 41501116919 41501117276 41501118287 41501117962 41501119490 41501119300 41501119482 41501117145 41501119116 41501117508 41501117153 41501116601 41501116089 41501115959 41501116118 41501116556 41501116070 41501115625 41501114083 41501116610 41501117065   41501115490 41501116388 41501111966 41501110330 41501113953 41501114809 41501112643 41501112686 41501112651 41501111544 41501112432 41501111253 41501110904 41501111552 41501112758 41501112619 41501110461 41501112635 41501112740 41501112563 41501111034 41501110023 41500969160 41500968626 41500969872 41500969821 41500969856 41500969047 41501110040 41500968474   41500968941 41500968220 41501110226 41501110234 41500969565 41501110533 41500968482 41500969864 41500968730 41500969733 41500968757 41500967893 41500968407 41500967762 41500967404 41500968140 41500966823 41500966436 41500965994 41500967922 41500968917 41500965388 41500967498 41500965345 41500967720 41500967287 41500967519 41500962531 41500964553 41500962777   41500965601 41500963139 41500962929 41500965687 41500964730 41500966057 41500965150 41500964940 41500962814 41500962515 41500964393 41500962865 41500965652 41500966073 41500964490 41500964043 41500965062 41500964220 41500963921 41500965855 41500965943 41500965020 41500962646 41500965100 41500965193 41500963235 41500963155 41500961125 41500962380 41500960691   41500961870 41500960632 41500960990 41500963534 41500961598 41500963550 41500963331 41500962347 41500963358 41500961467 41500963649 41500962371 41500962304 41500960464 41500960940 41500962419 41500961600 41500960456 41500962267 41500961168 41500962312 41500963278 41500963286 41500961117 41500961280 41500960579 41500960659 41500961686 41500962259 41500889784   41500889821 41500888976 41500888950 41500888001 41500960325 41500889995 41500887623 41500889590 41500889581 41500888757 41500889750 41500887631 41500887113 41500889442 41500889741 41500960341 41500889290 41500960253 41500889880 41500889899 41500885716 41500887930 41500886680 41500888183 41500886719 41500886516 41500887041 41500886970 41500886858 41500886604   41500884641 41500886444 41500886786 41500885978 41500884908 41500883219 41500884756 41500885062 41500884887 41500883331 41500885100 41500884570 41500884924 41500884393 41500884780 41500885847 41500884676 41500882486 41500883198 41500881379 41500882304 41500884326 41500882620 41500883411 41500883307 41500882662 41500882726 41500882638 41500883518 41500883358   41500882064 41500883569 41500882507 41500884318 41500883753 41500884334 41500959789 41500882380 41500881192 41500880544 41500882451 41500880640 41500880077 41500959463 41500881870 41500881660 41500880034 41500881547 41500880907 41500880608 41500959826 41500881037 41500881715 41500880325 41500880940 41500881790 41500880659 41500881088 41500881918 41500958524   41500956887 41500958647 41500958401 41500957530 41500958890 41500959180 41500958559 41500958399 41500958057 41500958508 41500958954 41500954890 41500958292 41500956908 41500957169 41500959121 41500957951 41500958911 41500957599 41500958030 41500958410 41500957898 41500957257 41500959172 41500957652 41500958938 41500955180 41500955753 41500955024 41500953248   41500956027 41500955737 41500955681 41500954478 41500955104 41500954507 41500953109 41500956238 41500953230 41500955745 41500954718 41500954523 41500956019 41500956490 41500956828 41500954558 41500956140 41500951197 41500951509 41500954187 41500953758 41500953694 41500953862 41500953387 41500953432 41500951816 41500951568 41500953002 41500954152 41500953491   41500954030 415009 52413 41500952528 41500953926 41500954099 41500952093 41500952579 41500953580 41500954398 41500879690 41500951058 41500950960 41500950231 41500950178 41500879455 41500879682 41500950119 41500950320 41500950830 41500950266 41500879674 41500951605 41500950936 41500950362 41500950995 41500950506 41500879383 41500878604 41500878436 41500878268   41500879199 41500876684 41500878030 41500877951 41500879009 41500877935 41500878006 41500878305 41500879017 41500877847 41500879260 41500876780 41500877492 41500877020 41500877644 41500877660 41500873547 41500876991 41500877257 41500877353 41500877193 41500878073 41500876570 41500877142 41500875606 41500875198 41500875892 41500873740 41500874996 41500874144   41500874970 41500875235 41500875796 41500874777 41500874620 41500876182 41500875649 41500874507 41500876393 41500875956 41500875497 41500876000 41500875577 41500876385 41500873459 41500872296 41500873344 41500872907 41500873811 41500873301 41500872747 41500872464 41500872501 41500871859 41500873643 41500870178 41500872456 41500872448 41500872181 41500873272   41500871680 41500871752 41500873379 41500869919 41500870127 41500870936 41500868625 41500870418 41500868748 41500870266 41500870231 41500869708 41500871357 41500870320 41500868983 41500871226 41500870821 41500868895 41500868545 41500871040 41500870240 41500867067 41500866283 41500867040 41500866267 41500866873 41500866339 41500867753 41500867622 41500867382   41500867227 41500868019 41500866304 41500866232 41500867876 41500867083 41500867921 41500867243 41500864704 41500864966 41500864560 41500862581 41500864720 41500864878 41500865256 41500865598 41500866400 41500861950 41500865150 41500863824 41500865889 41500864931 41500865715 41500866515 41500862240 41500865660 41500863162 41500864237 41500863904 41500862688   41500863920 41500863437 41500863111 41500864288 41500863744 41500860447 41500861271 41500861440 41500861095 41500860703 41500861343 41500860631 41500860877 41500861781 41500860519 41500861466 41500861167 41500860658 41500860885 41500861378 41500860121 41500861482 41500860834 41500949601 41500949660 41500949290 41500948537 41500948617 41500949396 41500949150   41500949038 41500949142 41500948975 41500949695 41500948393 41500948959 41500949476 41500949046 41500949610 41500949310 41500949935 41500949951 41500944667 41500947307 41500947403 41500946232 41500946785 41500945029 41500947059 41500946152 41500945125 41500944608 41500946371 41500945416 41500944720 41500946443 41500946494 41500944819 41500945563 41500946814   41500945184 41500947446 41500947067 41500945328 41500945934 41500946558 41500947390 41500945512 41500945459 41500942557 41500943891 41500943883 41500942590 41500944000 41500942338 41500942741 41500943592 41500942768 41500941458 41500944093 41500943322 41500944122 41500943381 41500943912 41500943162 41500943947 41500942910 41500944114 41500944341 41500943218   41500858970 41500858902 41500941490 41500941888 41500941861 41500941790 41500941044 41500941028 41500859841 41500941167 41500858996 41500941124 41500940172 41500941204 41500941976 41500859585 41500857539 41500859294 41500857969 41500858515 41500857109 41500857731 41500859091 41500857635 41500858494 41500857651 41500858099 41500859534 41500858742 41500857117   41500859251 41500858339 41500857619 41500858443 41500859665 41500858400 41500858398 41500857942 41500856958 41500856384 41500856405 41500855971 41500856448 41500856430 41500855840 41500855832 41500857184 41500855218 41500854821 41500853749 41500854346 41500853829 41500854952 41500855630 41500855277 41500854813 41500854661 41500853976 41500854493 41500854320   41500855031 41500854872 41500853650 41500852359 41500851110 41500853108 41500851567 41500853917 41500852586 41500850783 41500851129 41500852720 41500851882 41500852420 41500852375 41500852050 41500852682 41500853060 41500851428 41500853925 41500852914 41501169375 41500850290 41500850476 41501168989 41501169770 41501169404 41500851639 41500850134 41500851735   41501168938 41501169164 41500851268  41500850265 41500850169 41500850062 41501169471 41500850871 41501169949 41501169690 41500851276 41500850644 41500850329 41501166430 41501167791 41501167521 41501166617 41501166326 41501168807 41501167142 41501166406 41501167054 41501168129 41501165403 41501167919 41501167759 41501167409 41501166932 41501167265 41501168137   41501166588 41501167783 41501164320 41501164902 41501165948 41501165876 41501164611 41501164232 41501165930 41501165323 41501165788 41501164697 41501164523 41501166537 41501163715 41501166270 41501165024 41501165497 41501165550 41501166174 41501164371 41501164988 41501165083 41501165438 41501165729 41501166158 41501161998 41501162114 41501162480 41501161656   41501161154 41501161488 41501161445 41501162528 41501162560 41501163395 41501161710 41501162544 41501161939 41501160768 41501160733 41501160258 41501161306 41501160880 41501160864 41501150009 41501149374 41501160426 41501148443 41501149340 41501149227 41501160055 41501148427 41501149585 41501160354 41501160282 41501149219 41501149040 41501149980 41501149083   41501160039 41501149550 41501148152 41501146034 41501147838 41501146587 41501147740 41501147900 41501147328 41501147686 41501145381 41501147483 41501147985 41501148718 41501146430 41501147037 41501147627 41501146288 41501147571 41501146501 41501147184 41501147352 41501148128 41501143474 41501145090 41501145120 41501145031 41501145200 41501145672 41501146050   41501143010 41501144995 41501144792 41501144960 41501144565 41501142113 41501144397 41501143888 41501145170 41501144653 41501144910 41501143669 41501144426 41501145402 41501144661 41501143853 41501145429 41501142981 41501144266 41501145357 41501145963 41501145664 41501143896 41501141946 41501142543 41501140935 41501142340 41501269640 41501141815 41501142607   41501141540 41501141006 41501142260 41501141620 41501141700 41501141348 41501142017 41501141110 41501140484 41501140863 41501140687 41501142050 41501140820 41501141460 41501140257 41501269990 41501269261 41501269608 41501140206 41501268330 41501268550 41501267776 41501268710 41501140011 41501268744 41501268752 41501269114 41501140222 41501140273 41501269712   41501267477 41501267944 41501269085 41501268883 41501267143 41501267215 41501267813 41501266335 41501267194 41501266984 41501266351 41501265260 41501267207 41501265922 41501267151 41501266010 41501266626 41501267231 41501267127 41501266298 41501265404 41501266941 41501266870 41501266909 41501266933 41501265949 41501265834 41501266482 41501264671 41501264209   41501264196 41501263185 41501264487 41501264436 41501264647 41501263767 41501264380 41501265025 41501263505 41501263839 41501264719 41501263927 41501263265 41501261745 41501262086 41501262991 41501262254 41501262633 41501261665 41501262211 41501262545 41501261681 41501262060 41501262027 41501261876 41501069825 41501260937 41501260363 41501069930 41501069665   41501068160 41501260769 41501260030 41501260291 41501067512 41501260152 41501068689 41501069315 41501069796 41501069980 41501260056 41501068953 41501260865 41501261171 41501068590 41501260267 41501068179 41501261294 41501260048 41501261147 41501069251 41501066843 41501068080 41501067213 41501066827 41501068347 41501068291 41501068320 41501067133 41501067029   41501064207 41501067096 41501067766 41501068208 41501067643 41501064830 41501061794 41501065162 41501064557 41501065752 41501066237 41501066026 41501065779 41501065496 41501066384 41501065082 41501066042 41501066181 41501064784 41501066069 41501066270 41501064944 41501064522 41501065728 41501062594 41501061970 41501062412 41501062834 41501062471 41501061268   41501063538 41501062092 41501063888 41501064151 41501062463 41501063677 41501061516 41501061102 41501061452 41501062076 41501063351 41501061815 41501063079 41501062930 41501061241 41501060572 41501159935 41501060433 41501159986 41501159070 41501158772 41501159812 41501060898 41501060660 41501060011 41501158561 41501158393 41501157180 41501156881 41501158254   41501158924 41501157163 41501156822 41501156849 415011 56902 41501159134 41501158414 41501158326 41501154659 41501154229 41501155301 41501155141 41501155045 41501155766 41501155408 41501155221 41501154667 41501155854 41501154579 41501155942 41501154341 41501156232 41501155846 41501153947 41501150498 41501153390 41501153314 41501152979 41501152872 41501152450   41501152354 41501151520 41501152645 41501151028 41501152602 41501153162 41501151597 41501152549 41501151124 41501150076 41501150893 41500939673 41500939251 41500939075 41501150973 41500939446 41500939518 41501150594 41501150068 41501150164 41501150375 41500939390 41500939796 41501150770 41501150850 41500936894 41500937328 41500938620 41500937740 41500937483   41500937520 41500935568 41500937096 41500938398 41500937150 41500936018 41500934872 41500936157 41500936130 41500935541 41500936456 41500935437 41500935007 41500933810 41500934485 41500934590 41500934469 41500935066 41500934274 41500934320 41500933669 41500933870 41500932754 41500932965 41500932850 41500932893 41500932826 41500933095 41500931591 41500932404   41500931807 41500932990 41500930177 41500930644 41501108759 41500931313 41501109217 41501109890 41500930599 41500930791 41500931305 41501109567 41500930302 41501109575 41501109110 41501109380 41501109591 41501110007 41500930257 41501109487 41501106500 41501108679 41501106980 41501105929 41501106964 41501108206 41501107617 41501108257 41501107190 41501108556   41501108011 41501108142 41501106200 41501106059 41501104352 41501104387 41501106198 41501105558 41501105187 41501104150 41501104926 41501105179 41501105494 41501105291 41501104993 41501105793 41501106382 41501105152 41501105890 41501106454 41501105769 41501105865 41501103000 41501102920 41501101872 41501103296 41501101346 41501102082 41501102410 41501102381   41501100917 41501102656 41501102947 41501102357 41501101880 41501102939 41501100693 41501101506 41501102672 41501101290 41501029962 41501100327 41501029903 41501101194 41501029081 41501100394 41501101282 41501101303 41501029671 41501100108 41501027836 41501023018 41501029137 41501028978 41501027588 41501022867 41501028660 41501022998 41501024440 41501025590   41501026340 41501026761 41501025478 41501026876 41501025339 41501025363 41501026833 41501027051 41501025654 41501026577 41501026171 41501026956 41501025603 41501025873 41501022322 41501023077 41501024571 41501023536 41501023456 41501022349 41501021696 41501021135 41501022111 41501020757 41501022082 41501020781 41501099565 41501098706 41501098298 41501098837   41501099282 41501097391 41501097210 41501096567 41501095409 41501096250 41501094510 41501095337 41501094801 41501094238 41501095150 41501095177 41501094756 41501094211 41501094094 41501094262 41501091766 41501091328 41501092136 41501128880 41501128709 41501090915 41501091150 41501090843 41501129066 41501090384 41501128750 41501127773 41501127802 41501125022   41501124880 41501124791 41501123780 41501125217 41501124011 41501125452 41501124169 41501122956 41501120977 41501120360 41501122171 41501408225 41501408663"
"Biologics","No","","63645","Terminated","American National Red Cross (The)","100 Red Cross Cir","","Pomona","CA","	91768-2580","United States","Voluntary: Firm Initiated","Letter","CA","B-0086-14","Class II","Red Blood Cells Leukocytes Reduced Irradiated","2 units","Blood products, collected from a donor who traveled to an area considered endemic for malaria, were distributed.","08/10/2012","10/31/2013","10/31/2013","11/06/2013","06GC87581, 06LX14390"
"Biologics","No","","63645","Terminated","American National Red Cross (The)","100 Red Cross Cir","","Pomona","CA","	91768-2580","United States","Voluntary: Firm Initiated","Letter","CA","B-0087-14","Class II","Red Blood Cells Leukocytes Reduced","25 units","Blood products, collected from a donor who traveled to an area considered endemic for malaria, were distributed.","08/10/2012","10/31/2013","10/31/2013","11/06/2013","06FE46787,   06GF94083,   06GG21093,   06GL18878,   06GQ85696,   06GV96048,   06LQ17871,   06FC75130,   06GC87474,   06GH46640,   06GL20950,   06LW15617,   06GX02769,   06GQ88411,   06FC75119,   06GF01602,   06FR20160,   06FR20163,   06GC88963,   06GE52114,  06GK63347,   06GK63399,   06GQ89307,   06GW71782,   06GW71965,"
"Biologics","No","","63645","Terminated","American National Red Cross (The)","100 Red Cross Cir","","Pomona","CA","	91768-2580","United States","Voluntary: Firm Initiated","Letter","CA","B-0088-14","Class II","Red Blood Cells (Apheresis) Leukocytes Reduced","4 units","Blood products, collected from a donor who traveled to an area considered endemic for malaria, were distributed.","08/10/2012","10/31/2013","10/31/2013","11/06/2013","06GE48899, 06GS58424, 06GF02674, 06GC85007"
